# Ic = 4.53 A, n = 23.39 , Tavg = 20.06 K, f23-afterpulses
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-11-01_21:05:48.043000      5495.05        1.67073100e-02       -4.44234900e-09  20.0079  19.3736
0202-11-01_21:05:48.260000      5495.27        1.40878300e-02       -1.52936900e-09  20.0079  19.3736
0202-11-01_21:05:48.457000      5495.47        2.29391700e-02       -1.09551900e-09  20.0085  19.2100
0202-11-01_21:05:48.650000      5495.66        3.30893500e-02        8.20710000e-11  20.0085  19.2100
0202-11-01_21:05:48.844000      5495.86        4.30478600e-02       -4.38037900e-09  20.0085  19.2100
0202-11-01_21:05:49.040000      5496.05        5.24260700e-02       -5.31004900e-09  20.0085  19.2100
0202-11-01_21:05:49.270000      5496.28        6.28758200e-02       -1.51646090e-08  20.0085  19.2100
0202-11-01_21:05:49.465000      5496.48        7.24781300e-02       -1.01443590e-08  20.0078  19.2251
0202-11-01_21:05:49.670000      5496.68        8.22318300e-02       -1.21896490e-08  20.0078  19.2251
0202-11-01_21:05:49.870000      5496.88        9.28997400e-02       -2.27310900e-09  20.0078  19.2251
0202-11-01_21:05:50.062000      5497.08        1.02628500e-01       -5.68191900e-09  20.0078  19.2251
0202-11-01_21:05:50.270000      5497.28        1.12256100e-01       -3.20278900e-09  20.0078  19.2251
0202-11-01_21:05:50.460000      5497.47        1.22555900e-01       -9.52457900e-09  20.0155  19.3679
0202-11-01_21:05:50.664000      5497.68        1.32498100e-01       -7.85115900e-09  20.0155  19.3679
0202-11-01_21:05:50.860000      5497.87        1.42106400e-01       -1.22516290e-08  20.0155  19.3679
0202-11-01_21:05:51.050000      5498.06        1.51799200e-01       -1.40489990e-08  20.0155  19.3679
0202-11-01_21:05:51.260000      5498.27        1.62164400e-01       -2.04327690e-08  20.0155  19.3679
0202-11-01_21:05:51.457000      5498.47        1.71646500e-01       -1.77676990e-08  20.0070  19.1308
0202-11-01_21:05:51.650000      5498.66        1.81771400e-01       -1.90692490e-08  20.0070  19.1308
0202-11-01_21:05:51.850000      5498.86        1.92038600e-01       -2.01848590e-08  20.0070  19.1308
0202-11-01_21:05:52.055000      5499.07        2.01914000e-01       -1.37391090e-08  20.0070  19.1308
