depth_A                  	phonons_eV-Aion          	ionizations_eV-Aion      	frenkelpairs_vac-Aion    	implantedIons_-cm        
1.2150100000e+03         	1.8455900000e-02         	4.2765234830e+01         	1.6090460000e-04         	0.0000000000e+00         
2.4300100000e+03         	2.2696900000e-02         	4.3082902790e+01         	2.2339530000e-04         	0.0000000000e+00         
3.6450100000e+03         	2.3453440000e-02         	4.3337824880e+01         	2.3761630000e-04         	0.0000000000e+00         
4.8600100000e+03         	2.4028990000e-02         	4.3656911040e+01         	2.4429320000e-04         	0.0000000000e+00         
6.0750100000e+03         	2.2910240000e-02         	4.3970588150e+01         	2.2251090000e-04         	0.0000000000e+00         
7.2900100000e+03         	2.8044950000e-02         	4.4325635430e+01         	3.0908840000e-04         	0.0000000000e+00         
8.5050100000e+03         	2.6232420000e-02         	4.4721327140e+01         	2.7854020000e-04         	0.0000000000e+00         
9.7200100000e+03         	2.5609540000e-02         	4.5050830720e+01         	2.6654300000e-04         	0.0000000000e+00         
1.0935000000e+04         	3.1528290000e-02         	4.5439292300e+01         	3.6174600000e-04         	0.0000000000e+00         
1.2150000000e+04         	3.1177670000e-02         	4.5887848080e+01         	3.5516550000e-04         	0.0000000000e+00         
1.3365000000e+04         	2.6052630000e-02         	4.6247456470e+01         	2.6549080000e-04         	0.0000000000e+00         
1.4580000000e+04         	2.7073910000e-02         	4.6678307050e+01         	2.7838320000e-04         	0.0000000000e+00         
1.5795000000e+04         	3.3552710000e-02         	4.7116028000e+01         	3.8727930000e-04         	4.1152000000e+00         
1.7010000000e+04         	3.4280300000e-02         	4.7523547400e+01         	3.9789760000e-04         	0.0000000000e+00         
1.8225000000e+04         	2.6992150000e-02         	4.7995146750e+01         	2.6804350000e-04         	4.1152000000e+00         
1.9440000000e+04         	2.9699040000e-02         	4.8497336630e+01         	3.0128380000e-04         	0.0000000000e+00         
2.0655000000e+04         	3.1266570000e-02         	4.3032334920e+01         	3.5495800000e-04         	0.0000000000e+00         
2.1870000000e+04         	1.3944550000e-02         	3.8143196300e+01         	2.1486230000e-04         	0.0000000000e+00         
2.3085000000e+04         	1.6306340000e-02         	3.8452745040e+01         	2.7973640000e-04         	4.1152000000e+00         
2.4300000000e+04         	2.4766210000e-02         	3.8818215200e+01         	5.1287790000e-04         	0.0000000000e+00         
2.5515000000e+04         	2.3757460000e-02         	3.9159534600e+01         	4.5558010000e-04         	0.0000000000e+00         
2.6730000000e+04         	2.1506320000e-02         	3.9531994010e+01         	3.9922860000e-04         	0.0000000000e+00         
2.7945000000e+04         	2.0362640000e-02         	3.9930757300e+01         	3.9919000000e-04         	4.1152000000e+00         
2.9160000000e+04         	2.1067230000e-02         	4.0335615490e+01         	4.0413100000e-04         	4.1152000000e+00         
3.0375000000e+04         	1.9559230000e-02         	4.0773333260e+01         	3.3197000000e-04         	0.0000000000e+00         
3.1590000000e+04         	2.0358800000e-02         	4.1109377880e+01         	3.8441800000e-04         	8.2305000000e+00         
3.2805000000e+04         	1.9334690000e-02         	4.1535807260e+01         	3.3750400000e-04         	0.0000000000e+00         
3.4020000000e+04         	1.9163430000e-02         	4.1964060740e+01         	3.2742400000e-04         	4.1152000000e+00         
3.5235000000e+04         	2.2319190000e-02         	4.2418468050e+01         	3.8229000000e-04         	0.0000000000e+00         
3.6450000000e+04         	2.5487380000e-02         	4.2888617900e+01         	5.4020900000e-04         	0.0000000000e+00         
3.7665000000e+04         	2.2611770000e-02         	4.3386722900e+01         	4.1992400000e-04         	4.1152000000e+00         
3.8880000000e+04         	2.2136570000e-02         	4.3870910240e+01         	3.8251000000e-04         	0.0000000000e+00         
