====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 150 keV
 Total Ions calculated =50000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 1- Density = 5.846E22 atoms/cm3 = 10.47 g/cm3
  Layer # 1- Ag = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 685897.E-02 A   Straggling = 117493.E-02 A
 Ion Lateral Range = 128076.E-02 A   Straggling = 161340.E-02 A
 Ion Radial  Range = 201304.E-02 A   Straggling = 107669.E-02 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
  TARGET       PROJ.RANGE   Straggling      RADIAL      Straggling  
  DEPTH (A)   (Angstroms)   (Angstroms)   (Angstroms)   (Angstroms) 
------------ ------------- ------------- ------------- -------------
2000100.E-04 23786660.E-04 27258192.E-04 39033853.E-04 14554045.E-04 
4000100.E-04 28808651.E-04 33242908.E-04 42683540.E-04 16045603.E-04 
6000100.E-04 28529987.E-04 31798778.E-04 47254128.E-04 12684753.E-04 
8000100.E-04 28683329.E-04 30581691.E-04 45590433.E-04 13881345.E-04 
1000010.E-03 23590114.E-04 28352546.E-04 38862700.E-04 16332102.E-04 
1200010.E-03 30048747.E-04 34985009.E-04 42611953.E-04 16855966.E-04 
1400010.E-03 21325172.E-04 27824426.E-04 38178332.E-04 16413640.E-04 
1600010.E-03 27720649.E-04 33338535.E-04 40768385.E-04 16388567.E-04 
1800010.E-03 20899670.E-04 25820982.E-04 39990036.E-04 15509690.E-04 
2000010.E-03 30730242.E-04 35480942.E-04 43694455.E-04 16843061.E-04 
2200010.E-03 21711016.E-04 26170684.E-04 36526932.E-04 17203918.E-04 
2400010.E-03 23661013.E-04 27904436.E-04 36479862.E-04 13325359.E-04 
2600010.E-03 25199506.E-04 29767768.E-04 36375387.E-04 17233095.E-04 
2800010.E-03 24977360.E-04 29551130.E-04 36670091.E-04 15517583.E-04 
3000010.E-03 23474556.E-04 27269177.E-04 34896398.E-04 14311619.E-04 
3200010.E-03 24709165.E-04 28740439.E-04 37196828.E-04 13891644.E-04 
3400010.E-03 23274173.E-04 27834691.E-04 36461783.E-04 14147445.E-04 
3600010.E-03 22977393.E-04 27817560.E-04 35885718.E-04 15620704.E-04 
3800010.E-03 22304977.E-04 26589372.E-04 34119942.E-04 12775440.E-04 
4000010.E-03 20637526.E-04 24424512.E-04 33001899.E-04 12789546.E-04 
4200010.E-03 19968220.E-04 24137279.E-04 32239076.E-04 13384809.E-04 
4400010.E-03 20744596.E-04 25012099.E-04 32035219.E-04 13153199.E-04 
4600010.E-03 19785811.E-04 23895360.E-04 31884437.E-04 12640183.E-04 
