# Ic =  nan A, n =  nan , Tavg = 30.18 K, 30k-anneal300k-720min-03T
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-01_20:08:46.395000      37445.52        8.76953600e-03        5.17270000e-09  30.1765  28.2337  28.3988  0.0000
0202-04-01_20:08:46.754000      37445.88        3.10955600e-01        1.20620000e-09  30.2081  28.2354  28.4199  0.0000
0202-04-01_20:08:47.098000      37446.22        6.09088800e-01        6.35030000e-09  30.2081  28.2354  28.4199  0.0000
0202-04-01_20:08:47.450000      37446.57        9.06754000e-01       -1.76870000e-09  30.2081  28.2354  28.4199  0.0000
0202-04-01_20:08:47.797000      37446.92        1.20471500e+00        1.00689000e-08  30.2026  28.2345  28.4169  0.0000
0202-04-01_20:08:48.145000      37447.27        1.50321800e+00        5.29670000e-09  30.2026  28.2345  28.4169  0.0000
0202-04-01_20:08:48.500000      37447.63        1.80116400e+00        7.71380000e-09  30.2128  28.2374  28.4160  0.0000
0202-04-01_20:08:48.848000      37447.97        2.09944300e+00        1.56469000e-08  30.2128  28.2374  28.4160  0.0000
0202-04-01_20:08:49.195000      37448.32        2.39786400e+00        1.07480000e-08  30.2128  28.2374  28.4160  0.0000
0202-04-01_20:08:49.543000      37448.67        2.69542400e+00        6.09430000e-09  30.1937  28.2355  28.4044  0.0000
0202-04-01_20:08:49.890000      37449.02        2.99353600e+00        6.34130000e-09  30.1937  28.2355  28.4044  0.0000
0202-04-01_20:08:50.250000      37449.38        3.29180700e+00        7.02300000e-09  30.1937  28.2355  28.4044  0.0000
0202-04-01_20:08:50.598000      37449.72        3.59010000e+00        9.44010000e-09  30.1992  28.2364  28.3853  0.0000
0202-04-01_20:08:50.945000      37450.07        3.88834800e+00        8.25300000e-10  30.1992  28.2364  28.3853  0.0000
0202-04-01_20:08:51.293000      37450.42        4.18622800e+00        1.43500000e-10  30.1992  28.2364  28.3853  0.0000
0202-04-01_20:08:51.640000      37450.77        4.48443500e+00       -3.26520000e-09  30.2098  28.2371  28.4062  0.0000
0202-04-01_20:08:51.990000      37451.11        4.78283400e+00       -1.02687000e-08  30.2098  28.2371  28.4062  0.0000
0202-04-01_20:08:52.390000      37451.52        5.08080900e+00       -1.20040000e-08  30.2098  28.2371  28.4062  0.0000
0202-04-01_20:08:52.746000      37451.87        5.37857600e+00       -1.41732000e-08  30.1873  28.2359  28.4035  0.0000
0202-04-01_20:08:53.094000      37452.22        5.67721200e+00       -1.10744000e-08  30.1873  28.2359  28.4035  0.0000
0202-04-01_20:08:53.445000      37452.57        5.97521900e+00       -1.16322000e-08  30.1873  28.2359  28.4035  0.0000
0202-04-01_20:08:53.793000      37452.92        6.27312500e+00       -3.00394000e-08  30.1684  28.2386  28.3834  0.0000
0202-04-01_20:08:54.140000      37453.27        6.57090100e+00       -3.10931000e-08  30.1684  28.2386  28.3834  0.0000
0202-04-01_20:08:54.490000      37453.61        6.86929200e+00       -3.30143000e-08  30.1809  28.2361  28.4014  0.0000
0202-04-01_20:08:54.836000      37453.96        7.16736100e+00       -3.34482000e-08  30.1809  28.2361  28.4014  0.0000
0202-04-01_20:08:55.184000      37454.31        7.46580300e+00       -3.06659000e-08  30.1809  28.2361  28.4014  0.0000
0202-04-01_20:08:55.540000      37454.67        7.76385000e+00       -3.45151000e-08  30.1837  28.2357  28.4144  0.0000
0202-04-01_20:08:55.887000      37455.01        8.06188000e+00       -2.34832000e-08  30.1837  28.2357  28.4144  0.0000
0202-04-01_20:08:56.234000      37455.36        8.35993900e+00       -1.65417000e-08  30.1837  28.2357  28.4144  0.0000
0202-04-01_20:08:56.582000      37455.71        8.65790300e+00       -5.88160000e-09  30.2254  28.2374  28.4280  0.0000
0202-04-01_20:08:56.930000      37456.06        8.95575900e+00        1.79177000e-08  30.2254  28.2374  28.4280  0.0000
0202-04-01_20:08:57.290000      37456.42        9.25373600e+00        5.50422000e-08  30.2254  28.2374  28.4280  0.0000
0202-04-01_20:08:57.637000      37456.76        9.55209000e+00        1.28423500e-07  30.1927  28.2363  28.3987  0.0000
0202-04-01_20:08:57.984000      37457.11        9.85049900e+00        2.69422100e-07  30.1927  28.2363  28.3987  0.0000
0202-04-01_20:08:58.363000      37457.49        1.01485300e+01        4.97003100e-07  30.1927  28.2363  28.3987  0.0000
0202-04-01_20:08:58.750000      37457.87        1.04462400e+01        8.53311300e-07  30.1968  28.2392  28.4049  0.0000
0202-04-01_20:08:59.098000      37458.22        1.07446800e+01        1.42331750e-06  30.1968  28.2392  28.4049  0.0000
0202-04-01_20:08:59.453000      37458.58        1.10429900e+01        2.83280790e-06  30.1968  28.2392  28.4049  0.0000
0202-04-01_20:08:59.800000      37458.92        1.13406200e+01        4.37269860e-06  30.2005  28.2374  28.4110  0.0000
0202-04-01_20:09:00.156000      37459.28        1.16387000e+01        6.34376630e-06  30.2005  28.2374  28.4110  0.0000
0202-04-01_20:09:00.516000      37459.64        1.19374000e+01        1.03835160e-05  30.1751  28.2374  28.3840  0.0000
0202-04-01_20:09:00.870000      37460.00        1.22350500e+01        1.57308652e-05  30.1751  28.2374  28.3840  0.0000
0202-04-01_20:09:01.220000      37460.35        1.25334300e+01        2.40270822e-05  30.1751  28.2374  28.3840  0.0000
