====== pysrim run =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    =  H   Energy = 150 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     2.E+04 A ;
  Layer # 1- Density = 5.846E22 atoms/cm3 = 10.47 g/cm3
  Layer # 1- Ag = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =50000.00
 Total Target Vacancies     = 5 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
==========================================================
   TARGET     VACANCIES     VACANCIES 
   DEPTH         by            by     
   (Ang.)       IONS         RECOILS  
-----------  -----------  ------------
200010.E-03  1310.00E-08  1374.86E-08  
400010.E-03  3350.00E-08  4681.14E-08  
600010.E-03  6500.00E-08  7902.84E-08  
800010.E-03  9340.00E-08  1017.40E-07  
100001.E-02  1344.00E-07  1406.88E-07  
120001.E-02  1481.00E-07  1810.35E-07  
140001.E-02  8980.00E-08  1064.77E-07  
160001.E-02  1159.00E-07  1408.67E-07  
180001.E-02  1370.00E-07  1502.96E-07  
200001.E-02  1493.00E-07  1566.89E-07  
220001.E-02  1630.00E-07  1740.88E-07  
240001.E-02  1711.00E-07  1664.86E-07  
260001.E-02  1799.00E-07  1776.84E-07  
280001.E-02  1866.00E-07  1975.82E-07  
300001.E-02  2012.00E-07  2045.69E-07  
320001.E-02  2083.00E-07  1864.48E-07  
340001.E-02  2312.00E-07  2206.72E-07  
360001.E-02  2339.00E-07  2213.17E-07  
380001.E-02  2625.00E-07  2346.75E-07  
400001.E-02  2635.00E-07  2409.67E-07  
420001.E-02  2981.00E-07  2647.49E-07  
440001.E-02  3233.00E-07  2597.88E-07  
460001.E-02  3573.00E-07  2990.58E-07  
480001.E-02  3851.00E-07  2826.71E-07  
500001.E-02  4446.00E-07  3065.63E-07  
520001.E-02  4909.00E-07  3008.48E-07  
540001.E-02  5480.00E-07  3181.06E-07  
560001.E-02  6070.00E-07  3218.89E-07  
580001.E-02  6724.00E-07  3421.38E-07  
600001.E-02  7462.00E-07  3327.14E-07  
620001.E-02  7995.00E-07  3177.05E-07  
640001.E-02  8859.00E-07  3179.83E-07  
660001.E-02  9285.00E-07  2790.76E-07  
680001.E-02  9763.00E-07  2714.05E-07  
700001.E-02  9613.00E-07  2206.61E-07  
720001.E-02  9209.00E-07  1742.87E-07  
740001.E-02  8238.00E-07  1241.74E-07  
760001.E-02  6548.00E-07  7992.86E-08  
780001.E-02  4918.00E-07  5047.92E-08  
800001.E-02  3369.00E-07  3028.56E-08  
820001.E-02  2151.00E-07  1561.12E-08  
840001.E-02  1188.00E-07  6944.16E-09  
860001.E-02  5490.00E-08  2063.66E-09  
880001.E-02  2650.00E-08  1026.04E-09  
900001.E-02  1250.00E-08  2046.02E-10  
920001.E-02  3600.00E-09  7309.93E-11  
940001.E-02  1100.00E-09  3425.42E-12  
960001.E-02  7000.00E-10  1416.97E-10  
980001.E-02  3000.00E-10  0000.00E+00  
100000.E-01  0000.00E+00  0000.00E+00  
102000.E-01  0000.00E+00  0000.00E+00  
