# Tc =  nan K, f23pristine
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-10-31_06:33:11.418000      40391.36        1.69595000e-03        2.87702920e-06  93.5423  92.9513
0202-10-31_06:33:13.543000      40393.48        1.22333400e-03        2.87120330e-06  93.5881  92.9618
0202-10-31_06:33:15.645000      40395.59        1.58100600e-03        2.87675070e-06  93.5775  92.9500
0202-10-31_06:33:17.740000      40397.68        2.05013500e-03        2.86100850e-06  93.5689  92.9767
0202-10-31_06:33:19.816000      40399.76        1.79887400e-03        2.90045760e-06  93.6159  92.9998
0202-10-31_06:33:21.902000      40401.85        1.87137300e-03        2.91828405e-06  93.6591  92.9914
0202-10-31_06:33:23.992000      40403.94        1.65543400e-03        2.90935295e-06  93.7048  93.0100
0202-10-31_06:33:26.105000      40406.05        1.54679600e-03        2.88260935e-06  93.6147  92.9968
0202-10-31_06:33:28.207000      40408.15        1.42658300e-03        2.88614895e-06  93.6139  92.9913
0202-10-31_06:33:30.293000      40410.24        1.62597400e-03        2.88539955e-06  93.6060  92.9560
0202-10-31_06:33:32.387000      40412.33        1.63332100e-03        2.87879885e-06  93.7261  92.9664
0202-10-31_06:33:34.490000      40414.43        1.63769900e-03        2.88068930e-06  93.5706  92.9603
0202-10-31_06:33:36.620000      40416.56        1.85519600e-03        2.87873695e-06  93.5869  92.9446
0202-10-31_06:33:38.723000      40418.67        1.71539200e-03        2.86984305e-06  93.6293  92.8868
0202-10-31_06:33:40.800000      40420.75        1.66901400e-03        2.86361520e-06  93.5956  92.8590
0202-10-31_06:33:42.902000      40422.84        1.73869300e-03        2.86556750e-06  93.5759  92.8533
0202-10-31_06:33:44.977000      40424.92        1.89385700e-03        2.87288925e-06  93.6040  92.8709
0202-10-31_06:33:47.105000      40427.05        1.57225000e-03        2.86504225e-06  93.6366  92.8387
0202-10-31_06:33:49.203000      40429.15        1.77319900e-03        2.88822215e-06  93.5684  92.8049
0202-10-31_06:33:51.277000      40431.22        1.45582000e-03        2.88457000e-06  93.5192  92.7934
0202-10-31_06:33:53.367000      40433.31        1.52334800e-03        2.85602525e-06  93.5284  92.8013
0202-10-31_06:33:55.450000      40435.39        1.65194600e-03        2.85165570e-06  93.5329  92.7702
0202-10-31_06:33:57.580000      40437.52        1.71739600e-03        2.87430815e-06  93.6498  92.7670
0202-10-31_06:33:59.670000      40439.62        1.95745200e-03        2.88936920e-06  93.4730  92.7381
0202-10-31_06:34:01.758000      40441.70        1.84510400e-03        2.90504975e-06  93.5665  92.8004
0202-10-31_06:34:03.832000      40443.78        1.64890400e-03        2.86429845e-06  93.5985  92.7450
0202-10-31_06:34:05.926000      40445.87        1.84985300e-03        2.85174780e-06  93.6328  92.7461
0202-10-31_06:34:08.094000      40448.04        1.96695000e-03        2.90157685e-06  93.4611  92.7168
