# Ic = 0.36 A, n = 12.54 , Tavg = 80.33 K, 80k-ffj51-0e19pm2-03T-
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-26_20:54:37.945000      3065.01        7.26215000e-03        1.61132353e-09  80.3809  78.8395  80.0134  0.0000
0202-03-26_20:54:38.300000      3065.37        4.03113100e-02       -1.23957647e-09  80.3713  78.8403  80.0041  0.0000
0202-03-26_20:54:38.650000      3065.71        6.99694000e-02        6.19235294e-11  80.3713  78.8403  80.0041  0.0000
0202-03-26_20:54:39.004000      3066.07        9.97161700e-02        1.48732353e-09  80.3713  78.8403  80.0041  0.0000
0202-03-26_20:54:39.350000      3066.42        1.29761300e-01       -2.66507647e-09  80.3535  78.8383  79.9852  0.0000
0202-03-26_20:54:39.700000      3066.76        1.59609700e-01       -3.78057647e-09  80.3535  78.8383  79.9852  0.0000
0202-03-26_20:54:40.047000      3067.11        1.89228800e-01       -7.06537647e-09  80.3535  78.8383  79.9852  0.0000
0202-03-26_20:54:40.406000      3067.47        2.19422300e-01       -3.71867647e-09  80.3319  78.8350  79.9638  0.0000
0202-03-26_20:54:40.750000      3067.81        2.48925200e-01        1.25810235e-08  80.3319  78.8350  79.9638  0.0000
0202-03-26_20:54:41.110000      3068.17        2.78588800e-01        1.05358235e-08  80.3319  78.8350  79.9638  0.0000
0202-03-26_20:54:41.465000      3068.53        3.08631200e-01        1.09697235e-08  80.3343  78.8313  79.9698  0.0000
0202-03-26_20:54:41.812000      3068.87        3.38228000e-01        6.92272235e-08  80.3343  78.8313  79.9698  0.0000
0202-03-26_20:54:42.160000      3069.22        3.68449700e-01        2.35199124e-07  80.3343  78.8313  79.9698  0.0000
0202-03-26_20:54:42.520000      3069.58        3.98242200e-01        6.89359824e-07  80.3388  78.8283  79.9705  0.0000
0202-03-26_20:54:42.867000      3069.93        4.27895400e-01        2.45177342e-06  80.3388  78.8283  79.9705  0.0000
0202-03-26_20:54:43.277000      3070.34        4.57658500e-01        5.41107102e-06  80.3388  78.8283  79.9705  0.0000
0202-03-26_20:54:43.633000      3070.69        4.87730600e-01        1.07175270e-05  80.3261  78.8250  79.9539  0.0000
0202-03-26_20:54:43.977000      3071.04        5.17435800e-01        1.89723648e-05  80.3261  78.8250  79.9539  0.0000
0202-03-26_20:54:44.330000      3071.39        5.47024800e-01        3.17082526e-05  80.3314  78.8219  79.9504  0.0000
