# Ic = 6.06 A, n = 16.89 , Tavg = 30.19 K, 30k-30p4pm2-03T-0nA
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-29_03:06:37.902000      4475.67        7.65189400e-03       -1.81535556e-09  30.1944  28.6717  28.8545  0.0000
0202-03-29_03:06:38.260000      4476.03        3.09508600e-01       -3.86055556e-09  30.1944  28.6717  28.8545  0.0000
0202-03-29_03:06:38.613000      4476.38        6.07260700e-01        3.53744444e-10  30.1959  28.6733  28.8588  0.0000
0202-03-29_03:06:38.965000      4476.73        9.05878100e-01       -1.89826556e-08  30.1959  28.6733  28.8588  0.0000
0202-03-29_03:06:39.312000      4477.08        1.20377000e+00       -3.51583556e-08  30.1959  28.6733  28.8588  0.0000
0202-03-29_03:06:39.668000      4477.44        1.50200300e+00       -3.51583556e-08  30.1909  28.6736  28.8561  0.0000
0202-03-29_03:06:40.016000      4477.78        1.79996700e+00       -3.72655556e-08  30.1909  28.6736  28.8561  0.0000
0202-03-29_03:06:40.370000      4478.14        2.09813200e+00       -4.30292556e-08  30.1909  28.6736  28.8561  0.0000
0202-03-29_03:06:40.730000      4478.50        2.39651700e+00       -5.77175556e-08  30.1978  28.6755  28.8655  0.0000
0202-03-29_03:06:41.080000      4478.84        2.69467700e+00       -5.81513556e-08  30.1978  28.6755  28.8655  0.0000
0202-03-29_03:06:41.426000      4479.19        2.99277000e+00       -6.29234556e-08  30.1978  28.6755  28.8655  0.0000
0202-03-29_03:06:41.785000      4479.55        3.29091500e+00       -7.06084556e-08  30.2017  28.6737  28.8726  0.0000
0202-03-29_03:06:42.133000      4479.90        3.58901200e+00       -6.99267556e-08  30.2017  28.6737  28.8726  0.0000
0202-03-29_03:06:42.490000      4480.25        3.88706100e+00       -7.72398556e-08  30.2017  28.6737  28.8726  0.0000
0202-03-29_03:06:42.875000      4480.64        4.18555300e+00       -8.10847556e-08  30.1970  28.6752  28.8676  0.0000
0202-03-29_03:06:43.234000      4481.00        4.48378500e+00       -8.62310556e-08  30.1970  28.6752  28.8676  0.0000
0202-03-29_03:06:43.590000      4481.36        4.78167300e+00       -8.93918556e-08  30.1970  28.6752  28.8676  0.0000
0202-03-29_03:06:43.957000      4481.73        5.08039500e+00       -9.75106556e-08  30.1923  28.6739  28.8608  0.0000
0202-03-29_03:06:44.316000      4482.08        5.37802900e+00       -9.16849556e-08  30.1923  28.6739  28.8608  0.0000
0202-03-29_03:06:44.676000      4482.45        5.67653500e+00       -5.43755556e-08  30.1935  28.6726  28.8566  0.0000
0202-03-29_03:06:45.023000      4482.79        5.97445500e+00        2.91678444e-08  30.1935  28.6726  28.8566  0.0000
0202-03-29_03:06:45.370000      4483.14        6.27272700e+00        1.96068544e-07  30.1935  28.6726  28.8566  0.0000
0202-03-29_03:06:45.727000      4483.50        6.57085600e+00        6.22833844e-07  30.1898  28.6746  28.8543  0.0000
0202-03-29_03:06:46.086000      4483.85        6.86909700e+00        1.90065046e-06  30.1898  28.6746  28.8543  0.0000
0202-03-29_03:06:46.445000      4484.21        7.16744800e+00        3.75242483e-06  30.1898  28.6746  28.8543  0.0000
0202-03-29_03:06:46.793000      4484.56        7.46588200e+00        7.00162911e-06  30.1901  28.6726  28.8539  0.0000
0202-03-29_03:06:47.140000      4484.91        7.76388100e+00        1.26030100e-05  30.1901  28.6726  28.8539  0.0000
0202-03-29_03:06:47.492000      4485.26        8.06164600e+00        2.21509942e-05  30.1901  28.6726  28.8539  0.0000
