# Ic = 1.60 A, n = 22.24 , Tavg = 40.04 K, f28-60e19pm2-1200keV-0nA-40k-anneal40k3_5h
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-09_07:53:47.930000      28116.39        1.64024700e-02       -1.72270510e-07  40.0439  39.5888
0202-03-09_07:53:48.137000      28116.60        5.00522700e-02       -1.67869999e-07  40.0439  39.5888
0202-03-09_07:53:48.330000      28116.79        9.74689200e-02       -1.66816360e-07  40.0439  39.5888
0202-03-09_07:53:48.520000      28116.98        1.49167300e-01       -1.70039260e-07  40.0439  39.5888
0202-03-09_07:53:48.727000      28117.19        1.98889800e-01       -1.75307470e-07  40.0439  39.5888
0202-03-09_07:53:48.920000      28117.38        2.47134600e-01       -1.78778300e-07  40.0235  39.5619
0202-03-09_07:53:49.113000      28117.58        2.97794100e-01       -1.75617370e-07  40.0235  39.5619
0202-03-09_07:53:49.320000      28117.78        3.47135700e-01       -1.71836650e-07  40.0235  39.5619
0202-03-09_07:53:49.510000      28117.98        3.95401300e-01       -1.71898290e-07  40.0235  39.5619
0202-03-09_07:53:49.707000      28118.17        4.46602500e-01       -1.74252990e-07  40.0235  39.5619
0202-03-09_07:53:49.918000      28118.38        4.96050900e-01       -1.73260640e-07  40.0449  39.5922
0202-03-09_07:53:50.113000      28118.58        5.44206700e-01       -1.71401100e-07  40.0449  39.5922
0202-03-09_07:53:50.320000      28118.78        5.94951500e-01       -1.67310490e-07  40.0449  39.5922
0202-03-09_07:53:50.510000      28118.97        6.42763000e-01       -1.68859960e-07  40.0449  39.5922
0202-03-09_07:53:50.703000      28119.17        6.91169600e-01       -1.73384430e-07  40.0449  39.5922
0202-03-09_07:53:50.902000      28119.36        7.43515100e-01       -1.73756300e-07  40.0233  39.5851
0202-03-09_07:53:51.094000      28119.56        7.92896700e-01       -1.75057860e-07  40.0233  39.5851
0202-03-09_07:53:51.285000      28119.75        8.38121300e-01       -1.69231840e-07  40.0233  39.5851
0202-03-09_07:53:51.477000      28119.94        8.92051900e-01       -1.66504760e-07  40.0233  39.5851
0202-03-09_07:53:51.684000      28120.15        9.41917400e-01       -1.63033940e-07  40.0233  39.5851
0202-03-09_07:53:51.887000      28120.35        9.90249200e-01       -1.66318820e-07  40.0462  39.6011
0202-03-09_07:53:52.094000      28120.55        1.03971400e+00       -1.65265180e-07  40.0462  39.6011
0202-03-09_07:53:52.285000      28120.75        1.09045500e+00       -1.68488090e-07  40.0462  39.6011
0202-03-09_07:53:52.490000      28120.95        1.13825300e+00       -1.66008930e-07  40.0462  39.6011
0202-03-09_07:53:52.680000      28121.14        1.18768700e+00       -1.68736000e-07  40.0462  39.6011
0202-03-09_07:53:52.880000      28121.34        1.23924100e+00       -1.71463080e-07  40.0285  39.5922
0202-03-09_07:53:53.082000      28121.55        1.28688500e+00       -1.71153179e-07  40.0285  39.5922
0202-03-09_07:53:53.277000      28121.74        1.33606900e+00       -1.71587040e-07  40.0285  39.5922
0202-03-09_07:53:53.470000      28121.93        1.38771300e+00       -1.64335490e-07  40.0285  39.5922
0202-03-09_07:53:53.660000      28122.12        1.43749500e+00       -1.60678729e-07  40.0285  39.5922
0202-03-09_07:53:53.863000      28122.33        1.48567600e+00       -1.35639220e-07  40.0476  39.5896
0202-03-09_07:53:54.060000      28122.52        1.53492600e+00       -1.08306480e-07  40.0476  39.5896
0202-03-09_07:53:54.250000      28122.71        1.58616400e+00       -4.82488195e-08  40.0476  39.5896
0202-03-09_07:53:54.445000      28122.91        1.63581200e+00        1.20458020e-07  40.0476  39.5896
0202-03-09_07:53:54.637000      28123.10        1.68183800e+00        3.59139150e-07  40.0476  39.5896
0202-03-09_07:53:54.867000      28123.33        1.73662000e+00        1.78967647e-06  40.0476  39.5896
0202-03-09_07:53:55.066000      28123.53        1.78082400e+00        2.01751128e-06  40.0244  39.5820
0202-03-09_07:53:55.270000      28123.73        1.83453400e+00        5.30053892e-06  40.0244  39.5820
0202-03-09_07:53:55.460000      28123.92        1.88449100e+00        9.12860244e-06  40.0244  39.5820
0202-03-09_07:53:55.652000      28124.12        1.92878100e+00        1.16331721e-05  40.0244  39.5820
0202-03-09_07:53:55.863000      28124.33        1.98385100e+00        2.05531836e-05  40.0387  39.5971
