# Ic = 0.02 A, n = 1.01 , Tavg = 59.95 K, f28-60e19pm2-1200keV-0nA-50k-Afteranneal60k_30min
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-09_14:18:30.168000      51198.63        1.73153500e-02        2.51383943e-07  59.9277  59.1017
0202-03-09_14:18:30.360000      51198.82        8.14785300e-03        2.44380344e-07  59.9277  59.1017
0202-03-09_14:18:30.560000      51199.02        9.16151700e-03        2.45062110e-07  59.9277  59.1017
0202-03-09_14:18:30.805000      51199.27        1.17053200e-02       -1.26467656e-08  59.9277  59.1017
0202-03-09_14:18:31.027000      51199.49        1.36599300e-02       -3.74971650e-10  59.9568  59.1046
0202-03-09_14:18:31.227000      51199.69        1.56590600e-02        8.02625350e-10  59.9568  59.1046
0202-03-09_14:18:31.430000      51199.89        1.76923200e-02        3.71562635e-09  59.9568  59.1046
0202-03-09_14:18:31.630000      51200.09        1.96399500e-02        2.04220035e-09  59.9568  59.1046
0202-03-09_14:18:31.840000      51200.30        2.15515200e-02       -3.12992650e-10  59.9568  59.1046
0202-03-09_14:18:32.055000      51200.52        2.35016700e-02        6.16688350e-10  59.9154  59.0773
0202-03-09_14:18:32.258000      51200.72        2.55497800e-02       -5.20909665e-09  59.9154  59.0773
0202-03-09_14:18:32.457000      51200.92        2.74301800e-02        1.21232350e-10  59.9154  59.0773
0202-03-09_14:18:32.668000      51201.13        2.93076100e-02        5.94123500e-11  59.9154  59.0773
0202-03-09_14:18:32.870000      51201.33        3.14417900e-02        8.92236635e-09  59.9271  59.0922
0202-03-09_14:18:33.082000      51201.54        3.32999300e-02        5.57551635e-09  59.9271  59.0922
0202-03-09_14:18:33.277000      51201.74        3.52273800e-02        5.01770835e-09  59.9271  59.0922
0202-03-09_14:18:33.484000      51201.95        3.72280000e-02       -1.88502650e-10  59.9271  59.0922
0202-03-09_14:18:33.688000      51202.15        3.93087500e-02       -6.45446500e-11  59.9271  59.0922
0202-03-09_14:18:33.895000      51202.36        4.10941700e-02        5.20364435e-09  59.9271  59.0922
0202-03-09_14:18:34.110000      51202.57        4.34955000e-02        8.30257935e-09  59.9038  59.0608
0202-03-09_14:18:34.320000      51202.78        4.52067100e-02        2.91043235e-09  59.9038  59.0608
0202-03-09_14:18:34.543000      51203.00        4.72429400e-02        4.39792135e-09  59.9038  59.0608
0202-03-09_14:18:34.750000      51203.21        4.90150000e-02        1.91877335e-09  59.9038  59.0608
0202-03-09_14:18:34.953000      51203.41        5.12149200e-02        4.70781535e-09  59.9111  59.0697
0202-03-09_14:18:35.145000      51203.61        5.35197800e-02       -3.84524565e-09  59.9111  59.0697
0202-03-09_14:18:35.360000      51203.82        5.52799700e-02        3.53021935e-09  59.9111  59.0697
0202-03-09_14:18:35.562000      51204.02        5.73384600e-02        9.60413235e-09  59.9111  59.0697
0202-03-09_14:18:35.816000      51204.28        5.91372300e-02        1.48723213e-08  59.9111  59.0697
0202-03-09_14:18:36.040000      51204.50        6.09419400e-02        3.71615535e-09  59.8979  59.0623
0202-03-09_14:18:36.242000      51204.70        6.32364100e-02       -6.45446500e-11  59.8979  59.0623
0202-03-09_14:18:36.457000      51204.92        6.52521500e-02       -2.85358665e-09  59.8979  59.0623
0202-03-09_14:18:36.660000      51205.12        6.71563000e-02        2.91043235e-09  59.8979  59.0623
0202-03-09_14:18:36.863000      51205.33        6.88942200e-02        9.35621735e-09  59.9165  59.0937
0202-03-09_14:18:37.062000      51205.52        7.08102400e-02        1.28270244e-08  59.9165  59.0937
0202-03-09_14:18:37.277000      51205.74        7.28939600e-02        1.07817274e-08  59.9165  59.0937
0202-03-09_14:18:37.473000      51205.93        7.53027100e-02        8.55049435e-09  59.9165  59.0937
0202-03-09_14:18:37.670000      51206.14        7.68981600e-02        1.23311943e-08  59.9165  59.0937
0202-03-09_14:18:37.880000      51206.34        7.87889400e-02        1.20832804e-08  59.9467  59.1043
0202-03-09_14:18:38.086000      51206.55        8.08287300e-02        1.66077273e-08  59.9467  59.1043
0202-03-09_14:18:38.290000      51206.75        8.31454700e-02        1.61738814e-08  59.9467  59.1043
0202-03-09_14:18:38.500000      51206.96        8.47453600e-02        2.34873733e-08  59.9467  59.1043
0202-03-09_14:18:38.703000      51207.16        8.70903000e-02        1.87150134e-08  59.9467  59.1043
0202-03-09_14:18:38.900000      51207.36        8.90493500e-02        1.51822284e-08  59.9350  59.0977
0202-03-09_14:18:39.098000      51207.56        9.08985800e-02        1.10916343e-08  59.9350  59.0977
0202-03-09_14:18:39.290000      51207.75        9.28828700e-02        1.00999753e-08  59.9350  59.0977
0202-03-09_14:18:39.484000      51207.95        9.49309800e-02        9.41820935e-09  59.9350  59.0977
0202-03-09_14:18:39.688000      51208.15        9.67986800e-02        6.81510435e-09  59.9350  59.0977
0202-03-09_14:18:39.895000      51208.36        9.87473500e-02        5.20365835e-09  59.9320  59.0892
0202-03-09_14:18:40.100000      51208.56        1.00991400e-01        5.51355135e-09  59.9320  59.0892
0202-03-09_14:18:40.297000      51208.76        1.02549700e-01        3.09638235e-09  59.9320  59.0892
0202-03-09_14:18:40.535000      51209.00        1.04807100e-01        5.26563635e-09  59.9320  59.0892
0202-03-09_14:18:40.742000      51209.20        1.06656300e-01        2.97242435e-09  59.9320  59.0892
0202-03-09_14:18:40.938000      51209.40        1.09033900e-01        7.37291235e-09  59.9498  59.1056
0202-03-09_14:18:41.140000      51209.60        1.10967700e-01        1.10916343e-08  59.9498  59.1056
0202-03-09_14:18:41.340000      51209.80        1.12724200e-01        2.16899913e-08  59.9498  59.1056
0202-03-09_14:18:41.540000      51210.00        1.14848000e-01        2.47889263e-08  59.9498  59.1056
0202-03-09_14:18:41.773000      51210.24        1.16648200e-01        1.79092903e-08  59.9498  59.1056
0202-03-09_14:18:42.004000      51210.46        1.18938200e-01        7.80676335e-09  59.9088  59.0771
0202-03-09_14:18:42.200000      51210.66        1.20833500e-01        4.83178535e-09  59.9088  59.0771
0202-03-09_14:18:42.400000      51210.86        1.22590700e-01        1.73285135e-09  59.9088  59.0771
0202-03-09_14:18:42.598000      51211.06        1.24699600e-01        7.99269935e-09  59.9088  59.0771
0202-03-09_14:18:42.840000      51211.30        1.26502100e-01        8.48852835e-09  59.9088  59.0771
0202-03-09_14:18:43.047000      51211.51        1.28792100e-01        1.33228674e-08  59.9497  59.1146
0202-03-09_14:18:43.260000      51211.72        1.30513700e-01        1.23312084e-08  59.9497  59.1146
0202-03-09_14:18:43.473000      51211.94        1.32720600e-01        1.19593353e-08  59.9497  59.1146
0202-03-09_14:18:43.690000      51212.15        1.34718200e-01        9.54216635e-09  59.9497  59.1146
0202-03-09_14:18:43.906000      51212.37        1.36531800e-01        5.38959435e-09  59.9047  59.0755
0202-03-09_14:18:44.105000      51212.57        1.38535400e-01       -1.49014665e-09  59.9047  59.0755
0202-03-09_14:18:44.300000      51212.76        1.40574500e-01       -8.08457650e-10  59.9047  59.0755
0202-03-09_14:18:44.492000      51212.95        1.42511300e-01        3.15810435e-09  59.9047  59.0755
0202-03-09_14:18:44.688000      51213.15        1.44535700e-01        1.31366784e-08  59.9047  59.0755
0202-03-09_14:18:44.887000      51213.35        1.46558600e-01        1.49960403e-08  59.9699  59.1289
0202-03-09_14:18:45.090000      51213.55        1.48387000e-01        1.08434654e-08  59.9699  59.1289
0202-03-09_14:18:45.290000      51213.75        1.50647400e-01        7.68255035e-09  59.9699  59.1289
0202-03-09_14:18:45.480000      51213.94        1.52328900e-01        4.76955035e-09  59.9699  59.1289
0202-03-09_14:18:45.690000      51214.16        1.54693100e-01        2.78623135e-09  59.9699  59.1289
0202-03-09_14:18:45.895000      51214.36        1.56417300e-01       -3.16372565e-09  59.9323  59.0975
0202-03-09_14:18:46.105000      51214.57        1.58331900e-01        1.83125350e-10  59.9323  59.0975
0202-03-09_14:18:46.320000      51214.78        1.60751000e-01        2.22842335e-09  59.9323  59.0975
0202-03-09_14:18:46.530000      51214.99        1.62217300e-01        1.59877004e-08  59.9323  59.0975
0202-03-09_14:18:46.734000      51215.20        1.64566700e-01        1.09674234e-08  59.9323  59.0975
0202-03-09_14:18:46.930000      51215.39        1.66573300e-01        1.40043803e-08  59.9550  59.1146
0202-03-09_14:18:47.156000      51215.62        1.67895600e-01        4.33569935e-09  59.9550  59.1146
0202-03-09_14:18:47.370000      51215.83        1.70015000e-01        5.01746535e-09  59.9550  59.1146
0202-03-09_14:18:47.574000      51216.04        1.72713600e-01        3.90184835e-09  59.9550  59.1146
0202-03-09_14:18:47.810000      51216.27        1.74467800e-01        9.78982735e-09  59.9550  59.1146
0202-03-09_14:18:48.010000      51216.47        1.76248800e-01        1.00377423e-08  59.9300  59.0919
0202-03-09_14:18:48.230000      51216.69        1.78176700e-01        5.63725335e-09  59.9300  59.0919
0202-03-09_14:18:48.434000      51216.89        1.80441500e-01        1.17111684e-08  59.9300  59.0919
0202-03-09_14:18:48.637000      51217.10        1.82161600e-01        1.24549123e-08  59.9300  59.0919
0202-03-09_14:18:48.840000      51217.30        1.84319500e-01        1.64835293e-08  59.9300  59.0919
0202-03-09_14:18:49.040000      51217.50        1.86232600e-01        1.28267854e-08  59.9497  59.1155
0202-03-09_14:18:49.258000      51217.72        1.87983400e-01        1.31366784e-08  59.9497  59.1155
0202-03-09_14:18:49.473000      51217.94        1.90248200e-01        1.60496783e-08  59.9497  59.1155
0202-03-09_14:18:49.676000      51218.14        1.92324500e-01        2.39209764e-08  59.9497  59.1155
0202-03-09_14:18:49.887000      51218.35        1.93906600e-01        2.72678454e-08  59.9407  59.0923
0202-03-09_14:18:50.090000      51218.55        1.96258900e-01        3.41475523e-08  59.9407  59.0923
0202-03-09_14:18:50.297000      51218.76        1.98026500e-01        3.03669203e-08  59.9407  59.0923
0202-03-09_14:18:50.496000      51218.96        2.00056800e-01        3.29080644e-08  59.9407  59.0923
