# Ic = 4.05 A, n = 26.15 , Tavg = 20.02 K, f28-6e20pm2-1200keV-0nA-20k-anneal100k2h
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-12_07:04:52.008000      66576.30        1.70873500e-02        8.68633250e-09  20.0153  19.7748
0202-03-12_07:04:52.280000      66576.57        5.22270600e-02        6.95092250e-09  20.0392  19.8575
0202-03-12_07:04:52.477000      66576.76        9.41064500e-02        7.26150250e-09  20.0392  19.8575
0202-03-12_07:04:52.676000      66576.97        1.48765800e-01        6.20837250e-09  20.0392  19.8575
0202-03-12_07:04:52.880000      66577.17        1.98666900e-01       -4.82335750e-09  20.0392  19.8575
0202-03-12_07:04:53.086000      66577.38        2.45009100e-01       -8.41812750e-09  20.0392  19.8575
0202-03-12_07:04:53.285000      66577.58        2.97626300e-01       -1.42441375e-08  20.0315  19.7178
0202-03-12_07:04:53.480000      66577.77        3.46737900e-01       -1.84586975e-08  20.0315  19.7178
0202-03-12_07:04:53.680000      66577.97        3.94726000e-01       -1.53597575e-08  20.0315  19.7178
0202-03-12_07:04:53.883000      66578.17        4.43987400e-01       -3.33586750e-09  20.0315  19.7178
0202-03-12_07:04:54.117000      66578.40        4.96490300e-01        3.66774250e-09  20.0315  19.7178
0202-03-12_07:04:54.316000      66578.61        5.44941400e-01        8.13022250e-09  20.0302  19.8786
0202-03-12_07:04:54.527000      66578.81        5.94385400e-01        7.32449250e-09  20.0302  19.8786
0202-03-12_07:04:54.723000      66579.01        6.39196000e-01        1.14770825e-08  20.0302  19.8786
0202-03-12_07:04:54.914000      66579.20        6.93126500e-01        5.21721250e-09  20.0302  19.8786
0202-03-12_07:04:55.113000      66579.40        7.43130100e-01        2.30421250e-09  20.0488  19.7472
0202-03-12_07:04:55.310000      66579.60        7.89968800e-01       -6.70777500e-10  20.0488  19.7472
0202-03-12_07:04:55.516000      66579.80        8.41637500e-01       -4.38950750e-09  20.0488  19.7472
0202-03-12_07:04:55.707000      66580.00        8.91326400e-01       -7.36448750e-09  20.0488  19.7472
0202-03-12_07:04:55.902000      66580.19        9.36646000e-01       -2.09628750e-09  20.0488  19.7472
0202-03-12_07:04:56.117000      66580.41        9.90076500e-01        1.96932500e-10  20.0176  19.7763
0202-03-12_07:04:56.312000      66580.60        1.03852000e+00        5.27919250e-09  20.0176  19.7763
0202-03-12_07:04:56.510000      66580.80        1.08781000e+00        7.44845250e-09  20.0176  19.7763
0202-03-12_07:04:56.707000      66581.00        1.13901100e+00        8.68803250e-09  20.0176  19.7763
0202-03-12_07:04:56.900000      66581.19        1.18859700e+00        1.23447825e-08  20.0176  19.7763
0202-03-12_07:04:57.137000      66581.43        1.22969300e+00        6.89064250e-09  20.0176  19.7763
0202-03-12_07:04:57.348000      66581.64        1.28843300e+00        5.68802500e-10  20.0413  19.8492
0202-03-12_07:04:57.550000      66581.84        1.33341400e+00       -4.45148750e-09  20.0413  19.8492
0202-03-12_07:04:57.754000      66582.04        1.38722200e+00        2.49014250e-09  20.0413  19.8492
0202-03-12_07:04:57.950000      66582.24        1.43662600e+00        4.16357250e-09  20.0413  19.8492
0202-03-12_07:04:58.156000      66582.45        1.48191000e+00       -7.32757500e-10  20.0336  19.6845
0202-03-12_07:04:58.348000      66582.64        1.53590200e+00        4.65919250e-09  20.0336  19.6845
0202-03-12_07:04:58.543000      66582.83        1.58530900e+00       -5.14175000e-11  20.0336  19.6845
0202-03-12_07:04:58.746000      66583.04        1.63089100e+00        4.53473250e-09  20.0336  19.6845
0202-03-12_07:04:58.938000      66583.23        1.68472600e+00       -1.47720750e-09  20.0336  19.6845
0202-03-12_07:04:59.133000      66583.42        1.73426100e+00        3.79099250e-09  20.0234  19.8681
0202-03-12_07:04:59.340000      66583.63        1.78098300e+00        1.40174925e-08  20.0234  19.8681
0202-03-12_07:04:59.535000      66583.82        1.83317600e+00        1.56289425e-08  20.0234  19.8681
0202-03-12_07:04:59.727000      66584.02        1.88021000e+00        1.10425125e-08  20.0234  19.8681
0202-03-12_07:04:59.930000      66584.22        1.92822300e+00       -2.84074750e-09  20.0234  19.8681
0202-03-12_07:05:00.137000      66584.43        1.98271000e+00       -5.56781750e-09  20.0548  19.7220
0202-03-12_07:05:00.344000      66584.63        2.03219700e+00        9.39962500e-10  20.0548  19.7220
0202-03-12_07:05:00.540000      66584.83        2.07894700e+00        5.58837250e-09  20.0548  19.7220
0202-03-12_07:05:00.730000      66585.02        2.13104600e+00        2.92328250e-09  20.0548  19.7220
0202-03-12_07:05:00.934000      66585.22        2.17580000e+00       -2.84074750e-09  20.0548  19.7220
0202-03-12_07:05:01.140000      66585.43        2.22881400e+00       -4.70010750e-09  20.0155  19.7757
0202-03-12_07:05:01.348000      66585.64        2.28031600e+00       -1.16731750e-09  20.0155  19.7757
0202-03-12_07:05:01.540000      66585.83        2.32826000e+00       -3.27459750e-09  20.0155  19.7757
0202-03-12_07:05:01.742000      66586.03        2.37698400e+00        1.06392250e-09  20.0155  19.7757
0202-03-12_07:05:01.945000      66586.23        2.42908800e+00        3.48109250e-09  20.0155  19.7757
0202-03-12_07:05:02.145000      66586.43        2.47914500e+00        5.96025250e-09  20.0397  19.8540
0202-03-12_07:05:02.348000      66586.64        2.52586100e+00        6.88993250e-09  20.0397  19.8540
0202-03-12_07:05:02.543000      66586.83        2.57809200e+00        1.17242825e-08  20.0397  19.8540
0202-03-12_07:05:02.734000      66587.02        2.62765500e+00        7.75763250e-09  20.0397  19.8540
0202-03-12_07:05:02.934000      66587.22        2.67580200e+00        8.31544250e-09  20.0397  19.8540
0202-03-12_07:05:03.137000      66587.43        2.72537800e+00        8.43940250e-09  20.0318  19.6909
0202-03-12_07:05:03.344000      66587.63        2.77813700e+00        1.42034325e-08  20.0318  19.6909
0202-03-12_07:05:03.540000      66587.83        2.82459800e+00        1.05466825e-08  20.0318  19.6909
0202-03-12_07:05:03.730000      66588.02        2.87343100e+00        2.79933250e-09  20.0318  19.6909
0202-03-12_07:05:03.920000      66588.21        2.92547200e+00       -2.77876750e-09  20.0318  19.6909
0202-03-12_07:05:04.140000      66588.43        2.97533200e+00       -2.59282750e-09  20.0223  19.8667
0202-03-12_07:05:04.340000      66588.63        3.02492000e+00       -7.33637500e-10  20.0223  19.8667
0202-03-12_07:05:04.543000      66588.83        3.07453300e+00        3.60471250e-09  20.0223  19.8667
0202-03-12_07:05:04.740000      66589.03        3.12250200e+00       -1.53974750e-09  20.0223  19.8667
0202-03-12_07:05:04.930000      66589.22        3.17144800e+00       -6.10067500e-10  20.0223  19.8667
0202-03-12_07:05:05.145000      66589.44        3.22419500e+00       -2.59338750e-09  20.0475  19.7446
0202-03-12_07:05:05.340000      66589.63        3.27149500e+00        8.15442500e-10  20.0475  19.7446
0202-03-12_07:05:05.547000      66589.83        3.32080200e+00        2.05502250e-09  20.0475  19.7446
0202-03-12_07:05:05.740000      66590.03        3.37215600e+00        9.80237250e-09  20.0475  19.7446
0202-03-12_07:05:05.930000      66590.22        3.42206600e+00        1.43888025e-08  20.0475  19.7446
0202-03-12_07:05:06.140000      66590.43        3.46732300e+00        1.27153825e-08  20.0145  19.7496
0202-03-12_07:05:06.344000      66590.63        3.52178400e+00        1.26534025e-08  20.0145  19.7496
0202-03-12_07:05:06.535000      66590.82        3.57077300e+00        1.01122725e-08  20.0145  19.7496
0202-03-12_07:05:06.740000      66591.03        3.61559400e+00        9.18258250e-09  20.0145  19.7496
0202-03-12_07:05:06.930000      66591.22        3.67021000e+00        1.06081025e-08  20.0145  19.7496
