# Ic =  nan A, n =  nan , Tavg = 69.79 K, f28-60e19pm2-1200keV-0nA-70k-Afteranneal70k_peak
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-09_15:21:06.170000      54954.63        4.93978700e-02        1.95630349e-05  69.7417  68.6559
0202-03-09_15:21:06.367000      54954.83        6.77799500e-03        3.27028829e-06  69.7417  68.6559
0202-03-09_15:21:06.566000      54955.03        7.48889500e-03        3.18525290e-06  69.7417  68.6559
0202-03-09_15:21:06.790000      54955.25        8.49365400e-03        4.53385401e-06  69.7417  68.6559
0202-03-09_15:21:06.996000      54955.46        9.30844300e-03        6.06771145e-06  69.7681  68.6767
0202-03-09_15:21:07.200000      54955.66        1.05120800e-02        7.64011985e-06  69.7681  68.6767
0202-03-09_15:21:07.395000      54955.86        1.14737900e-02        7.75416130e-06  69.7681  68.6767
0202-03-09_15:21:07.600000      54956.06        1.22841300e-02        1.00809787e-05  69.7681  68.6767
0202-03-09_15:21:07.820000      54956.28        1.33843200e-02        1.16706172e-05  69.7681  68.6767
0202-03-09_15:21:08.030000      54956.49        1.43252600e-02        1.28922242e-05  69.7341  68.6143
0202-03-09_15:21:08.227000      54956.69        1.52216800e-02        1.40619547e-05  69.7341  68.6143
0202-03-09_15:21:08.426000      54956.89        1.60765400e-02        1.56843801e-05  69.7341  68.6143
0202-03-09_15:21:08.630000      54957.09        1.73128200e-02        1.58290392e-05  69.7341  68.6143
0202-03-09_15:21:08.830000      54957.29        1.81068400e-02        1.86860252e-05  69.7341  68.6143
0202-03-09_15:21:09.043000      54957.50        1.90403600e-02        1.97874547e-05  69.7913  68.6781
0202-03-09_15:21:09.234000      54957.70        2.02484400e-02        1.99174868e-05  69.7913  68.6781
0202-03-09_15:21:09.430000      54957.89        2.11959100e-02        2.29408864e-05  69.7913  68.6781
