# Ic =  nan A, n =  nan , Tavg = 21.08 K, ffj51-30p4pm2-0T-afterTc-0nA-21k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-30_15:27:03.227000      704.76        6.96160200e-03       -2.84178214e-09  21.0719  18.7293  18.9423  0.0000
0202-03-30_15:27:03.586000      705.12        4.06990100e-02        8.76817857e-10  21.0719  18.7293  18.9423  0.0000
0202-03-30_15:27:03.934000      705.47        7.06190500e-02       -2.38762143e-10  21.0470  18.7245  18.8960  0.0000
0202-03-30_15:27:04.280000      705.82        1.00384600e-01        3.10796786e-09  21.0470  18.7245  18.8960  0.0000
0202-03-30_15:27:04.637000      706.17        1.29923200e-01        5.89691786e-09  21.0470  18.7245  18.8960  0.0000
0202-03-30_15:27:04.984000      706.52        1.60071600e-01        4.84331786e-09  21.0674  18.7380  18.9368  0.0000
0202-03-30_15:27:05.340000      706.88        1.89623500e-01       -5.56875214e-09  21.0674  18.7380  18.9368  0.0000
0202-03-30_15:27:05.700000      707.24        2.19358100e-01       -1.14565221e-08  21.0674  18.7380  18.9368  0.0000
0202-03-30_15:27:06.047000      707.58        2.49264300e-01        3.78970786e-09  21.0582  18.7239  18.9179  0.0000
0202-03-30_15:27:06.395000      707.93        2.79089400e-01       -2.22201214e-09  21.0582  18.7239  18.9179  0.0000
0202-03-30_15:27:06.754000      708.29        3.08829800e-01       -1.47412821e-08  21.0582  18.7239  18.9179  0.0000
0202-03-30_15:27:07.100000      708.64        3.38809900e-01       -3.00494821e-08  21.0502  18.7332  18.9106  0.0000
0202-03-30_15:27:07.450000      708.99        3.68885800e-01       -2.76314721e-08  21.0502  18.7332  18.9106  0.0000
0202-03-30_15:27:07.820000      709.36        3.98892600e-01        1.99515786e-09  21.0502  18.7332  18.9106  0.0000
0202-03-30_15:27:08.223000      709.76        4.28539500e-01       -1.05237921e-08  21.0704  18.7312  18.9408  0.0000
0202-03-30_15:27:08.566000      710.10        4.58244400e-01       -1.61016821e-08  21.0704  18.7312  18.9408  0.0000
0202-03-30_15:27:08.918000      710.46        4.88304200e-01       -3.87231121e-08  21.0704  18.7312  18.9408  0.0000
0202-03-30_15:27:09.273000      710.81        5.17735900e-01       -4.97549321e-08  21.0436  18.7243  18.8933  0.0000
0202-03-30_15:27:09.620000      711.16        5.47457100e-01       -2.55221121e-08  21.0436  18.7243  18.8933  0.0000
