# Ic = 8.92 A, n = 20.80 , Tavg = 22.24 K, 22k-30p3pm2-03T-0nA-anneal95k-afterTc
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-29_08:06:13.668000      22451.44        8.04923000e-03        1.38255769e-09  22.2500  20.0504  20.2518  0.0000
0202-03-29_08:06:14.016000      22451.78        3.10236100e-01        1.68796377e-08  22.2500  20.0504  20.2518  0.0000
0202-03-29_08:06:14.363000      22452.13        6.08186200e-01        5.91424769e-09  22.2500  20.0504  20.2518  0.0000
0202-03-29_08:06:14.723000      22452.49        9.05656200e-01       -1.23068223e-08  22.2339  20.0493  20.2234  0.0000
0202-03-29_08:06:15.070000      22452.84        1.20438800e+00        8.84676923e-11  22.2339  20.0493  20.2234  0.0000
0202-03-29_08:06:15.418000      22453.18        1.50251800e+00        6.71993769e-09  22.2339  20.0493  20.2234  0.0000
0202-03-29_08:06:15.766000      22453.53        1.80050300e+00        8.94157692e-10  22.2449  20.0577  20.2508  0.0000
0202-03-29_08:06:16.113000      22453.88        2.09843000e+00       -5.11755231e-09  22.2449  20.0577  20.2508  0.0000
0202-03-29_08:06:16.460000      22454.23        2.39699700e+00       -2.57652231e-09  22.2449  20.0577  20.2508  0.0000
0202-03-29_08:06:16.810000      22454.58        2.69517900e+00       -1.52292231e-09  22.2376  20.0450  20.2278  0.0000
0202-03-29_08:06:17.156000      22454.93        2.99313100e+00        1.08008769e-09  22.2376  20.0450  20.2278  0.0000
0202-03-29_08:06:17.523000      22455.29        3.29113400e+00       -4.62174231e-09  22.2376  20.0450  20.2278  0.0000
0202-03-29_08:06:17.902000      22455.67        3.58913300e+00        4.24088769e-09  22.2366  20.0560  20.2370  0.0000
0202-03-29_08:06:18.260000      22456.03        3.88762700e+00       -1.77083231e-09  22.2366  20.0560  20.2370  0.0000
0202-03-29_08:06:18.625000      22456.39        4.18573500e+00        1.35373477e-08  22.2366  20.0560  20.2370  0.0000
0202-03-29_08:06:18.973000      22456.74        4.48451700e+00        1.83715077e-08  22.2476  20.0500  20.2499  0.0000
0202-03-29_08:06:19.330000      22457.10        4.78174200e+00        2.37014777e-08  22.2476  20.0500  20.2499  0.0000
0202-03-29_08:06:19.676000      22457.44        5.08014700e+00        8.64120769e-09  22.2333  20.0491  20.2262  0.0000
0202-03-29_08:06:20.030000      22457.80        5.37866700e+00        1.71963877e-08  22.2333  20.0491  20.2262  0.0000
0202-03-29_08:06:20.390000      22458.16        5.67682100e+00        1.23638577e-08  22.2333  20.0491  20.2262  0.0000
0202-03-29_08:06:20.740000      22458.51        5.97471500e+00        1.36033877e-08  22.2466  20.0580  20.2539  0.0000
0202-03-29_08:06:21.086000      22458.85        6.27268700e+00        1.09383977e-08  22.2466  20.0580  20.2539  0.0000
0202-03-29_08:06:21.445000      22459.21        6.57110200e+00        8.89317769e-09  22.2466  20.0580  20.2539  0.0000
0202-03-29_08:06:21.793000      22459.56        6.86919100e+00        2.01109077e-08  22.2402  20.0452  20.2322  0.0000
0202-03-29_08:06:22.140000      22459.91        7.16710200e+00        2.13504377e-08  22.2402  20.0452  20.2322  0.0000
0202-03-29_08:06:22.500000      22460.27        7.46530500e+00        2.64944777e-08  22.2402  20.0452  20.2322  0.0000
0202-03-29_08:06:22.887000      22460.65        7.76358000e+00        4.52733277e-08  22.2384  20.0565  20.2380  0.0000
0202-03-29_08:06:23.234000      22461.00        8.06111400e+00        4.68227377e-08  22.2384  20.0565  20.2380  0.0000
0202-03-29_08:06:23.598000      22461.37        8.35965100e+00        7.07456277e-08  22.2384  20.0565  20.2380  0.0000
0202-03-29_08:06:23.965000      22461.73        8.65771000e+00        1.39291518e-07  22.2450  20.0494  20.2460  0.0000
0202-03-29_08:06:24.312000      22462.08        8.95591500e+00        2.47316378e-07  22.2450  20.0494  20.2460  0.0000
0202-03-29_08:06:24.670000      22462.44        9.25381200e+00        4.49483388e-07  22.2318  20.0485  20.2208  0.0000
0202-03-29_08:06:25.020000      22462.79        9.55191000e+00        8.09566258e-07  22.2318  20.0485  20.2208  0.0000
0202-03-29_08:06:25.367000      22463.13        9.85016900e+00        1.84537780e-06  22.2318  20.0485  20.2208  0.0000
0202-03-29_08:06:25.715000      22463.48        1.01479900e+01        3.20929323e-06  22.2466  20.0567  20.2509  0.0000
0202-03-29_08:06:26.062000      22463.83        1.04462600e+01        5.50415574e-06  22.2466  20.0567  20.2509  0.0000
0202-03-29_08:06:26.414000      22464.18        1.07444700e+01        9.45025480e-06  22.2466  20.0567  20.2509  0.0000
0202-03-29_08:06:26.760000      22464.53        1.10423800e+01        1.61603534e-05  22.2414  20.0443  20.2277  0.0000
0202-03-29_08:06:27.110000      22464.88        1.13403300e+01        2.84562919e-05  22.2414  20.0443  20.2277  0.0000
