# Ic = 11.69 A, n = 16.11 , Tavg = 25.57 K, 20Kafterstep16afterTc
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  16725.66        9.93515100e+00        2.26497190e-07  25.5882  20.2952
    1  16726.00        1.01140900e+01        2.15153790e-07  25.5882  20.2952
    2  16726.34        1.02473200e+01        1.72876590e-07  25.5922  19.7730
    3  16726.59        1.03717800e+01        1.92460390e-07  25.5922  19.7730
    4  16726.83        1.05542200e+01        3.92454900e-08  25.5922  19.7730
    5  16727.18        1.06768600e+01        1.18518090e-07  25.5576  20.0676
    6  16727.44        1.08721000e+01        6.02567900e-08  25.5576  20.0676
    7  16727.69        1.09615500e+01       -6.33316100e-08  25.5576  20.0676
    8  16728.14        1.11726900e+01       -1.52350100e-08  25.5576  20.0676
    9  16728.41        1.13019700e+01       -6.52529100e-08  25.6150  20.1499
   10  16728.66        1.14252500e+01       -6.65545100e-08  25.6150  20.1499
   11  16728.93        1.16009200e+01       -1.08948910e-07  25.6150  20.1499
   12  16729.22        1.17653300e+01        1.40815900e-08  25.5727  19.7625
   13  16729.57        1.18715100e+01        1.29364590e-07  25.5727  19.7625
   14  16729.81        1.20226400e+01        8.78379900e-08  25.5727  19.7625
   15  16730.17        1.21775400e+01        1.93204190e-07  25.5796  20.3037
   16  16730.45        1.23664000e+01        3.41894490e-07  25.5796  20.3037
   17  16730.69        1.24575600e+01        3.69227690e-07  25.5796  20.3037
   18  16730.98        1.26632400e+01        3.98234390e-07  25.5724  19.7692
   19  16731.33        1.27962000e+01        5.36140190e-07  25.5724  19.7692
   20  16731.57        1.29223900e+01        5.71034990e-07  25.5724  19.7692
   21  16731.83        1.30526200e+01        5.48598190e-07  25.5724  19.7692
   22  16732.15        1.32538200e+01        7.70983390e-07  25.4827  20.0060
   23  16732.42        1.33901000e+01        9.32937890e-07  25.4827  20.0060
   24  16732.66        1.35175000e+01        1.04084529e-06  25.4827  20.0060
   25  16733.01        1.36879400e+01        1.44154679e-06  25.4827  20.0060
   26  16733.37        1.38558200e+01        2.55061919e-06  25.6035  20.1576
   27  16733.61        1.39408500e+01        2.56233339e-06  25.6035  20.1576
   28  16733.88        1.41059600e+01        2.76228129e-06  25.6035  20.1576
   29  16734.15        1.43027000e+01        4.60897909e-06  25.5571  19.7633
   30  16734.42        1.44390000e+01        4.85975069e-06  25.5571  19.7633
   31  16734.67        1.45666200e+01        6.08317629e-06  25.5571  19.7633
   32  16734.94        1.47362400e+01        7.63261739e-06  25.5571  19.7633
   33  16735.36        1.48920600e+01        9.66389199e-06  25.5670  20.3059
   34  16735.61        1.49905300e+01        1.16020104e-05  25.5670  20.3059
   35  16735.98        1.51610100e+01        1.31773592e-05  25.5670  20.3059
   36  16736.36        1.53255000e+01        1.82638818e-05  25.5653  19.7752
   37  16736.60        1.54536400e+01        2.06038172e-05  25.5653  19.7752
