# Ic = 11.30 A, n = 13.06 , Tavg = 25.49 K, 20Kafterstep16afterTc
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  16763.40        9.98525100e+00        6.88497535e-07  25.5378  20.1467
    1  16763.66        1.00707200e+01        3.84112935e-07  25.5378  20.1467
    2  16763.95        1.02806400e+01        9.55951350e-08  25.5378  20.1467
    3  16764.25        1.04093200e+01        1.62347835e-07  25.4992  19.7548
    4  16764.59        1.05386700e+01        1.85962235e-07  25.4992  19.7548
    5  16764.84        1.06776600e+01        1.25593535e-07  25.4992  19.7548
    6  16765.27        1.08699700e+01        1.05635935e-07  25.5048  20.2929
    7  16765.53        1.09645700e+01        9.78264350e-08  25.5048  20.2929
    8  16765.78        1.11247400e+01        1.83049135e-07  25.5048  20.2929
    9  16766.16        1.13021100e+01        1.46914735e-07  25.5226  19.7826
   10  16766.43        1.14593300e+01        1.80879835e-07  25.5226  19.7826
   11  16766.68        1.15566500e+01        1.58938835e-07  25.5226  19.7826
   12  16766.94        1.17734900e+01        5.08460350e-08  25.4823  20.0619
   13  16767.37        1.18951300e+01        6.73341350e-08  25.4823  20.0619
   14  16767.62        1.20169700e+01        1.49334735e-07  25.4823  20.0619
   15  16767.87        1.21703200e+01        2.87302635e-07  25.4823  20.0619
   16  16768.15        1.23621100e+01        2.46829535e-07  25.5230  20.1376
   17  16768.41        1.24945000e+01        2.88666235e-07  25.5230  20.1376
   18  16768.66        1.26266600e+01        2.73605035e-07  25.5230  20.1376
   19  16768.99        1.28034000e+01        3.85355335e-07  25.5230  20.1376
   20  16769.35        1.29309100e+01        6.06376635e-07  25.4980  19.7580
   21  16769.59        1.30747600e+01        7.63124535e-07  25.4980  19.7580
   22  16769.84        1.32161900e+01        7.24139035e-07  25.4980  19.7580
   23  16770.17        1.33549900e+01        9.93133035e-07  25.5034  20.2985
   24  16770.44        1.35577200e+01        1.40145854e-06  25.5034  20.2985
   25  16770.69        1.36507000e+01        1.53880664e-06  25.5034  20.2985
   26  16771.01        1.38434700e+01        1.80668493e-06  25.5034  20.2985
   27  16771.33        1.39805100e+01        3.06754794e-06  25.5240  19.7906
   28  16771.58        1.41014700e+01        3.07281624e-06  25.5240  19.7906
   29  16771.82        1.42709200e+01        4.10590204e-06  25.5240  19.7906
   30  16772.16        1.44368400e+01        5.96964624e-06  25.4653  20.0508
   31  16772.41        1.45986600e+01        7.04686194e-06  25.4653  20.0508
   32  16772.66        1.46961700e+01        7.81566414e-06  25.4653  20.0508
   33  16772.94        1.49002300e+01        1.01714078e-05  25.4653  20.0508
   34  16773.23        1.50249400e+01        1.19806094e-05  25.5272  20.1513
   35  16773.48        1.51920900e+01        1.50709415e-05  25.5272  20.1513
   36  16773.74        1.52868300e+01        1.78976098e-05  25.5272  20.1513
   37  16774.03        1.54893300e+01        2.22916950e-05  25.4940  19.7593
