# Ic =  nan A, n =  nan , Tavg = 25.45 K, 20Kafterstep16
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  246.97       -1.68544500e-01        7.16180715e-07  25.4451  19.7962
    1  247.46       -4.51893400e-02       -8.80118185e-07  25.4451  19.7962
    2  247.72        1.33904200e-01        8.25576715e-07  25.4565  20.2995
    3  247.96        2.63825600e-01       -1.33990785e-07  25.4565  20.2995
    4  248.55        4.27040300e-01       -3.36108085e-07  25.4565  20.2995
    5  248.80        5.71062700e-01       -3.38711285e-07  25.3615  19.6690
    6  249.05        7.25322700e-01       -4.23872085e-07  25.3615  19.6690
    7  249.32        8.86820500e-01       -8.79488285e-07  25.4375  20.1485
    8  249.58        1.07531400e+00       -9.83614985e-07  25.4375  20.1485
    9  249.82        1.17261000e+00       -7.92158185e-07  25.4375  20.1485
   10  250.06        1.31857800e+00       -6.96336885e-07  25.4375  20.1485
   11  250.55        1.51367000e+00        2.70119915e-07  25.4375  20.1485
   12  250.79        1.64190300e+00       -1.24046079e-06  25.4538  20.0671
   13  251.04        1.75632800e+00       -1.12858659e-06  25.4538  20.0671
   14  251.34        1.97140400e+00       -8.48188285e-07  25.4358  19.7852
   15  251.60        2.06971000e+00       -9.35208485e-07  25.4358  19.7852
   16  251.85        2.24380400e+00       -8.80046085e-07  25.4358  19.7852
   17  252.09        2.34517600e+00       -7.23174285e-07  25.4358  19.7852
   18  252.54        2.57703000e+00       -1.55941078e-06  25.4358  19.7852
   19  252.79        2.70995100e+00       -4.66328485e-07  25.4614  20.3039
   20  253.04        2.83761000e+00       -5.33390985e-07  25.4614  20.3039
   21  253.50        3.04856500e+00       -8.03748485e-07  25.4614  20.3039
   22  253.75        3.11350500e+00       -7.71089485e-07  25.3876  19.6907
   23  254.00        3.27612800e+00       -7.28389685e-07  25.3876  19.6907
   24  254.49        3.47526600e+00       -6.32508685e-07  25.3876  19.6907
   25  254.75        3.60950400e+00        4.07642215e-07  25.4268  20.1371
   26  254.99        3.74121200e+00       -5.06389850e-08  25.4268  20.1371
   27  255.47        3.95917700e+00       -3.78513985e-07  25.4268  20.1371
   28  255.71        4.02751300e+00       -6.01456585e-07  25.3810  19.9407
   29  255.96        4.19246000e+00       -6.30463285e-07  25.3810  19.9407
   30  256.53        4.38608600e+00       -6.80791185e-07  25.3810  19.9407
   31  256.79        4.51179000e+00       -7.07194785e-07  25.4244  19.7741
   32  257.03        4.63466300e+00       -6.07902585e-07  25.4244  19.7741
   33  257.43        4.86474600e+00       -6.90274185e-07  25.4244  19.7741
   34  257.68        4.94718500e+00        5.09661615e-07  25.4623  20.3042
   35  257.92        5.12204400e+00       -7.05893185e-07  25.4623  20.3042
   36  258.49        5.25203400e+00        9.70174115e-07  25.4623  20.3042
   37  258.74        5.46506200e+00       -7.52936085e-07  25.3483  19.6967
   38  258.99        5.54781900e+00       -1.05130859e-06  25.3483  19.6967
   39  259.40        5.75938900e+00        2.73579215e-07  25.4337  20.1417
   40  259.64        5.91415400e+00        1.25361315e-07  25.4337  20.1417
   41  259.89        6.02411900e+00       -1.74668608e-06  25.4337  20.1417
   42  260.17        6.15752300e+00       -5.42288485e-07  25.4337  20.1417
   43  260.50        6.31867800e+00       -1.54425899e-06  25.4708  20.0965
   44  260.75        6.47063200e+00       -1.53452809e-06  25.4708  20.0965
   45  261.00        6.62385400e+00        1.35959915e-07  25.4708  20.0965
   46  261.47        6.75915100e+00       -1.01879158e-06  25.4708  20.0965
   47  261.72        6.98174500e+00       -9.66480385e-07  25.4198  19.7699
   48  261.96        7.06397500e+00       -1.52293779e-06  25.4198  19.7699
   49  262.39        7.22409000e+00       -1.33346459e-06  25.4198  19.7699
   50  262.67        7.37077500e+00       -2.00654085e-07  25.3880  20.2676
   51  262.92        7.53056200e+00       -2.14289685e-07  25.3880  20.2676
   52  263.37        7.64875700e+00       -1.29869378e-06  25.3880  20.2676
   53  263.62        7.83605700e+00       -1.15186289e-06  25.4446  19.7317
   54  263.87        7.98050700e+00        6.98677415e-07  25.4446  19.7317
   55  264.49        8.10749700e+00       -9.44291485e-07  25.4446  19.7317
   56  264.75        8.27347800e+00       -8.29690285e-07  25.4299  20.1355
   57  264.99        8.42924400e+00       -9.79620185e-07  25.4299  20.1355
   58  265.30        8.61714600e+00       -8.44690185e-07  25.4299  20.1355
   59  265.57        8.78601000e+00       -5.41485385e-07  25.4444  20.0714
   60  265.82        8.90630400e+00       -7.29844085e-07  25.4444  20.0714
   61  266.06        9.01916600e+00       -4.94567585e-07  25.4444  20.0714
   62  266.51        9.26076500e+00       -9.15722385e-07  25.4444  20.0714
   63  266.76        9.35477200e+00       -8.09426485e-07  25.4193  19.7686
   64  267.02        9.58337300e+00       -6.92779985e-07  25.4193  19.7686
   65  267.31        9.68677000e+00       -4.21678985e-07  25.4257  20.2783
   66  267.57        9.87821300e+00       -6.94205485e-07  25.4257  20.2783
   67  267.81        9.95214100e+00       -9.62207485e-07  25.4257  20.2783
   68  268.06        1.01796000e+01       -1.13457419e-06  25.4257  20.2783
   69  268.31        1.03070500e+01       -1.29572249e-06  25.4257  20.2783
   70  268.55        1.04486900e+01       -9.78384285e-07  25.4281  19.8171
   71  268.80        1.05620400e+01        4.73685715e-07  25.4281  19.8171
   72  269.05        1.07229800e+01       -5.83632985e-07  25.4281  19.8171
   73  269.32        1.08711500e+01       -3.97258785e-07  25.4362  20.1442
   74  269.57        1.10640000e+01       -3.67942185e-07  25.4362  20.1442
   75  269.82        1.11482000e+01       -4.04820385e-07  25.4362  20.1442
   76  270.07        1.13012500e+01       -6.11214085e-07  25.4362  20.1442
   77  270.46        1.14814700e+01       -6.01669185e-07  25.4362  20.1442
   78  270.70        1.16070100e+01       -1.69902699e-06  25.4591  20.0897
   79  270.94        1.17301800e+01       -4.14309850e-08  25.4591  20.0897
   80  271.33        1.19407800e+01       -1.41688948e-06  25.4591  20.0897
   81  271.60        1.20378000e+01       -1.21724218e-06  25.4338  19.7840
   82  271.86        1.21814700e+01        3.49181715e-07  25.4338  19.7840
   83  272.10        1.23124600e+01       -8.08855085e-07  25.4338  19.7840
   84  272.43        1.25413000e+01       -6.38719585e-07  25.4710  20.3205
   85  272.67        1.26393500e+01       -3.42454585e-07  25.4710  20.3205
   86  272.92        1.28043900e+01       -2.24320485e-07  25.4710  20.3205
   87  273.35        1.29292100e+01       -6.39339385e-07  25.4710  20.3205
   88  273.61        1.31111200e+01        5.97536115e-07  25.4444  19.7381
   89  273.87        1.32475200e+01        1.98787442e-06  25.4444  19.7381
   90  274.11        1.33692100e+01       -3.52309385e-07  25.4444  19.7381
   91  274.39        1.35620400e+01        9.64148515e-07  25.4281  20.1357
   92  274.65        1.37542900e+01        1.07503102e-06  25.4281  20.1357
   93  274.91        1.38233200e+01        7.16661915e-07  25.4281  20.1357
   94  275.41        1.40010300e+01        1.94300071e-06  25.4281  20.1357
   95  275.70        1.41193400e+01        1.84792321e-06  25.4079  20.0202
   96  275.94        1.42828300e+01        3.30030362e-06  25.4079  20.0202
   97  276.23        1.44829300e+01        5.29327472e-06  25.4080  19.7594
   98  276.50        1.45759300e+01        4.81602772e-06  25.4080  19.7594
   99  276.75        1.47353000e+01        7.79200361e-06  25.4080  19.7594
  100  276.99        1.48685700e+01        7.78245522e-06  25.4080  19.7594
  101  277.52        1.50729500e+01        1.14366174e-05  25.4080  19.7594
  102  277.77        1.51640700e+01        1.24387740e-05  25.4495  20.3028
  103  278.02        1.53226300e+01        1.67915140e-05  25.4495  20.3028
  104  278.38        1.55145800e+01        2.20993676e-05  25.4495  20.3028
