# Ic = 1.40 A, n = 1.02 , Tavg = 25.37 K, 20Kafterstep16
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  132.88       -1.88301400e-01       -4.33712520e-07  25.4404  20.2532
    1  133.12       -6.10956800e-02       -3.79232020e-07  25.4404  20.2532
    2  133.38        1.15040500e-01       -3.75761120e-07  25.4389  19.7221
    3  133.64        2.45100100e-01       -6.89442620e-07  25.4389  19.7221
    4  133.89        4.11712800e-01       -5.10877820e-07  25.4389  19.7221
    5  134.14        5.47967100e-01       -7.63818720e-07  25.4389  19.7221
    6  134.44        7.45169700e-01       -5.41186120e-07  25.4129  20.2398
    7  134.69        8.80255100e-01       -1.46682520e-07  25.4129  20.2398
    8  134.93        1.01077400e+00       -1.13390212e-06  25.4129  20.2398
    9  135.55        1.16033400e+00       -7.84334220e-07  25.4129  20.2398
   10  135.80        1.31264800e+00       -3.93673320e-07  25.4550  19.9421
   11  136.04        1.43481400e+00       -4.35076120e-07  25.4550  19.9421
   12  136.33        1.62044700e+00       -2.45664820e-07  25.3236  19.5875
   13  136.58        1.77927500e+00       -3.41052220e-07  25.3236  19.5875
   14  136.82        1.91086000e+00       -2.56759220e-07  25.3236  19.5875
   15  137.08        2.03080200e+00       -1.79529720e-07  25.3236  19.5875
   16  137.40        2.24250300e+00       -4.88745320e-07  25.4667  20.2807
   17  137.67        2.35935900e+00       -6.46918720e-07  25.4667  20.2807
   18  137.91        2.50655900e+00       -5.01389320e-07  25.4667  20.2807
   19  138.57        2.66071400e+00       -7.66664320e-07  25.4667  20.2807
   20  138.82        2.80033700e+00       -1.78822200e-08  25.4317  19.7139
   21  139.06        2.97913800e+00       -1.07117282e-06  25.4317  19.7139
   22  139.34        3.11756200e+00       -9.54650120e-07  25.2847  20.1588
   23  139.59        3.30885400e+00       -7.33566920e-07  25.2847  20.1588
   24  139.85        3.41264000e+00       -9.29486220e-07  25.2847  20.1588
   25  140.10        3.56476100e+00        4.83413280e-07  25.2847  20.1588
   26  140.38        3.75136600e+00        2.44851680e-07  25.4551  19.9444
   27  140.63        3.88279700e+00       -1.15329652e-06  25.4551  19.9444
   28  140.88        4.01963000e+00       -2.44583062e-06  25.4551  19.9444
   29  141.14        4.16700900e+00       -7.62325720e-07  25.4551  19.9444
   30  141.40        4.35968300e+00       -7.13733320e-07  25.4551  19.9444
   31  141.66        4.50134200e+00       -8.93971620e-07  25.4182  19.8673
   32  141.91        4.61878600e+00       -1.29324772e-06  25.4182  19.8673
   33  142.47        4.78012500e+00        1.97188980e-07  25.4182  19.8673
   34  142.73        4.92685100e+00       -2.06486320e-07  25.4362  20.2546
   35  142.98        5.08125300e+00        1.12944698e-06  25.4362  20.2546
   36  143.31        5.22591500e+00       -5.72962420e-07  25.4362  20.2546
   37  143.56        5.44952500e+00        5.42804680e-07  25.4407  19.7199
   38  143.82        5.52546600e+00        1.72197738e-06  25.4407  19.7199
   39  144.06        5.67579200e+00       -2.96159020e-07  25.4407  19.7199
   40  144.38        5.86796200e+00       -1.12015920e-07  25.3829  20.2039
   41  144.64        5.99655500e+00       -1.52612920e-07  25.3829  20.2039
   42  144.88        6.12990800e+00       -3.90120920e-07  25.3829  20.2039
   43  145.14        6.26766300e+00        8.44957980e-07  25.3829  20.2039
   44  145.41        6.46520500e+00        6.03793080e-07  25.4584  19.9561
   45  145.67        6.62612900e+00       -7.09504720e-07  25.4584  19.9561
   46  145.91        6.72847400e+00        6.55980480e-07  25.4584  19.9561
   47  146.28        6.88186200e+00       -6.26947120e-07  25.4584  19.9561
   48  146.54        7.07616900e+00       -3.22190620e-07  25.4195  19.8633
   49  146.79        7.20421500e+00       -1.31575200e-08  25.4195  19.8633
   50  147.03        7.32520600e+00       -2.17010320e-07  25.4195  19.8633
   51  147.35        7.52038900e+00       -2.39137220e-07  25.4422  20.2613
   52  147.60        7.66954100e+00       -1.34328720e-07  25.4422  20.2613
   53  147.85        7.82065700e+00       -3.19587520e-07  25.4422  20.2613
   54  148.09        7.92408900e+00       -2.44901420e-07  25.4422  20.2613
   55  148.51        8.15341000e+00       -3.35330420e-07  25.4422  20.2613
   56  148.77        8.25154500e+00        6.24678000e-09  25.4255  19.7042
   57  149.03        8.39894100e+00       -5.72165200e-08  25.4255  19.7042
   58  149.53        8.64670700e+00       -7.50612000e-09  25.4377  20.2498
   59  149.78        8.72028000e+00        2.13146800e-08  25.4377  20.2498
   60  150.02        8.87046500e+00       -1.69832220e-07  25.4377  20.2498
   61  150.28        9.05254500e+00       -4.14406120e-07  25.4562  19.9581
   62  150.53        9.23685400e+00       -1.03885320e-07  25.4562  19.9581
   63  150.77        9.33233400e+00       -2.03980200e-08  25.4562  19.9581
   64  151.02        9.47844400e+00       -6.66727420e-07  25.4562  19.9581
   65  151.33        9.65773200e+00        6.50351580e-07  25.4270  19.8595
   66  151.58        9.84476000e+00       -5.51940120e-07  25.4270  19.8595
   67  151.82        9.92910300e+00        7.63527380e-07  25.4270  19.8595
   68  152.08        1.00793100e+01       -5.05640920e-07  25.4270  19.8595
   69  152.33        1.02615800e+01       -6.12556720e-07  25.4036  20.1450
