# Ic = 16.99 A, n = 31.47 , Tavg = 22.08 K, ffj51-30p3e19pm2-anneal300k-720min-0T-22k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-01_09:09:56.945000      70770.75        7.59766100e-03        8.77171111e-10  22.0693  18.9874  19.1708  0.0000
0202-04-01_09:09:57.293000      70771.09        3.09701700e-01        6.89541111e-10  22.0693  18.9874  19.1708  0.0000
0202-04-01_09:09:57.640000      70771.44        6.07386100e-01        4.59385111e-09  22.0693  18.9874  19.1708  0.0000
0202-04-01_09:09:58             70771.80        9.05762200e-01        1.12254711e-08  22.0637  18.9948  19.1615  0.0000
0202-04-01_09:09:58.348000      70772.15        1.20420600e+00       -3.09138889e-09  22.0637  18.9948  19.1615  0.0000
0202-04-01_09:09:58.695000      70772.50        1.50221200e+00        3.17391111e-10  22.0637  18.9948  19.1615  0.0000
0202-04-01_09:09:59.043000      70772.85        1.80062800e+00       -4.76478889e-09  22.0812  18.9959  19.1913  0.0000
0202-04-01_09:09:59.395000      70773.19        2.09956700e+00       -6.74258889e-10  22.0812  18.9959  19.1913  0.0000
0202-04-01_09:09:59.740000      70773.54        2.39827400e+00       -2.34764889e-09  22.0812  18.9959  19.1913  0.0000
0202-04-01_09:10:00.090000      70773.89        2.69535300e+00       -3.02940889e-09  22.0658  18.9882  19.1513  0.0000
0202-04-01_09:10:00.438000      70774.24        2.99353100e+00       -7.61575889e-09  22.0658  18.9882  19.1513  0.0000
0202-04-01_09:10:00.785000      70774.59        3.29106900e+00       -7.92564889e-09  22.0658  18.9882  19.1513  0.0000
0202-04-01_09:10:01.133000      70774.93        3.58963200e+00       -1.03427789e-08  22.0719  18.9938  19.1883  0.0000
0202-04-01_09:10:01.480000      70775.28        3.88845600e+00       -1.10245389e-08  22.0719  18.9938  19.1883  0.0000
0202-04-01_09:10:01.880000      70775.68        4.18535500e+00       -8.85531889e-09  22.0719  18.9938  19.1883  0.0000
0202-04-01_09:10:02.254000      70776.06        4.48361400e+00       -8.97926889e-09  22.0742  18.9880  19.1738  0.0000
0202-04-01_09:10:02.600000      70776.40        4.78169100e+00       -1.70363689e-08  22.0742  18.9880  19.1738  0.0000
0202-04-01_09:10:02.953000      70776.75        5.07977800e+00       -1.45554689e-08  22.0576  18.9952  19.1615  0.0000
