# Ic =  nan A, n =  nan , Tavg = 30.26 K, 30k-30p4pm2-anneal300k-720min-0T
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-01_01:53:37.434000      44591.23        9.17754300e-03        1.63851625e-09  30.2427  28.1769  28.3447  0.0000
0202-04-01_01:53:37.777000      44591.58        3.11059500e-01        1.58932063e-08  30.2427  28.1769  28.3447  0.0000
0202-04-01_01:53:38.125000      44591.93        6.08735600e-01        5.29515625e-09  30.2387  28.1793  28.3388  0.0000
0202-04-01_01:53:38.473000      44592.28        9.07319700e-01       -6.41848375e-09  30.2387  28.1793  28.3388  0.0000
0202-04-01_01:53:38.848000      44592.65        1.20542100e+00       -2.26603375e-09  30.2387  28.1793  28.3388  0.0000
0202-04-01_01:53:39.254000      44593.06        1.50342500e+00        3.00200625e-09  30.2438  28.1784  28.3370  0.0000
0202-04-01_01:53:39.610000      44593.41        1.80197900e+00        8.33202625e-09  30.2438  28.1784  28.3370  0.0000
0202-04-01_01:53:39.970000      44593.77        2.09996900e+00       -2.38998375e-09  30.2533  28.1776  28.3392  0.0000
0202-04-01_01:53:40.332000      44594.13        2.39802900e+00       -9.26942375e-09  30.2533  28.1776  28.3392  0.0000
0202-04-01_01:53:40.680000      44594.48        2.69624100e+00       -5.30063750e-10  30.2533  28.1776  28.3392  0.0000
0202-04-01_01:53:41.027000      44594.83        2.99434600e+00       -4.68066375e-09  30.2529  28.1791  28.3403  0.0000
0202-04-01_01:53:41.375000      44595.18        3.29209300e+00       -1.89108375e-09  30.2529  28.1791  28.3403  0.0000
0202-04-01_01:53:41.723000      44595.53        3.59085100e+00       -4.06027375e-09  30.2529  28.1791  28.3403  0.0000
0202-04-01_01:53:42.082000      44595.88        3.88924500e+00       -3.93632375e-09  30.2514  28.1780  28.3447  0.0000
0202-04-01_01:53:42.430000      44596.23        4.18731300e+00        7.90126625e-09  30.2514  28.1780  28.3447  0.0000
0202-04-01_01:53:42.777000      44596.58        4.48553400e+00        2.69520625e-09  30.2514  28.1780  28.3447  0.0000
0202-04-01_01:53:43.125000      44596.93        4.78377800e+00        3.68683625e-09  30.2442  28.1794  28.3490  0.0000
0202-04-01_01:53:43.473000      44597.28        5.08187100e+00        7.59138625e-09  30.2442  28.1794  28.3490  0.0000
0202-04-01_01:53:43.860000      44597.66        5.37921000e+00        1.58962863e-08  30.2442  28.1794  28.3490  0.0000
0202-04-01_01:53:44.254000      44598.06        5.67773800e+00        7.40545625e-09  30.2362  28.1789  28.3426  0.0000
0202-04-01_01:53:44.613000      44598.41        5.97560500e+00        1.08141863e-08  30.2362  28.1789  28.3426  0.0000
0202-04-01_01:53:44.960000      44598.76        6.27387400e+00        2.38532625e-09  30.2278  28.1773  28.3367  0.0000
0202-04-01_01:53:45.320000      44599.12        6.57209500e+00        1.02563863e-08  30.2278  28.1773  28.3367  0.0000
0202-04-01_01:53:45.668000      44599.47        6.87009500e+00        1.55864063e-08  30.2278  28.1773  28.3367  0.0000
