====== pysrim run =======
        SRIM-2013.00
======================================== 
       Ion and Recoil PHONONS        
 See SRIM Outputs\TDATA.txt for calc. details
======================================== 
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt calculation data
 Ion    =  H   Energy = 1200 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     1.E+05 AAA ;
  Layer # 1- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 1-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 1- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 1- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 1-  O = 53.8 Atomic Percent = 16.8 Mass Percent
====================================================================
 Total Ions calculated =50000.00
========================================================
  Table Units are  >>>> Phonons /(Angstrom-Ion)  <<<<  
========================================================
  DEPTH       PHONONS     PHONONS    
  (Ang.)      by ION      by RECOILS 
-----------  -----------  -----------
140001.E-02  100896.E-08  309744.E-09
280001.E-02  943715.E-09  983175.E-09
420001.E-02  904754.E-09  123221.E-08
560001.E-02  879985.E-09  199028.E-08
700001.E-02  868683.E-09  346336.E-08
840001.E-02  843792.E-09  117843.E-08
980001.E-02  815183.E-09  200038.E-08
112000.E-01  806188.E-09  206054.E-08
126000.E-01  806347.E-09  199359.E-08
140000.E-01  814496.E-09  253387.E-08
154000.E-01  820347.E-09  217850.E-08
168000.E-01  824923.E-09  243358.E-08
182000.E-01  830842.E-09  277711.E-08
196000.E-01  833931.E-09  211023.E-08
210000.E-01  839968.E-09  209773.E-08
224000.E-01  846506.E-09  243081.E-08
238000.E-01  854869.E-09  267219.E-08
252000.E-01  857210.E-09  287151.E-08
266000.E-01  875355.E-09  271876.E-08
280000.E-01  889062.E-09  207376.E-08
294000.E-01  900013.E-09  305546.E-08
308000.E-01  916563.E-09  326073.E-08
322000.E-01  916393.E-09  219577.E-08
336000.E-01  920857.E-09  310840.E-08
350000.E-01  928430.E-09  265082.E-08
364000.E-01  933774.E-09  297654.E-08
378000.E-01  950291.E-09  216453.E-08
392000.E-01  959594.E-09  337132.E-08
406000.E-01  965098.E-09  259082.E-08
420000.E-01  971656.E-09  264070.E-08
434000.E-01  982283.E-09  276270.E-08
448000.E-01  985948.E-09  284334.E-08
462000.E-01  100348.E-08  257160.E-08
476000.E-01  100458.E-08  246828.E-08
490000.E-01  101540.E-08  293632.E-08
504000.E-01  103015.E-08  314606.E-08
518000.E-01  105841.E-08  267957.E-08
532000.E-01  108819.E-08  351016.E-08
546000.E-01  110263.E-08  286519.E-08
560000.E-01  110508.E-08  312504.E-08
574000.E-01  111974.E-08  334103.E-08
588000.E-01  113701.E-08  267477.E-08
602000.E-01  114596.E-08  422434.E-08
616000.E-01  117838.E-08  378417.E-08
630000.E-01  118719.E-08  326162.E-08
644000.E-01  120621.E-08  377988.E-08
658000.E-01  122834.E-08  427614.E-08
672000.E-01  124968.E-08  360310.E-08
686000.E-01  124958.E-08  322600.E-08
700000.E-01  127593.E-08  448859.E-08
714000.E-01  129710.E-08  372613.E-08
728000.E-01  132818.E-08  323771.E-08
742000.E-01  136892.E-08  440322.E-08
756000.E-01  139048.E-08  377278.E-08
770000.E-01  141895.E-08  420819.E-08
784000.E-01  145886.E-08  450208.E-08
798000.E-01  147262.E-08  386454.E-08
812000.E-01  149758.E-08  362138.E-08
826000.E-01  152980.E-08  421209.E-08
840000.E-01  156615.E-08  499035.E-08
854000.E-01  161688.E-08  443208.E-08
868000.E-01  168672.E-08  516307.E-08
882000.E-01  173239.E-08  459155.E-08
896000.E-01  175737.E-08  495376.E-08
910000.E-01  183693.E-08  533447.E-08
924000.E-01  191866.E-08  535811.E-08
938000.E-01  197517.E-08  502160.E-08
952000.E-01  205189.E-08  564780.E-08
966000.E-01  214754.E-08  585625.E-08
980000.E-01  222500.E-08  657311.E-08
994000.E-01  232156.E-08  637393.E-08
100800.E+00  248219.E-08  772348.E-08
102200.E+00  261972.E-08  781283.E-08
103600.E+00  277444.E-08  779586.E-08
105000.E+00  303052.E-08  884093.E-08
106400.E+00  327882.E-08  882793.E-08
107800.E+00  360615.E-08  102984.E-07
109200.E+00  401514.E-08  110095.E-07
110600.E+00  463163.E-08  128389.E-07
112000.E+00  550946.E-08  158595.E-07
113400.E+00  705128.E-08  181432.E-07
114800.E+00  924953.E-08  228363.E-07
116200.E+00  129392.E-07  308069.E-07
117600.E+00  176638.E-07  400357.E-07
119000.E+00  223364.E-07  469365.E-07
120400.E+00  243759.E-07  489450.E-07
121800.E+00  226088.E-07  438280.E-07
123200.E+00  171171.E-07  319305.E-07
124600.E+00  103750.E-07  189432.E-07
126000.E+00  537472.E-08  932050.E-08
127400.E+00  211283.E-08  368809.E-08
128800.E+00  651066.E-09  110757.E-08
130200.E+00  186125.E-09  297573.E-09
131600.E+00  299833.E-10  469046.E-10
133000.E+00  300108.E-11  113307.E-10
134400.E+00  000000.E+00  000000.E+00
135800.E+00  000000.E+00  000000.E+00
137200.E+00  000000.E+00  000000.E+00
138600.E+00  000000.E+00  000000.E+00
140000.E+00  000000.E+00  000000.E+00
