depth_A                  	phonons_eV-Aion          	ionizations_eV-Aion      	frenkelpairs_vac-Aion    	implantedIons_-cm        
3.0415000000e+04         	8.3229000000e-04         	2.3610612920e+00         	5.8732200000e-06         	0.0000000000e+00         
6.0830000000e+04         	7.2213800000e-04         	2.3102362810e+00         	7.7901100000e-06         	0.0000000000e+00         
9.1245000000e+04         	6.9296900000e-04         	2.6075508770e+00         	4.3593900000e-06         	1.6439000000e-01         
1.2166000000e+05         	8.5177800000e-04         	2.6275735410e+00         	6.3703600000e-06         	0.0000000000e+00         
1.5207500000e+05         	8.7503100000e-04         	2.6401105580e+00         	8.2417200000e-06         	0.0000000000e+00         
1.8249000000e+05         	9.2105000000e-04         	2.6534622480e+00         	8.0432500000e-06         	0.0000000000e+00         
2.1290500000e+05         	7.8203800000e-04         	2.6756597530e+00         	5.0493500000e-06         	0.0000000000e+00         
2.4332000000e+05         	7.7070900000e-04         	2.6977021460e+00         	5.4564900000e-06         	0.0000000000e+00         
2.7373500000e+05         	7.9573100000e-04         	2.7113202880e+00         	5.7543800000e-06         	0.0000000000e+00         
3.0415000000e+05         	7.8984400000e-04         	2.7329138080e+00         	5.6416600000e-06         	0.0000000000e+00         
3.3456500000e+05         	9.0504400000e-04         	2.7484071440e+00         	8.0178400000e-06         	1.6439000000e-01         
3.6498000000e+05         	9.3873300000e-04         	2.7739806850e+00         	8.0776700000e-06         	0.0000000000e+00         
3.9539500000e+05         	7.9515500000e-04         	2.8039354300e+00         	5.8372000000e-06         	1.6439000000e-01         
4.2581000000e+05         	8.2967600000e-04         	2.8192321780e+00         	6.2171200000e-06         	0.0000000000e+00         
4.5622500000e+05         	8.6451300000e-04         	2.8437441920e+00         	6.0586700000e-06         	0.0000000000e+00         
4.8664000000e+05         	9.3176300000e-04         	2.8683499050e+00         	7.9557600000e-06         	0.0000000000e+00         
5.1705500000e+05         	8.8874500000e-04         	2.8898244350e+00         	6.5300900000e-06         	0.0000000000e+00         
5.4747000000e+05         	8.5049500000e-04         	2.9143543560e+00         	5.7988400000e-06         	0.0000000000e+00         
5.7788500000e+05         	8.0740000000e-04         	2.9353520330e+00         	5.2974400000e-06         	0.0000000000e+00         
6.0830000000e+05         	9.2061300000e-04         	2.9612987090e+00         	7.4044900000e-06         	0.0000000000e+00         
6.3871500000e+05         	8.6941200000e-04         	2.9978876920e+00         	6.2760300000e-06         	0.0000000000e+00         
6.6913000000e+05         	1.0562010000e-03         	3.0233848050e+00         	9.2539500000e-06         	0.0000000000e+00         
6.9954500000e+05         	1.1199980000e-03         	3.0530380870e+00         	9.4409300000e-06         	1.6439000000e-01         
7.2996000000e+05         	1.1864100000e-03         	3.0805005730e+00         	1.0540320000e-05         	1.6439000000e-01         
7.6037500000e+05         	1.0287480000e-03         	3.1110587550e+00         	8.3507500000e-06         	0.0000000000e+00         
7.9079000000e+05         	1.0370640000e-03         	3.1437463230e+00         	7.7190400000e-06         	0.0000000000e+00         
8.2120500000e+05         	1.0571870000e-03         	3.1827256970e+00         	9.0451600000e-06         	1.6439000000e-01         
8.5162000000e+05         	1.1979340000e-03         	3.2156417870e+00         	1.0719250000e-05         	1.6439000000e-01         
8.8203500000e+05         	9.9367600000e-04         	3.2470269260e+00         	6.7874000000e-06         	0.0000000000e+00         
9.1245000000e+05         	1.2268960000e-03         	3.2847217630e+00         	1.1002620000e-05         	0.0000000000e+00         
9.4286500000e+05         	1.3668170000e-03         	3.3262166190e+00         	1.3500100000e-05         	0.0000000000e+00         
9.7328000000e+05         	1.2168520000e-03         	3.3579119630e+00         	1.1328340000e-05         	3.2879000000e-01         
1.0037000000e+06         	1.0392420000e-03         	3.3999327010e+00         	7.2202000000e-06         	1.6439000000e-01         
1.0341100000e+06         	1.2413820000e-03         	3.4408289890e+00         	9.6986000000e-06         	1.6439000000e-01         
1.0645300000e+06         	1.1706970000e-03         	3.4928919730e+00         	9.2852700000e-06         	1.6439000000e-01         
1.0949400000e+06         	1.0961470000e-03         	3.5340980660e+00         	7.8726900000e-06         	1.6439000000e-01         
1.1253600000e+06         	1.2899270000e-03         	3.5856742030e+00         	1.0856530000e-05         	3.2879000000e-01         
1.1557700000e+06         	1.3617620000e-03         	3.6441875460e+00         	1.1301670000e-05         	4.9318000000e-01         
1.1861900000e+06         	1.2806270000e-03         	3.6895902530e+00         	1.0291940000e-05         	1.6439000000e-01         
1.2166000000e+06         	1.4042090000e-03         	3.7467766850e+00         	1.2635060000e-05         	3.2879000000e-01         
1.2470200000e+06         	1.4445970000e-03         	3.8058386290e+00         	1.2345800000e-05         	4.9318000000e-01         
1.2774300000e+06         	1.2216760000e-03         	3.8613539000e+00         	8.3439800000e-06         	1.6439000000e-01         
1.3078500000e+06         	1.2978510000e-03         	3.9271981820e+00         	9.7706900000e-06         	6.5757000000e-01         
1.3382600000e+06         	1.6475740000e-03         	3.9969059050e+00         	1.5791340000e-05         	3.2879000000e-01         
1.3686800000e+06         	1.4079830000e-03         	4.0682062640e+00         	1.0093290000e-05         	4.9318000000e-01         
1.3990900000e+06         	1.5091660000e-03         	4.1445758120e+00         	1.2748280000e-05         	3.2879000000e-01         
1.4295100000e+06         	1.5451130000e-03         	4.2265899750e+00         	1.2087390000e-05         	1.6439000000e-01         
1.4599200000e+06         	1.6093020000e-03         	4.3190582980e+00         	1.2653390000e-05         	1.3151000000e+00         
1.4903400000e+06         	1.5879750000e-03         	4.4079139850e+00         	1.2385610000e-05         	4.9318000000e-01         
1.5207500000e+06         	1.5215990000e-03         	4.5104439080e+00         	1.0459030000e-05         	6.5757000000e-01         
1.5511700000e+06         	1.7954090000e-03         	4.6285499070e+00         	1.5316530000e-05         	1.3151000000e+00         
1.5815800000e+06         	1.8209150000e-03         	4.7358766790e+00         	1.4184590000e-05         	8.2196000000e-01         
1.6120000000e+06         	1.6974500000e-03         	4.8536244220e+00         	1.2122410000e-05         	1.1507000000e+00         
1.6424100000e+06         	2.0234740000e-03         	5.0004648150e+00         	1.7706090000e-05         	3.2879000000e-01         
1.6728300000e+06         	2.1196200000e-03         	5.1603867760e+00         	1.7428120000e-05         	2.1371000000e+00         
1.7032400000e+06         	1.9158640000e-03         	5.3361535870e+00         	1.3281110000e-05         	8.2196000000e-01         
1.7336600000e+06         	2.1268740000e-03         	5.5237904580e+00         	1.5087870000e-05         	9.8636000000e-01         
1.7640700000e+06         	2.3066340000e-03         	5.7471564880e+00         	1.7922990000e-05         	1.6439000000e+00         
1.7944900000e+06         	2.7689800000e-03         	6.0199095050e+00         	2.3595590000e-05         	2.4659000000e+00         
1.8249000000e+06         	2.8703410000e-03         	6.3125443570e+00         	2.4451880000e-05         	2.7947000000e+00         
1.8553200000e+06         	2.9325820000e-03         	6.6663043860e+00         	2.2387810000e-05         	5.9181000000e+00         
1.8857300000e+06         	3.4159630000e-03         	7.1059827320e+00         	2.8353080000e-05         	7.8908000000e+00         
1.9161500000e+06         	3.7330100000e-03         	7.6516722290e+00         	2.8754750000e-05         	1.1672000000e+01         
1.9465600000e+06         	4.4224900000e-03         	8.3849391220e+00         	3.3491300000e-05         	2.1207000000e+01         
1.9769800000e+06         	5.5107300000e-03         	9.3855559500e+00         	4.1045300000e-05         	6.0332000000e+01         
2.0073900000e+06         	8.8821600000e-03         	1.0641855990e+01         	6.5696400000e-05         	2.6007000000e+02         
2.0378100000e+06         	1.3618480000e-02         	1.0758517930e+01         	9.6214000000e-05         	7.1133000000e+02         
2.0682200000e+06         	1.5337180000e-02         	8.1054563400e+00         	1.0590200000e-04         	1.0620000000e+03         
2.0986400000e+06         	9.4130400000e-03         	3.6877369300e+00         	6.2054300000e-05         	7.8514000000e+02         
2.1290500000e+06         	3.1141700000e-03         	9.4193468600e-01         	2.0206980000e-05         	2.9032000000e+02         
2.1594700000e+06         	4.4232800000e-04         	1.1880839210e-01         	2.7690200000e-06         	4.4550000000e+01         
2.1898800000e+06         	3.6536000000e-05         	6.9203913200e-03         	1.9454670000e-07         	4.2742000000e+00         
2.2203000000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.2507100000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.2811300000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.3115400000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.3419600000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.3723700000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.4027900000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.4332000000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.4636200000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.4940300000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.5244500000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.5548600000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.5852800000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.6156900000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.6461100000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.6765200000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.7069400000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.7373500000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.7677700000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.7981800000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.8286000000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.8590100000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.8894300000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.9198400000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.9502600000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
2.9806700000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
3.0110900000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
3.0415000000e+06         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
