# Tc_lossless =  nan K, Tc_50 =  nan K, Tc_superconducting =  nan K, afterstep10
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  3370.50        2.60402200e-04        1.03625878e-04  93.9930  92.1100
    1  3371.45        2.25086300e-04        1.03615404e-04  93.9174  92.0383
    2  3372.49        4.81362900e-05        1.03613513e-04  93.9979  92.1143
    3  3373.37        8.11518600e-05        1.03617108e-04  93.9956  92.1120
    4  3374.31        4.39206000e-04        1.03649708e-04  93.8129  91.7311
    5  3375.22        1.09661500e-05        1.03631698e-04  93.9919  92.1147
    6  3376.10        2.05054900e-04        1.03615769e-04  93.9423  92.0559
    7  3377.05        2.52167200e-04        1.03647812e-04  93.9994  92.1174
    8  3378.05       -1.35168500e-05        1.03632627e-04  93.9983  92.1116
    9  3379.05        8.58269400e-05        1.03667119e-04  93.9824  92.0963
   10  3379.95        3.40678600e-04        1.03637307e-04  93.9948  92.1083
   11  3380.88        2.41779600e-04        1.03721110e-04  93.8913  92.0165
   12  3381.81        6.32718100e-05        1.03590550e-04  93.9701  92.0916
   13  3382.76        2.57730800e-04        1.03609082e-04  94.0004  92.1086
   14  3383.69       -2.61141100e-06        1.03640289e-04  93.9363  92.0298
   15  3384.63        1.15594000e-05        1.03645092e-04  93.9945  92.0976
   16  3385.57        4.79882300e-05        1.03639979e-04  93.8758  91.9796
   17  3386.54       -1.39644500e-04        1.03630712e-04  93.8758  91.9796
   18  3387.50        5.84501100e-05        1.03670906e-04  93.9898  92.0862
   19  3388.45        3.06105100e-04        1.03604278e-04  93.9904  92.0891
   20  3389.32        8.49360900e-05        1.03618007e-04  93.9899  92.0797
   21  3390.22        4.79137100e-05        1.03615775e-04  93.9894  92.0815
   22  3391.12        3.55368200e-04        1.03634803e-04  93.9118  92.0067
   23  3392.08        6.72036200e-05        1.03581493e-04  93.9918  92.0830
   24  3393.02        2.51572600e-04        1.03599153e-04  93.9875  92.0763
   25  3393.94        4.14944800e-04        1.03608357e-04  93.9763  92.0567
   26  3394.85        1.88582600e-04        1.03636248e-04  93.9823  92.0672
   27  3395.86        1.35905800e-04        1.03648582e-04  93.9032  91.9820
   28  3396.78        1.37241400e-04        1.03583256e-04  93.9828  92.0622
   29  3397.73        3.10926700e-04        1.03586987e-04  93.9892  92.0651
   30  3398.77        1.23515600e-04        1.03557747e-04  93.9742  92.0474
   31  3399.69        1.09418900e-04        1.03599212e-04  93.9785  92.0466
   32  3400.64        4.08860800e-04        1.03626793e-04  93.9251  91.9872
   33  3401.57       -1.15891800e-05        1.03560753e-04  94.0000  92.0623
   34  3402.53        3.54848900e-04        1.03550651e-04  94.0000  92.0623
   35  3403.49        2.83271200e-05        1.03592772e-04  93.9790  92.0447
   36  3404.48        4.94554200e-04        1.03669998e-04  93.9717  92.0314
   37  3405.36        2.76056900e-04        1.03578083e-04  93.7722  91.6774
   38  3406.28        2.45341500e-04        1.03557629e-04  93.9879  92.0478
   39  3407.16        3.08034900e-04        1.03603247e-04  93.9747  92.0319
   40  3408.10        2.53726200e-04        1.03570181e-04  93.9750  92.0323
