# Tc_lossless =  nan K, Tc_50 =  nan K, Tc_superconducting =  nan K, afterstep6
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  9484.26        2.21229700e-04        1.03488747e-04  93.9846  92.1066
    1  9485.21        5.15329300e-04        1.03520977e-04  93.9771  92.0976
    2  9486.13        2.94606200e-04        1.03592626e-04  93.9843  92.1054
    3  9487.07        1.12908400e-04        1.03560985e-04  93.9642  92.0803
    4  9488.02        5.47009500e-04        1.03476538e-04  93.9522  92.0630
    5  9488.97        3.37489700e-04        1.03546109e-04  93.9846  92.1037
    6  9489.94        3.22799600e-04        1.03507464e-04  93.9846  92.1037
    7  9490.92        3.71544100e-04        1.03476598e-04  93.9102  92.0243
    8  9491.91        3.50844500e-04        1.03533310e-04  93.9750  92.0933
    9  9492.83        4.44253000e-04        1.03622652e-04  93.9817  92.0947
   10  9493.74        2.25904200e-04        1.03451341e-04  93.8404  91.7900
   11  9494.66        3.07590400e-04        1.03452888e-04  93.9847  92.0958
   12  9495.64        4.31417700e-04        1.03505695e-04  93.9582  92.0689
   13  9496.68        2.98687700e-04        1.03568046e-04  93.9845  92.0944
   14  9497.58        3.27326000e-04        1.03472319e-04  93.9470  92.0409
   15  9498.58        5.53910100e-04        1.03480005e-04  93.8557  91.8219
   16  9499.53        1.80869500e-04        1.03551126e-04  93.9847  92.0936
   17  9500.48        3.37564400e-04        1.03517028e-04  93.9306  92.0287
   18  9501.43        1.94818200e-04        1.03457280e-04  93.9776  92.0820
   19  9502.33        1.30196600e-04        1.03496174e-04  93.9449  92.0366
   20  9503.24        1.71596000e-04        1.03479470e-04  93.8814  91.8850
   21  9504.23        2.86149100e-04        1.03501814e-04  93.9781  92.0770
   22  9505.22        2.51797500e-04        1.03424556e-04  93.9758  92.0711
   23  9506.14        2.13810600e-04        1.03503999e-04  93.9771  92.0701
   24  9507.06        4.24591700e-04        1.03441306e-04  93.9173  91.9965
   25  9508.00        3.49317400e-05        1.03537219e-04  93.9371  92.0194
   26  9508.95        1.81981300e-04        1.03440562e-04  93.9715  92.0582
   27  9509.85        2.77689300e-04        1.03506726e-04  93.9715  92.0582
   28  9510.75        2.17244900e-05        1.03518284e-04  93.9743  92.0602
   29  9511.66        6.55723200e-05        1.03423533e-04  93.9662  92.0500
   30  9512.56        8.47141300e-05        1.03528133e-04  93.8921  91.9373
   31  9513.57        1.82722700e-04        1.03519084e-04  93.9654  92.0464
   32  9514.48        3.65756100e-04        1.03526367e-04  93.9675  92.0432
   33  9515.49        1.11720400e-04        1.03407923e-04  93.9757  92.0540
   34  9516.47       -1.51515100e-04        1.03446630e-04  93.9626  92.0360
   35  9517.44        5.06425600e-04        1.03456728e-04  93.9616  92.0334
   36  9518.32        9.56210000e-05        1.03557473e-04  93.9661  92.0374
   37  9519.27        2.65151100e-04        1.03467819e-04  93.9576  92.0229
   38  9520.25        2.52167500e-04        1.03513374e-04  93.9625  92.0292
   39  9521.20        4.16281600e-04        1.03498282e-04  93.9539  92.0175
   40  9522.11        5.13770900e-04        1.03443275e-04  93.9514  92.0160
   41  9523.04        2.24716500e-04        1.03472750e-04  93.9522  92.0100
   42  9523.97        3.11744900e-04        1.03416942e-04  93.9571  92.0210
   43  9524.91        3.43054200e-04        1.03474551e-04  93.9571  92.0210
   44  9525.91        3.51809500e-04        1.03431972e-04  93.9509  92.0078
   45  9526.83        1.73896100e-04        1.03474242e-04  93.9457  92.0035
   46  9527.71        1.79609600e-04        1.03452890e-04  93.8700  91.9052
   47  9528.63       -7.34610100e-05        1.03454216e-04  93.9016  91.9479
   48  9529.54        1.34946000e-04        1.03489640e-04  93.9369  91.9900
   49  9530.46        4.33922700e-05        1.03440677e-04  93.9450  91.9973
   50  9531.48        3.93877700e-04        1.03457380e-04  93.9322  91.9787
   51  9532.37        1.92045000e-05        1.03409563e-04  93.8751  91.9077
