# Ic = 6.24 A, n = 16.42 , Tavg = 40.11 K, 40k-anneal300k-720min-03T
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-01_20:18:04.630000      38003.76        9.15741800e-03        9.50964286e-10  40.1022  38.7196  38.9747  0.0000
0202-04-01_20:18:04.980000      38004.10        3.11010500e-01        6.90076429e-09  40.1022  38.7196  38.9747  0.0000
0202-04-01_20:18:05.406000      38004.53        6.09018100e-01        6.65286429e-09  40.1022  38.7196  38.9747  0.0000
0202-04-01_20:18:05.777000      38004.90        9.07180800e-01        2.56236429e-09  40.1006  38.7200  38.9675  0.0000
0202-04-01_20:18:06.130000      38005.25        1.20536500e+00        1.26646643e-08  40.1006  38.7200  38.9675  0.0000
0202-04-01_20:18:06.477000      38005.60        1.50344200e+00       -7.78783571e-09  40.0967  38.7200  38.9657  0.0000
0202-04-01_20:18:06.824000      38005.95        1.80155700e+00       -1.60308357e-08  40.0967  38.7200  38.9657  0.0000
0202-04-01_20:18:07.170000      38006.30        2.09955100e+00       -1.32418357e-08  40.0967  38.7200  38.9657  0.0000
0202-04-01_20:18:07.530000      38006.66        2.39765300e+00       -1.20023357e-08  40.0983  38.7196  38.9673  0.0000
0202-04-01_20:18:07.880000      38007.01        2.69602400e+00       -1.58449357e-08  40.0983  38.7196  38.9673  0.0000
0202-04-01_20:18:08.227000      38007.35        2.99437000e+00       -2.65050357e-08  40.0983  38.7196  38.9673  0.0000
0202-04-01_20:18:08.574000      38007.70        3.29256300e+00       -1.88818357e-08  40.0989  38.7201  38.9647  0.0000
0202-04-01_20:18:08.920000      38008.05        3.59059900e+00       -2.33441357e-08  40.0989  38.7201  38.9647  0.0000
0202-04-01_20:18:09.280000      38008.41        3.88845500e+00       -2.97250357e-08  40.0989  38.7201  38.9647  0.0000
0202-04-01_20:18:09.630000      38008.76        4.18639700e+00       -2.80497357e-08  40.1056  38.7203  38.9656  0.0000
0202-04-01_20:18:09.977000      38009.10        4.48476000e+00       -1.92489357e-08  40.1056  38.7203  38.9656  0.0000
0202-04-01_20:18:10.350000      38009.48        4.78305100e+00       -2.60045357e-08  40.1056  38.7203  38.9656  0.0000
0202-04-01_20:18:10.740000      38009.86        5.08094700e+00       -2.89174357e-08  40.1075  38.7207  38.9750  0.0000
0202-04-01_20:18:11.086000      38010.21        5.37901400e+00       -2.63763357e-08  40.1075  38.7207  38.9750  0.0000
0202-04-01_20:18:11.445000      38010.57        5.67733800e+00       -5.49003571e-09  40.1075  38.7207  38.9750  0.0000
0202-04-01_20:18:11.800000      38010.93        5.97544600e+00        4.44017643e-08  40.0957  38.7211  38.9723  0.0000
0202-04-01_20:18:12.160000      38011.28        6.27335300e+00        1.73872464e-07  40.0957  38.7211  38.9723  0.0000
0202-04-01_20:18:12.520000      38011.65        6.57160500e+00        4.06225664e-07  40.0965  38.7210  38.9632  0.0000
0202-04-01_20:18:12.867000      38011.99        6.86996900e+00        8.90268964e-07  40.0965  38.7210  38.9632  0.0000
0202-04-01_20:18:13.215000      38012.34        7.16808000e+00        2.33837016e-06  40.0965  38.7210  38.9632  0.0000
0202-04-01_20:18:13.562000      38012.69        7.46562300e+00        4.27652656e-06  40.0869  38.7215  38.9624  0.0000
0202-04-01_20:18:13.910000      38013.04        7.76395900e+00        7.51100156e-06  40.0869  38.7215  38.9624  0.0000
0202-04-01_20:18:14.260000      38013.39        8.06213800e+00        1.30300864e-05  40.0869  38.7215  38.9624  0.0000
0202-04-01_20:18:14.610000      38013.73        8.36022300e+00        2.15557152e-05  40.1055  38.7215  38.9629  0.0000
