# Ic = 30.22 A, n = 27.47 , Tavg = 0.00 K, afterRTannealing
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  4755.35       -1.25728100e-01        7.52745000e-09  25.9635  19.6669
    1  4755.63        5.97376300e-01        1.67004500e-08  25.9635  19.6669
    2  4755.88        1.24209000e+00        3.80214500e-08  25.9635  19.6669
    3  4756.15        2.01097000e+00        4.26704500e-08  25.9635  19.6669
    4  4756.41        2.67542100e+00        3.29394500e-08  25.9635  20.1918
    5  4756.66        3.38012600e+00        3.87034500e-08  25.9635  20.1918
    6  4756.90        4.03948700e+00        3.86414500e-08  25.9635  20.1918
    7  4757.23        4.79923800e+00        4.44674500e-08  25.9635  20.1918
    8  4757.51        5.48476500e+00        4.91784500e-08  25.9635  19.7786
    9  4757.76        6.15019000e+00        3.05224500e-08  25.9635  19.7786
   10  4758.01        6.85465400e+00        3.79024500e-08  25.9635  19.7786
   11  4758.27        7.63567500e+00        5.19184500e-08  25.9635  19.8748
   12  4758.54        8.30934400e+00        5.22984500e-08  25.9635  19.8748
   13  4758.79        9.01091600e+00        5.22984500e-08  25.9635  19.8748
   14  4759.05        9.71691300e+00        4.77124500e-08  25.9635  19.8748
   15  4759.31        1.04535100e+01        2.72584500e-08  25.9635  20.1376
   16  4759.58        1.11319000e+01        3.54404500e-08  25.9635  20.1376
   17  4759.82        1.17979600e+01        4.43034500e-08  25.9635  20.1376
   18  4760.08        1.24982400e+01        4.84554500e-08  25.9635  20.1376
   19  4760.36        1.32358000e+01        4.79594500e-08  25.9635  19.6638
   20  4760.61        1.39518100e+01        4.43034500e-08  25.9635  19.6638
   21  4760.86        1.45718500e+01        4.83934500e-08  25.9635  19.6638
   22  4761.15        1.53346200e+01        3.81054500e-08  25.9635  19.6638
   23  4761.45        1.59980200e+01        3.36424500e-08  25.9635  20.1911
   24  4761.69        1.66654300e+01        2.73824500e-08  25.9635  20.1911
   25  4761.94        1.73499100e+01        3.03574500e-08  25.9635  20.1911
   26  4762.23        1.80847700e+01        4.11424500e-08  25.9635  19.7782
   27  4762.50        1.87750600e+01        3.90344500e-08  25.9635  19.7782
   28  4762.75        1.94388900e+01        2.18044500e-08  25.9635  19.7782
   29  4762.99        2.01803500e+01        2.32914500e-08  25.9635  19.7782
   30  4763.33        2.09209900e+01        2.99234500e-08  25.9635  19.8741
   31  4763.58        2.15850000e+01        2.40974500e-08  25.9635  19.8741
   32  4763.83        2.22902000e+01        1.18874500e-08  25.9635  19.8741
   33  4764.09        2.30046600e+01        1.91744500e-08  25.9635  19.8741
   34  4764.34        2.37220500e+01        2.76444500e-08  25.9635  20.1390
   35  4764.60        2.44213200e+01        1.49954500e-08  25.9635  20.1390
   36  4764.84        2.50861300e+01       -1.55355000e-09  25.9635  20.1390
   37  4765.16        2.58441000e+01        7.55745000e-09  25.9635  20.1390
   38  4765.45        2.65183600e+01        1.90244500e-08  25.9635  19.6688
   39  4765.71        2.72208200e+01        1.82184500e-08  25.9635  19.6688
   40  4765.95        2.78856400e+01        2.45404500e-08  25.9635  19.6688
   41  4766.23        2.86506200e+01        4.37544500e-08  25.9635  20.1994
   42  4766.49        2.93198200e+01        6.73064500e-08  25.9635  20.1994
   43  4766.76        3.00256800e+01        1.63127450e-07  25.9635  20.1994
   44  4767.01        3.06857500e+01        2.94277450e-07  25.9635  20.1994
   45  4767.30        3.14261100e+01        5.61968450e-07  25.9635  19.7891
   46  4767.59        3.21330400e+01        9.71470450e-07  25.9635  19.7891
   47  4767.85        3.28017000e+01        2.51415145e-06  25.9635  19.7891
   48  4768.15        3.35690500e+01        4.00315745e-06  25.9635  19.7891
   49  4768.45        3.42110700e+01        6.93747445e-06  25.9635  19.8776
   50  4768.71        3.49108700e+01        1.11079814e-05  25.9635  19.8776
   51  4768.95        3.56054700e+01        1.69446954e-05  25.9635  19.8776
   52  4769.23        3.63330300e+01        2.64615304e-05  25.9635  19.8776
