# Ic = 29.98 A, n = 26.59 , Tavg = 0.00 K, afterRTannealing
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  4316.64        1.99194200e+01        1.23727550e-07  25.9635  20.2669
    1  4316.88        2.06198900e+01        7.15405500e-08  25.9635  20.2669
    2  4317.17        2.13180800e+01       -2.76274500e-08  25.9635  20.2669
    3  4317.45        2.20219900e+01       -6.90914500e-08  25.9635  19.7246
    4  4317.70        2.27332800e+01       -7.33064500e-08  25.9635  19.7246
    5  4317.95        2.33676400e+01       -6.89064500e-08  25.9635  19.7246
    6  4318.22        2.41382000e+01       -6.75424500e-08  25.9635  19.7246
    7  4318.49        2.48169600e+01       -6.38234500e-08  25.9635  20.1548
    8  4318.74        2.55124300e+01       -6.95254500e-08  25.9635  20.1548
    9  4318.99        2.61893200e+01       -5.36264500e-08  25.9635  20.1548
   10  4319.27        2.69319300e+01       -4.84284500e-08  25.9635  20.0286
   11  4319.52        2.76210700e+01       -4.35724500e-08  25.9635  20.0286
   12  4319.78        2.82902100e+01       -1.79124500e-08  25.9635  20.0286
   13  4320.03        2.89541900e+01        7.00355000e-09  25.9635  20.0286
   14  4320.28        2.97405900e+01        6.41495500e-08  25.9635  19.7959
   15  4320.53        3.04129800e+01        1.86001550e-07  25.9635  19.7959
   16  4320.77        3.10847700e+01        3.65805550e-07  25.9635  19.7959
   17  4321.02        3.17902400e+01        6.93431550e-07  25.9635  19.7959
   18  4321.30        3.25740300e+01        2.02668155e-06  25.9635  20.2699
   19  4321.56        3.32337300e+01        3.72865055e-06  25.9635  20.2699
   20  4321.82        3.39015600e+01        5.35940555e-06  25.9635  20.2699
   21  4322.08        3.45694700e+01        9.11600955e-06  25.9635  20.2699
   22  4322.35        3.53395300e+01        1.48301875e-05  25.9635  19.7253
   23  4322.60        3.60455900e+01        2.34800445e-05  25.9635  19.7253
