# Ic = 34.34 A, n = 28.43 , Tavg = 27.57 K, 20Kstep3
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  15645.06        2.49366400e+01        1.23620475e-07  27.5519  19.6650
    1  15645.30        2.54370100e+01        8.29581750e-08  27.5519  19.6650
    2  15645.55        2.59062600e+01        5.73605750e-08  27.5519  19.6650
    3  15645.82        2.64630600e+01        1.14753675e-07  27.5387  20.1924
    4  15646.15        2.69398300e+01        7.70700750e-08  27.5387  20.1924
    5  15646.40        2.74489100e+01        7.70080750e-08  27.5387  20.1924
    6  15646.66        2.79077600e+01        1.26157875e-07  27.5387  20.1924
    7  15646.96        2.84520800e+01        6.91366750e-08  27.5551  19.7848
    8  15647.20        2.89566600e+01        7.81857750e-08  27.5551  19.7848
    9  15647.45        2.94048800e+01        1.16179175e-07  27.5551  19.7848
   10  15647.77        2.99550000e+01        6.46741750e-08  27.5551  19.7848
   11  15648.07        3.04371900e+01        4.60803750e-08  27.5126  19.8449
   12  15648.33        3.09411400e+01        9.54160750e-08  27.5126  19.8449
   13  15648.58        3.13941700e+01        6.15751750e-08  27.5126  19.8449
   14  15648.87        3.19743500e+01        4.31052750e-08  27.5707  20.1609
   15  15649.16        3.24610900e+01        8.27721750e-08  27.5707  20.1609
   16  15649.41        3.29824900e+01        6.56038750e-08  27.5707  20.1609
   17  15649.69        3.34534100e+01        1.36136575e-07  27.5707  20.1609
   18  15649.96        3.39607200e+01        2.17949575e-07  27.5629  19.6784
   19  15650.22        3.44747500e+01        2.43051275e-07  27.5629  19.6784
   20  15650.47        3.49336000e+01        3.63663475e-07  27.5629  19.6784
   21  15650.79        3.54865500e+01        5.56545875e-07  27.5629  19.6784
   22  15651.08        3.60012900e+01        7.15528675e-07  27.5477  20.1983
   23  15651.33        3.65041600e+01        1.01390118e-06  27.5477  20.1983
   24  15651.59        3.69873500e+01        2.08788168e-06  27.5477  20.1983
   25  15651.86        3.74796400e+01        2.31206148e-06  27.5746  19.8055
   26  15652.14        3.79703900e+01        4.30811096e-06  27.5746  19.8055
   27  15652.38        3.84436500e+01        5.76506280e-06  27.5746  19.8055
   28  15652.64        3.89444100e+01        7.74425381e-06  27.5746  19.8055
   29  15652.95        3.94804800e+01        1.12878691e-05  27.5681  19.8948
   30  15653.22        3.99928400e+01        1.49581201e-05  27.5681  19.8948
   31  15653.48        4.04510600e+01        1.90049712e-05  27.5681  19.8948
   32  15653.74        4.10096600e+01        2.66324606e-05  27.5681  19.8948
