# Ic = 34.37 A, n = 29.18 , Tavg = 27.23 K, 20Kstep3
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  183.73        2.49275800e+01       -1.12515280e-07  27.2303  20.2618
    1  183.99        2.53960800e+01       -1.75610380e-07  27.2303  20.2618
    2  184.23        2.58747400e+01       -1.64639980e-07  27.2303  20.2618
    3  184.52        2.64302200e+01       -1.79453080e-07  27.2219  19.7776
    4  184.77        2.69330300e+01       -2.45833080e-07  27.2219  19.7776
    5  185.01        2.73857400e+01       -1.64577980e-07  27.2219  19.7776
    6  185.28        2.78738200e+01       -1.68048880e-07  27.2219  19.7776
    7  185.56        2.84178000e+01       -2.08083580e-07  27.2120  20.2926
    8  185.85        2.88884000e+01       -1.27754280e-07  27.2120  20.2926
    9  186.09        2.93703300e+01       -1.68164780e-07  27.2120  20.2926
   10  186.40        2.98790500e+01       -2.50969280e-07  27.2120  20.2926
   11  186.69        3.04299400e+01       -1.87068580e-07  27.2452  19.9052
   12  186.94        3.08734300e+01       -1.47463680e-07  27.2452  19.9052
   13  187.20        3.13625000e+01       -1.25151080e-07  27.2452  19.9052
   14  187.60        3.19484100e+01       -1.47339780e-07  27.2132  19.9671
   15  187.85        3.24132700e+01       -2.56547480e-07  27.2132  19.9671
   16  188.10        3.29061200e+01       -2.80037580e-07  27.2132  19.9671
   17  188.71        3.34558300e+01       -1.71945580e-07  27.2132  19.9671
   18  188.96        3.39128000e+01       -1.49323080e-07  27.2428  20.2550
   19  189.22        3.43926900e+01       -3.67148000e-09  27.2428  20.2550
   20  189.68        3.49468500e+01        1.25989320e-07  27.2358  19.7808
   21  189.92        3.53992400e+01        2.15983420e-07  27.2358  19.7808
   22  190.18        3.59149400e+01        3.34859920e-07  27.2358  19.7808
   23  190.67        3.64706500e+01        8.63420120e-07  27.2358  19.7808
   24  190.94        3.69155900e+01        1.34140522e-06  27.2309  20.2939
   25  191.20        3.73932400e+01        2.72769822e-06  27.2309  20.2939
   26  191.55        3.79195800e+01        3.33150102e-06  27.2309  20.2939
   27  191.84        3.84135700e+01        4.96422395e-06  27.2593  19.9034
   28  192.08        3.89021400e+01        8.11079388e-06  27.2593  19.9034
   29  192.75        3.94389900e+01        1.07260764e-05  27.2593  19.9034
   30  192.99        3.99323900e+01        1.47588922e-05  27.2335  19.9811
   31  193.24        4.04119600e+01        2.05209651e-05  27.2335  19.9811
