# Ic = 8.71 A, n = 21.20 , Tavg = 22.27 K, 22k-30p4pm2-03T-0nA-anneal50k-6min
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-29_04:26:49.330000      9287.09        7.92124600e-03        1.37431917e-08  22.2505  19.7426  19.9188  0.0000
0202-03-29_04:26:49.676000      9287.44        3.09523200e-01        1.99407917e-08  22.2659  19.7501  19.9490  0.0000
0202-03-29_04:26:50.030000      9287.80        6.07338600e-01       -9.62170833e-09  22.2659  19.7501  19.9490  0.0000
0202-03-29_04:26:50.380000      9288.15        9.05914200e-01        2.50847917e-08  22.2659  19.7501  19.9490  0.0000
0202-03-29_04:26:50.727000      9288.50        1.20430100e+00        4.20661917e-08  22.2537  19.7376  19.9207  0.0000
0202-03-29_04:26:51.074000      9288.84        1.50245600e+00        3.68602917e-08  22.2537  19.7376  19.9207  0.0000
0202-03-29_04:26:51.420000      9289.19        1.80014100e+00        1.87632917e-08  22.2537  19.7376  19.9207  0.0000
0202-03-29_04:26:51.780000      9289.55        2.09862800e+00        2.70679917e-08  22.2564  19.7513  19.9337  0.0000
0202-03-29_04:26:52.130000      9289.90        2.39649500e+00        3.10325917e-08  22.2564  19.7513  19.9337  0.0000
0202-03-29_04:26:52.477000      9290.25        2.69482500e+00        1.78880917e-08  22.2564  19.7513  19.9337  0.0000
0202-03-29_04:26:52.910000      9290.68        2.99271400e+00        2.32160917e-08  22.2640  19.7430  19.9411  0.0000
0202-03-29_04:26:53.266000      9291.04        3.29123600e+00        3.80903917e-08  22.2640  19.7430  19.9411  0.0000
0202-03-29_04:26:53.630000      9291.39        3.58916200e+00        3.30083917e-08  22.2640  19.7430  19.9411  0.0000
0202-03-29_04:26:53.977000      9291.75        3.88750500e+00        2.86080917e-08  22.2514  19.7435  19.9204  0.0000
0202-03-29_04:26:54.324000      9292.09        4.18525400e+00        1.64607917e-08  22.2514  19.7435  19.9204  0.0000
0202-03-29_04:26:54.670000      9292.44        4.48327900e+00        2.31541917e-08  22.2690  19.7509  19.9560  0.0000
0202-03-29_04:26:55.020000      9292.79        4.78123200e+00        2.43936917e-08  22.2690  19.7509  19.9560  0.0000
0202-03-29_04:26:55.367000      9293.13        5.07940700e+00        2.27822917e-08  22.2690  19.7509  19.9560  0.0000
0202-03-29_04:26:55.715000      9293.48        5.37793200e+00        1.90636917e-08  22.2582  19.7388  19.9256  0.0000
0202-03-29_04:26:56.062000      9293.83        5.67635000e+00        2.63768917e-08  22.2582  19.7388  19.9256  0.0000
0202-03-29_04:26:56.410000      9294.18        5.97449300e+00        2.53232917e-08  22.2582  19.7388  19.9256  0.0000
0202-03-29_04:26:56.770000      9294.54        6.27259300e+00        2.35879917e-08  22.2589  19.7527  19.9392  0.0000
0202-03-29_04:26:57.117000      9294.88        6.57046500e+00        2.90418917e-08  22.2589  19.7527  19.9392  0.0000
0202-03-29_04:26:57.465000      9295.23        6.86856300e+00        3.70987917e-08  22.2589  19.7527  19.9392  0.0000
0202-03-29_04:26:57.812000      9295.58        7.16693800e+00        3.62310917e-08  22.2559  19.7406  19.9233  0.0000
0202-03-29_04:26:58.160000      9295.93        7.46489500e+00        4.00077917e-08  22.2559  19.7406  19.9233  0.0000
0202-03-29_04:26:58.586000      9296.36        7.76291000e+00        5.33287917e-08  22.2559  19.7406  19.9233  0.0000
0202-03-29_04:26:58.950000      9296.72        8.06147200e+00        8.06602917e-08  22.2509  19.7458  19.9179  0.0000
0202-03-29_04:26:59.310000      9297.08        8.35929400e+00        1.35571092e-07  22.2509  19.7458  19.9179  0.0000
0202-03-29_04:26:59.668000      9297.44        8.65727400e+00        2.28783192e-07  22.2671  19.7526  19.9512  0.0000
0202-03-29_04:27:00.016000      9297.78        8.95605400e+00        4.26734842e-07  22.2671  19.7526  19.9512  0.0000
0202-03-29_04:27:00.363000      9298.13        9.25384900e+00        7.83593252e-07  22.2671  19.7526  19.9512  0.0000
0202-03-29_04:27:00.723000      9298.49        9.55181600e+00        1.33270154e-06  22.2576  19.7402  19.9225  0.0000
0202-03-29_04:27:01.080000      9298.85        9.85016300e+00        2.85074425e-06  22.2576  19.7402  19.9225  0.0000
0202-03-29_04:27:01.440000      9299.21        1.01481800e+01        5.60062402e-06  22.2576  19.7402  19.9225  0.0000
0202-03-29_04:27:01.793000      9299.56        1.04462200e+01        9.70895802e-06  22.2673  19.7513  19.9512  0.0000
0202-03-29_04:27:02.137000      9299.91        1.07444100e+01        1.67697503e-05  22.2673  19.7513  19.9512  0.0000
0202-03-29_04:27:02.500000      9300.27        1.10425000e+01        2.98847160e-05  22.2673  19.7513  19.9512  0.0000
