# Ic =  nan A, n =  nan , Tavg = 21.99 K, ffj51-45e19pm2-anneal300k-6min-0nA-03T-22k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-02_17:27:59.190000      114198.32        6.76318900e-03        5.18546667e-09  22.0154  19.1009  19.2875  0.0000
0202-04-02_17:27:59.550000      114198.68        2.09668000e-01       -6.15643333e-09  21.9899  19.0980  19.2430  0.0000
0202-04-02_17:27:59.900000      114199.02        4.08002700e-01        1.70851667e-08  21.9899  19.0980  19.2430  0.0000
0202-04-02_17:28:00.254000      114199.38        6.06846800e-01        2.60111667e-08  21.9899  19.0980  19.2430  0.0000
0202-04-02_17:28:00.600000      114199.73        8.06033700e-01        4.16941667e-08  22.0084  19.1085  19.2928  0.0000
0202-04-02_17:28:00.965000      114200.09        1.00477500e+00        2.24814667e-08  22.0084  19.1085  19.2928  0.0000
0202-04-02_17:28:01.320000      114200.44        1.20345000e+00        3.00427667e-08  22.0084  19.1085  19.2928  0.0000
0202-04-02_17:28:01.684000      114200.81        1.40201200e+00        1.84529667e-08  22.0041  19.0946  19.2679  0.0000
0202-04-02_17:28:02.043000      114201.17        1.60099700e+00        1.17593667e-08  22.0041  19.0946  19.2679  0.0000
0202-04-02_17:28:02.410000      114201.53        1.79994100e+00        2.01263667e-08  22.0041  19.0946  19.2679  0.0000
0202-04-02_17:28:02.785000      114201.91        1.99813600e+00        1.83290667e-08  21.9897  19.1056  19.2622  0.0000
0202-04-02_17:28:03.140000      114202.27        2.19699200e+00        1.64696667e-08  21.9897  19.1056  19.2622  0.0000
0202-04-02_17:28:03.490000      114202.62        2.39670700e+00        2.42788667e-08  22.0158  19.1014  19.2904  0.0000
0202-04-02_17:28:03.840000      114202.97        2.59497400e+00        2.23575667e-08  22.0158  19.1014  19.2904  0.0000
0202-04-02_17:28:04.188000      114203.31        2.79388200e+00        2.10560667e-08  22.0158  19.1014  19.2904  0.0000
0202-04-02_17:28:04.543000      114203.67        2.99285300e+00        9.96206667e-09  21.9935  19.0974  19.2421  0.0000
0202-04-02_17:28:04.890000      114204.02        3.19145800e+00        2.14278667e-08  21.9935  19.0974  19.2421  0.0000
0202-04-02_17:28:05.242000      114204.37        3.38959700e+00        1.86388667e-08  21.9935  19.0974  19.2421  0.0000
0202-04-02_17:28:05.590000      114204.71        3.58927400e+00        1.78951667e-08  22.0048  19.1085  19.2862  0.0000
0202-04-02_17:28:05.940000      114205.07        3.78782000e+00        2.71066667e-09  22.0048  19.1085  19.2862  0.0000
0202-04-02_17:28:06.297000      114205.42        3.98632600e+00        2.82686667e-09  22.0048  19.1085  19.2862  0.0000
0202-04-02_17:28:06.645000      114205.77        4.18512100e+00        2.13529667e-08  21.9990  19.0983  19.2447  0.0000
0202-04-02_17:28:06.992000      114206.12        4.38355400e+00        1.80061667e-08  21.9990  19.0983  19.2447  0.0000
0202-04-02_17:28:07.360000      114206.49        4.58229000e+00        1.76962667e-08  21.9990  19.0983  19.2447  0.0000
0202-04-02_17:28:07.773000      114206.90        4.78094500e+00        2.37080667e-08  21.9957  19.1048  19.2695  0.0000
0202-04-02_17:28:08.133000      114207.26        4.97939300e+00        2.45137667e-08  21.9957  19.1048  19.2695  0.0000
0202-04-02_17:28:08.496000      114207.62        5.17791700e+00        1.99894667e-08  22.0181  19.1005  19.2954  0.0000
0202-04-02_17:28:08.844000      114207.97        5.37662700e+00        1.95555667e-08  22.0181  19.1005  19.2954  0.0000
0202-04-02_17:28:09.188000      114208.31        5.57642600e+00        2.51955667e-08  22.0181  19.1005  19.2954  0.0000
0202-04-02_17:28:09.540000      114208.66        5.77432700e+00        5.73456667e-09  21.9950  19.0971  19.2531  0.0000
0202-04-02_17:28:09.887000      114209.01        5.97335600e+00        1.11886667e-08  21.9950  19.0971  19.2531  0.0000
0202-04-02_17:28:10.234000      114209.36        6.17170600e+00        7.22206667e-09  21.9950  19.0971  19.2531  0.0000
0202-04-02_17:28:10.582000      114209.71        6.37052500e+00        5.05286667e-09  22.0125  19.1073  19.2959  0.0000
0202-04-02_17:28:10.940000      114210.07        6.56945900e+00        2.82166667e-09  22.0125  19.1073  19.2959  0.0000
0202-04-02_17:28:11.290000      114210.42        6.76859700e+00        1.44114667e-08  22.0125  19.1073  19.2959  0.0000
0202-04-02_17:28:11.640000      114210.76        6.96730800e+00        1.90597667e-08  21.9808  19.0974  19.2434  0.0000
0202-04-02_17:28:11.984000      114211.11        7.16548500e+00        3.30665667e-08  21.9808  19.0974  19.2434  0.0000
0202-04-02_17:28:12.367000      114211.49        7.36345900e+00        4.27966667e-08  21.9808  19.0974  19.2434  0.0000
0202-04-02_17:28:12.746000      114211.87        7.55964700e+00        4.06893667e-08  21.9966  19.1045  19.2577  0.0000
0202-04-02_17:28:13.094000      114212.22        7.76153400e+00        8.10367667e-08  21.9966  19.1045  19.2577  0.0000
0202-04-02_17:28:13.445000      114212.57        7.96019200e+00        1.37498267e-07  22.0050  19.1005  19.2854  0.0000
0202-04-02_17:28:13.797000      114212.92        8.15927900e+00        2.32757867e-07  22.0050  19.1005  19.2854  0.0000
0202-04-02_17:28:14.145000      114213.27        8.35792300e+00        3.84169067e-07  22.0050  19.1005  19.2854  0.0000
0202-04-02_17:28:14.516000      114213.64        8.55540900e+00        5.95264767e-07  21.9964  19.0982  19.2476  0.0000
