====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 150 keV
 Total Ions calculated =50000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 1- Density = 5.846E22 atoms/cm3 = 10.47 g/cm3
  Layer # 1- Ag = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 686214.E-02 A   Straggling = 117125.E-02 A
 Ion Lateral Range = 127873.E-02 A   Straggling = 161099.E-02 A
 Ion Radial  Range = 200761.E-02 A   Straggling = 107629.E-02 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
  TARGET       PROJ.RANGE   Straggling      RADIAL      Straggling  
  DEPTH (A)   (Angstroms)   (Angstroms)   (Angstroms)   (Angstroms) 
------------ ------------- ------------- ------------- -------------
2000100.E-04 33384429.E-04 38094447.E-04 50064561.E-04 15908734.E-04 
4000100.E-04 18446508.E-04 22015045.E-04 36635384.E-04 12290835.E-04 
6000100.E-04 23859095.E-04 27849424.E-04 35342464.E-04 14698889.E-04 
8000100.E-04 23826851.E-04 29352458.E-04 40469692.E-04 18027329.E-04 
1000010.E-03 27149293.E-04 32360865.E-04 41911089.E-04 16329498.E-04 
1200010.E-03 25390691.E-04 30568550.E-04 39144948.E-04 17572403.E-04 
1400010.E-03 26446641.E-04 31190883.E-04 38554992.E-04 15013226.E-04 
1600010.E-03 26388657.E-04 29745358.E-04 39376992.E-04 12969829.E-04 
1800010.E-03 25668872.E-04 30212149.E-04 40958683.E-04 15596942.E-04 
2000010.E-03 24175505.E-04 29348862.E-04 37716162.E-04 15340147.E-04 
2200010.E-03 24026366.E-04 27799696.E-04 39980599.E-04 17366656.E-04 
2400010.E-03 27065145.E-04 31025932.E-04 37871484.E-04 14718761.E-04 
2600010.E-03 23329043.E-04 28046671.E-04 35765959.E-04 15873086.E-04 
2800010.E-03 24799545.E-04 29479497.E-04 40316992.E-04 14421822.E-04 
3000010.E-03 25588355.E-04 31283846.E-04 36765087.E-04 15026764.E-04 
3200010.E-03 22736696.E-04 27400748.E-04 35644719.E-04 15647284.E-04 
3400010.E-03 23823174.E-04 27844406.E-04 35733455.E-04 13997129.E-04 
3600010.E-03 21885172.E-04 26198849.E-04 33451609.E-04 13983259.E-04 
3800010.E-03 22661716.E-04 27155082.E-04 36556597.E-04 14144284.E-04 
4000010.E-03 20953823.E-04 25583114.E-04 33673185.E-04 15973775.E-04 
4200010.E-03 20474789.E-04 24880752.E-04 33134278.E-04 13848579.E-04 
4400010.E-03 20450072.E-04 24559559.E-04 33649003.E-04 13352668.E-04 
4600010.E-03 20945253.E-04 24718455.E-04 33029956.E-04 12952030.E-04 
