# Ic = 52.56 A, n = 31.12 , Tavg = 25.89 K, 20Ktargetstep7
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  16731.32        3.99751300e+01       -2.07689125e-07  25.8863  19.8822
    1  16731.58        4.05118300e+01       -2.72830025e-07  25.8863  19.8822
    2  16731.84        4.09426600e+01       -2.65330525e-07  25.8863  19.8822
    3  16732.13        4.14814400e+01       -2.70474825e-07  25.8371  19.9377
    4  16732.39        4.19808700e+01       -3.39148625e-07  25.8371  19.9377
    5  16732.65        4.24413600e+01       -3.64746325e-07  25.8371  19.9377
    6  16732.90        4.29376500e+01       -3.78629825e-07  25.8371  19.9377
    7  16733.29        4.35174100e+01       -3.73425825e-07  25.8735  20.2294
    8  16733.57        4.40387500e+01       -3.97792125e-07  25.8735  20.2294
    9  16733.83        4.44925000e+01       -3.68724625e-07  25.8735  20.2294
   10  16734.09        4.49948500e+01       -4.02937625e-07  25.8735  20.2294
   11  16734.37        4.55334100e+01       -4.23886825e-07  25.8609  19.7368
   12  16734.62        4.60310200e+01       -4.04177225e-07  25.8609  19.7368
   13  16734.87        4.65066900e+01       -3.94260425e-07  25.8609  19.7368
   14  16735.27        4.70286700e+01       -3.65129825e-07  25.8502  20.2797
   15  16735.55        4.75591400e+01       -3.70274125e-07  25.8502  20.2797
   16  16735.80        4.79793700e+01       -4.12792425e-07  25.8502  20.2797
   17  16736.11        4.85089900e+01       -3.98103125e-07  25.8502  20.2797
   18  16736.40        4.89973800e+01       -3.77897725e-07  25.8868  19.9019
   19  16736.66        4.94509900e+01       -3.58312025e-07  25.8868  19.9019
   20  16736.91        4.99479100e+01       -3.28127825e-07  25.8868  19.9019
   21  16737.32        5.05101600e+01       -2.95960225e-07  25.8440  19.9391
   22  16737.60        5.10192700e+01       -2.84432025e-07  25.8440  19.9391
   23  16737.84        5.14468900e+01       -2.64350525e-07  25.8440  19.9391
   24  16738.14        5.19866700e+01       -2.19229125e-07  25.8440  19.9391
   25  16738.49        5.24909900e+01       -1.83466725e-07  25.8802  20.2500
   26  16738.73        5.29488500e+01       -1.48200125e-07  25.8802  20.2500
   27  16739.00        5.34599000e+01       -7.19647250e-08  25.8802  20.2500
   28  16739.30        5.39930900e+01        6.48258750e-08  25.8720  19.7575
   29  16739.57        5.45085800e+01        1.80728975e-07  25.8720  19.7575
   30  16739.83        5.49601900e+01        3.64933275e-07  25.8720  19.7575
   31  16740.13        5.55254000e+01        7.15615575e-07  25.8560  20.2891
   32  16740.46        5.60288100e+01        1.04857167e-06  25.8560  20.2891
   33  16740.72        5.64984300e+01        1.38307727e-06  25.8560  20.2891
   34  16740.99        5.69779100e+01        2.51799137e-06  25.8560  20.2891
   35  16741.28        5.75612100e+01        2.72878507e-06  25.8965  19.9309
   36  16741.55        5.80907300e+01        3.91706387e-06  25.8965  19.9309
   37  16741.79        5.85357900e+01        5.75067747e-06  25.8965  19.9309
   38  16742.08        5.90775500e+01        7.24197607e-06  25.8965  19.9309
   39  16742.39        5.95283600e+01        9.68311677e-06  25.8547  19.9487
   40  16742.65        6.00552500e+01        1.17945863e-05  25.8547  19.9487
   41  16742.89        6.05491400e+01        1.57339052e-05  25.8547  19.9487
   42  16743.31        6.10725600e+01        2.00095889e-05  25.8894  20.2751
