# Ic = 2.19 A, n = 18.59 , Tavg = 70.26 K, 70k-ffj51-0e19pm2-03T-
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-26_21:02:57.137000      3564.20        7.94442700e-03        2.71544000e-08  70.3305  69.0422  69.9449  0.0000
0202-03-26_21:02:57.484000      3564.55        1.10018500e-01        2.60389000e-08  70.3370  69.0421  69.9542  0.0000
0202-03-26_21:02:57.840000      3564.90        2.09821900e-01        3.61410000e-08  70.3370  69.0421  69.9542  0.0000
0202-03-26_21:02:58.266000      3565.33        3.08819100e-01        4.42599000e-08  70.3370  69.0421  69.9542  0.0000
0202-03-26_21:02:58.630000      3565.69        4.07890600e-01        5.50437000e-08  70.3194  69.0410  69.9350  0.0000
0202-03-26_21:02:58.992000      3566.05        5.07678100e-01        6.12431000e-08  70.3194  69.0410  69.9350  0.0000
0202-03-26_21:02:59.340000      3566.40        6.07134100e-01        5.32587000e-08  70.3187  69.0379  69.9341  0.0000
0202-03-26_21:02:59.688000      3566.75        7.06560300e-01        6.49155000e-08  70.3187  69.0379  69.9341  0.0000
0202-03-26_21:03:00.035000      3567.10        8.05190000e-01        4.65706000e-08  70.3187  69.0379  69.9341  0.0000
0202-03-26_21:03:00.383000      3567.44        9.04948700e-01        5.69206000e-08  70.2995  69.0342  69.9144  0.0000
0202-03-26_21:03:00.740000      3567.80        1.00461000e+00        6.76425000e-08  70.2995  69.0342  69.9144  0.0000
0202-03-26_21:03:01.086000      3568.15        1.10388200e+00        7.88602000e-08  70.2995  69.0342  69.9144  0.0000
0202-03-26_21:03:01.434000      3568.50        1.20348100e+00        6.99976000e-08  70.2866  69.0312  69.9005  0.0000
0202-03-26_21:03:01.780000      3568.84        1.30298200e+00        7.37781000e-08  70.2866  69.0312  69.9005  0.0000
0202-03-26_21:03:02.140000      3569.20        1.40216400e+00        7.86123000e-08  70.2866  69.0312  69.9005  0.0000
0202-03-26_21:03:02.490000      3569.55        1.50134900e+00        7.29724000e-08  70.2746  69.0282  69.8962  0.0000
0202-03-26_21:03:02.844000      3569.91        1.60125000e+00        8.39422000e-08  70.2746  69.0282  69.8962  0.0000
0202-03-26_21:03:03.220000      3570.28        1.70042100e+00        9.02018000e-08  70.2746  69.0282  69.8962  0.0000
0202-03-26_21:03:03.594000      3570.66        1.79974200e+00        9.95602000e-08  70.2775  69.0253  69.8926  0.0000
0202-03-26_21:03:03.957000      3571.02        1.89954900e+00        1.14310500e-07  70.2775  69.0253  69.8926  0.0000
0202-03-26_21:03:04.312000      3571.37        1.99856200e+00        1.35444400e-07  70.2691  69.0215  69.8864  0.0000
0202-03-26_21:03:04.656000      3571.72        2.09788300e+00        1.86450700e-07  70.2691  69.0215  69.8864  0.0000
0202-03-26_21:03:05.004000      3572.07        2.19720600e+00        3.01483600e-07  70.2691  69.0215  69.8864  0.0000
0202-03-26_21:03:05.350000      3572.42        2.29682800e+00        5.63526300e-07  70.2791  69.0196  69.8937  0.0000
0202-03-26_21:03:05.710000      3572.77        2.39618000e+00        1.12540170e-06  70.2791  69.0196  69.8937  0.0000
0202-03-26_21:03:06.060000      3573.12        2.49572300e+00        2.93838870e-06  70.2791  69.0196  69.8937  0.0000
0202-03-26_21:03:06.406000      3573.47        2.59517700e+00        5.64866580e-06  70.2686  69.0167  69.8822  0.0000
0202-03-26_21:03:06.754000      3573.82        2.69462700e+00        1.03742200e-05  70.2686  69.0167  69.8822  0.0000
0202-03-26_21:03:07.098000      3574.16        2.79391700e+00        1.85724194e-05  70.2686  69.0167  69.8822  0.0000
0202-03-26_21:03:07.445000      3574.51        2.89350200e+00        3.21707049e-05  70.2616  69.0142  69.8746  0.0000
