# Ic = 36.21 A, n = 27.87 , Tavg = 26.28 K, 20Kafterstep10afterTc
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  1738.96       -9.90122800e-02        2.80769500e-08  26.3056  19.9425
    1  1739.22        8.97232000e-01        4.01010500e-08  26.2846  19.7855
    2  1739.47        1.91507300e+00        6.71174500e-08  26.2846  19.7855
    3  1739.71        2.92356000e+00        9.77838500e-08  26.2846  19.7855
    4  1740.01        3.90301900e+00        6.65943500e-08  26.3104  19.8832
    5  1740.27        4.93841400e+00        4.58930500e-08  26.3104  19.8832
    6  1740.52        5.87560400e+00        1.75062500e-08  26.3104  19.8832
    7  1740.77        6.88109000e+00        1.32295500e-08  26.3104  19.8832
    8  1741.04        7.93074800e+00        4.29799500e-08  26.3129  19.7015
    9  1741.31        8.99126600e+00        2.68651500e-08  26.3129  19.7015
   10  1741.57        9.94143400e+00        3.21334500e-08  26.3129  19.7015
   11  1741.87        1.09780100e+01        5.92186500e-08  26.3129  19.7015
   12  1742.20        1.19573100e+01        1.47790500e-08  26.2687  20.1594
   13  1742.44        1.29180900e+01       -3.44295000e-09  26.2687  20.1594
   14  1742.69        1.39036200e+01        3.90752500e-08  26.2687  20.1594
   15  1742.98        1.49335500e+01        8.39515000e-09  26.3059  19.9588
   16  1743.25        1.58930100e+01        7.21755000e-09  26.3059  19.9588
   17  1743.49        1.68783900e+01        5.15331500e-08  26.3059  19.9588
   18  1743.74        1.78674300e+01        3.57902500e-08  26.3059  19.9588
   19  1744.03        1.89056100e+01        5.07894500e-08  26.2718  19.7809
   20  1744.30        1.99064100e+01        3.50465500e-08  26.2718  19.7809
   21  1744.56        2.09036900e+01        1.20545000e-09  26.2718  19.7809
   22  1744.83        2.19540100e+01        1.40973500e-08  26.2718  19.7809
   23  1745.13        2.29407500e+01        7.09355000e-09  26.2978  20.2525
   24  1745.38        2.39069600e+01       -1.04479500e-08  26.2978  20.2525
   25  1745.62        2.49065300e+01       -3.37549500e-08  26.2978  20.2525
   26  1745.93        2.59413400e+01       -7.75773500e-08  26.2978  20.2525
   27  1746.21        2.69408300e+01       -8.77420500e-08  26.2929  19.6869
   28  1746.46        2.79284600e+01       -7.47882500e-08  26.2929  19.6869
   29  1746.72        2.89118600e+01       -1.19413750e-07  26.2929  19.6869
   30  1747.02        2.99426100e+01       -1.61002250e-07  26.2501  20.1434
   31  1747.30        3.09185500e+01       -1.40548850e-07  26.2501  20.1434
   32  1747.55        3.19206800e+01       -1.47428650e-07  26.2501  20.1434
   33  1747.89        3.29607100e+01       -1.37697850e-07  26.2501  20.1434
   34  1748.17        3.39546600e+01       -8.25357500e-08  26.2827  19.9541
   35  1748.44        3.49193100e+01       -6.13385500e-08  26.2827  19.9541
   36  1748.69        3.59183500e+01        1.19915000e-09  26.2827  19.9541
   37  1748.96        3.69628100e+01        2.06414550e-07  26.2782  19.7776
   38  1749.24        3.79744800e+01        5.40300350e-07  26.2782  19.7776
   39  1749.48        3.89391500e+01        1.73279355e-06  26.2782  19.7776
   40  1749.73        3.99206300e+01        3.51812455e-06  26.2782  19.7776
   41  1750.03        4.09753700e+01        6.12338765e-06  26.2796  20.2492
   42  1750.28        4.20092400e+01        1.16814351e-05  26.2796  20.2492
   43  1750.52        4.29478500e+01        2.14045932e-05  26.2796  20.2492
