# Ic = 36.57 A, n = 29.23 , Tavg = 25.93 K, 20Kafterstep10afterTc
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  2128.61        2.49855600e+01        2.73345225e-07  25.9864  20.0754
    1  2128.87        2.52532100e+01        2.04299425e-07  25.9864  20.0754
    2  2129.16        2.55340100e+01        1.72813625e-07  25.9909  19.6008
    3  2129.41        2.58651900e+01        1.95188425e-07  25.9909  19.6008
    4  2129.67        2.61681900e+01        2.03865625e-07  25.9909  19.6008
    5  2129.95        2.64530600e+01        2.34049825e-07  25.9285  20.1074
    6  2130.21        2.67494600e+01        2.57726225e-07  25.9285  20.1074
    7  2130.46        2.70205500e+01        2.21034025e-07  25.9285  20.1074
    8  2130.70        2.73211400e+01        2.24814825e-07  25.9285  20.1074
    9  2131.02        2.76472600e+01        2.00704625e-07  26.0038  19.7356
   10  2131.28        2.79222500e+01        1.91779525e-07  26.0038  19.7356
   11  2131.53        2.82639100e+01        2.01200425e-07  26.0038  19.7356
   12  2131.95        2.85360800e+01        1.77276225e-07  26.0038  19.7356
   13  2132.22        2.88483000e+01        2.02891825e-07  25.7542  19.7122
   14  2132.46        2.91107900e+01        1.99924525e-07  25.7542  19.7122
   15  2132.71        2.94034100e+01        1.96329625e-07  25.7542  19.7122
   16  2132.97        2.97464200e+01        1.97941125e-07  25.9228  19.8625
   17  2133.25        3.00674100e+01        2.61160825e-07  25.9228  19.8625
   18  2133.50        3.03111200e+01        2.87006525e-07  25.9228  19.8625
   19  2133.76        3.05992300e+01        2.61284725e-07  25.9228  19.8625
   20  2134.06        3.09509900e+01        2.65933225e-07  25.9797  19.5963
   21  2134.31        3.12590900e+01        2.71325525e-07  25.9797  19.5963
   22  2134.55        3.15043000e+01        2.71635425e-07  25.9797  19.5963
   23  2134.92        3.18839500e+01        2.94877925e-07  25.9797  19.5963
   24  2135.20        3.21639100e+01        2.94815925e-07  25.9755  20.1544
   25  2135.46        3.24562300e+01        2.73618825e-07  25.9755  20.1544
   26  2135.71        3.27472500e+01        3.21839225e-07  25.9755  20.1544
   27  2136.01        3.30853200e+01        2.92150825e-07  26.0227  19.7528
   28  2136.27        3.33844400e+01        2.81366325e-07  26.0227  19.7528
   29  2136.51        3.36328900e+01        3.02625425e-07  26.0227  19.7528
   30  2136.77        3.39716100e+01        2.79382925e-07  26.0227  19.7528
   31  2137.07        3.42608500e+01        3.01943625e-07  25.9895  20.1733
   32  2137.33        3.45662200e+01        3.42850525e-07  25.9895  20.1733
   33  2137.57        3.48240000e+01        3.20909525e-07  25.9895  20.1733
   34  2137.87        3.51557700e+01        3.45021425e-07  25.9895  20.1733
   35  2138.17        3.54652900e+01        3.72359325e-07  25.9996  20.0920
   36  2138.42        3.57296500e+01        3.64613425e-07  25.9996  20.0920
   37  2138.68        3.60502300e+01        4.21573125e-07  25.9996  20.0920
   38  2138.95        3.63554100e+01        4.91486625e-07  25.9879  19.6060
   39  2139.22        3.66716900e+01        5.51297425e-07  25.9879  19.6060
   40  2139.46        3.69269900e+01        6.22946325e-07  25.9879  19.6060
   41  2139.72        3.72233600e+01        6.65836525e-07  25.9879  19.6060
   42  2139.98        3.75884800e+01        7.50501325e-07  25.9742  20.1562
   43  2140.26        3.78901600e+01        9.10285925e-07  25.9742  20.1562
   44  2140.50        3.81397300e+01        9.98359625e-07  25.9742  20.1562
   45  2140.76        3.84659200e+01        1.24485433e-06  25.9742  20.1562
   46  2141.06        3.87749600e+01        1.53045853e-06  26.0182  19.7519
   47  2141.31        3.91108000e+01        1.81643453e-06  26.0182  19.7519
   48  2141.55        3.93533000e+01        2.14895763e-06  26.0182  19.7519
   49  2141.82        3.96841400e+01        2.59285883e-06  26.0182  19.7519
   50  2142.11        3.99613000e+01        2.98432493e-06  25.9837  19.8446
   51  2142.36        4.02824900e+01        4.36406323e-06  25.9837  19.8446
   52  2142.60        4.05528700e+01        4.48405663e-06  25.9837  19.8446
   53  2143.07        4.08861500e+01        6.03083113e-06  25.9837  19.8446
   54  2143.32        4.11912700e+01        7.18446613e-06  26.0197  20.1143
   55  2143.57        4.14490600e+01        8.70651063e-06  26.0197  20.1143
   56  2144.07        4.17172000e+01        9.83521223e-06  26.0197  20.1143
   57  2144.34        4.20983800e+01        1.23467673e-05  25.9990  19.6196
   58  2144.59        4.23481600e+01        1.37755311e-05  25.9990  19.6196
   59  2144.91        4.26963900e+01        1.80662232e-05  25.9990  19.6196
   60  2145.17        4.30020500e+01        2.17295532e-05  25.9348  20.1311
