====== pysrim run =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    =  H   Energy = 2400 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     4.E+05 A ;
  Layer # 1- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 1-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 1- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 1- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 1-  O = 53.8 Atomic Percent = 16.8 Mass Percent
====================================================================
 Total Ions calculated =50000.00
 Total Target Vacancies     = 27 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
==========================================================
   TARGET     VACANCIES     VACANCIES 
   DEPTH         by            by     
   (Ang.)       IONS         RECOILS  
-----------  -----------  ------------
400001.E-02  1275.00E-09  1731.51E-08  
800001.E-02  4390.00E-09  6386.28E-09  
120000.E-01  8275.00E-09  1537.23E-08  
160000.E-01  5275.00E-09  9150.96E-09  
200000.E-01  6295.00E-09  1009.40E-08  
240000.E-01  6965.00E-09  1248.88E-08  
280000.E-01  7790.00E-09  2819.24E-08  
320000.E-01  7745.00E-09  1455.02E-08  
360000.E-01  7790.00E-09  1534.67E-08  
400000.E-01  7770.00E-09  1653.32E-08  
440000.E-01  7960.00E-09  1561.07E-08  
480000.E-01  8060.00E-09  1483.11E-08  
520000.E-01  8030.00E-09  4405.15E-08  
560000.E-01  8050.00E-09  1238.81E-08  
600000.E-01  7960.00E-09  2338.15E-08  
640000.E-01  8085.00E-09  1128.78E-08  
680000.E-01  8330.00E-09  1496.39E-08  
720000.E-01  8490.00E-09  1560.92E-08  
760000.E-01  8425.00E-09  2393.39E-08  
800000.E-01  8495.00E-09  3641.12E-08  
840000.E-01  8830.00E-09  1528.20E-08  
880000.E-01  8580.00E-09  3132.72E-08  
920000.E-01  8700.00E-09  1480.37E-08  
960000.E-01  8730.00E-09  1495.64E-08  
100000.E+00  8960.00E-09  1412.04E-08  
104000.E+00  9145.00E-09  2909.79E-08  
108000.E+00  9340.00E-09  1936.19E-08  
112000.E+00  9350.00E-09  1678.84E-08  
116000.E+00  9530.00E-09  1494.95E-08  
120000.E+00  9840.00E-09  3448.77E-08  
124000.E+00  1008.50E-08  2896.26E-08  
128000.E+00  9330.00E-09  3356.08E-08  
132000.E+00  9935.00E-09  1924.17E-08  
136000.E+00  9785.00E-09  3270.27E-08  
140000.E+00  9910.00E-09  2315.61E-08  
144000.E+00  1011.00E-08  2940.16E-08  
148000.E+00  1016.50E-08  2444.91E-08  
152000.E+00  1006.00E-08  4608.12E-08  
156000.E+00  1068.00E-08  1918.06E-08  
160000.E+00  1066.00E-08  1972.14E-08  
164000.E+00  1116.50E-08  3082.01E-08  
168000.E+00  1096.50E-08  2193.86E-08  
172000.E+00  1082.00E-08  1715.48E-08  
176000.E+00  1121.00E-08  2546.51E-08  
180000.E+00  1193.00E-08  3457.45E-08  
184000.E+00  1165.00E-08  2600.50E-08  
188000.E+00  1163.50E-08  3589.87E-08  
192000.E+00  1238.50E-08  2001.70E-08  
196000.E+00  1263.00E-08  3108.51E-08  
200000.E+00  1279.50E-08  3005.74E-08  
204000.E+00  1304.50E-08  2693.27E-08  
208000.E+00  1289.00E-08  2112.97E-08  
212000.E+00  1318.00E-08  3861.40E-08  
216000.E+00  1344.00E-08  2586.58E-08  
220000.E+00  1399.50E-08  2442.07E-08  
224000.E+00  1377.00E-08  2760.46E-08  
228000.E+00  1436.00E-08  2772.05E-08  
232000.E+00  1514.00E-08  2921.98E-08  
236000.E+00  1532.50E-08  3835.99E-08  
240000.E+00  1550.00E-08  2560.30E-08  
244000.E+00  1573.00E-08  3336.54E-08  
248000.E+00  1675.50E-08  3242.71E-08  
252000.E+00  1689.50E-08  4226.56E-08  
256000.E+00  1795.50E-08  4017.33E-08  
260000.E+00  1825.50E-08  3971.96E-08  
264000.E+00  1828.50E-08  3505.72E-08  
268000.E+00  1868.50E-08  4147.02E-08  
272000.E+00  2055.50E-08  4003.11E-08  
276000.E+00  2135.50E-08  4038.87E-08  
280000.E+00  2214.50E-08  3960.40E-08  
284000.E+00  2351.00E-08  5157.61E-08  
288000.E+00  2404.50E-08  4946.53E-08  
292000.E+00  2557.50E-08  5533.97E-08  
296000.E+00  2734.50E-08  5520.80E-08  
300000.E+00  2842.00E-08  5279.82E-08  
