# Ic = 26.13 A, n = 37.35 , Tavg = 22.44 K, 22k-15e19pm2-0T-anneal300k-720min
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-28_17:43:41.950000      18727.66        9.73766300e-03        1.35814857e-08  22.3961  19.4948  19.7268  0.0000
0202-03-28_17:43:42.297000      18728.01        3.11679500e-01        2.44891857e-08  22.4033  19.4896  19.7383  0.0000
0202-03-28_17:43:42.656000      18728.37        6.09880300e-01        4.27719857e-08  22.4033  19.4896  19.7383  0.0000
0202-03-28_17:43:43.035000      18728.74        9.07834200e-01        5.23770857e-08  22.4033  19.4896  19.7383  0.0000
0202-03-28_17:43:43.400000      18729.11        1.20626600e+00        5.64016857e-08  22.4009  19.4884  19.7204  0.0000
0202-03-28_17:43:43.746000      18729.46        1.50428800e+00        2.59091857e-08  22.4009  19.4884  19.7204  0.0000
0202-03-28_17:43:44.110000      18729.82        1.80275700e+00        1.83481857e-08  22.4009  19.4884  19.7204  0.0000
0202-03-28_17:43:44.457000      18730.17        2.10124200e+00        2.93177857e-08  22.4032  19.4967  19.7343  0.0000
0202-03-28_17:43:44.805000      18730.52        2.39917000e+00        2.59711857e-08  22.4032  19.4967  19.7343  0.0000
0202-03-28_17:43:45.152000      18730.86        2.69738100e+00        1.83481857e-08  22.3960  19.4835  19.7212  0.0000
0202-03-28_17:43:45.500000      18731.21        2.99553800e+00        2.10750857e-08  22.3960  19.4835  19.7212  0.0000
0202-03-28_17:43:45.848000      18731.56        3.29381700e+00        2.88839857e-08  22.3960  19.4835  19.7212  0.0000
0202-03-28_17:43:46.195000      18731.91        3.59173400e+00        2.67767857e-08  22.3994  19.4940  19.7202  0.0000
0202-03-28_17:43:46.543000      18732.26        3.88988600e+00        3.70027857e-08  22.3994  19.4940  19.7202  0.0000
0202-03-28_17:43:46.890000      18732.60        4.18818600e+00        4.56793857e-08  22.3994  19.4940  19.7202  0.0000
0202-03-28_17:43:47.242000      18732.95        4.48648600e+00        5.08852857e-08  22.3992  19.4875  19.7277  0.0000
0202-03-28_17:43:47.590000      18733.30        4.78481100e+00        4.65469857e-08  22.3992  19.4875  19.7277  0.0000
0202-03-28_17:43:47.945000      18733.66        5.08286600e+00        4.89640857e-08  22.3992  19.4875  19.7277  0.0000
0202-03-28_17:43:48.293000      18734.00        5.38104800e+00        6.06154857e-08  22.3933  19.4854  19.7177  0.0000
0202-03-28_17:43:48.640000      18734.35        5.67942900e+00        4.82203857e-08  22.3933  19.4854  19.7177  0.0000
0202-03-28_17:43:48.996000      18734.71        5.97734300e+00        4.79702857e-08  22.3933  19.4854  19.7177  0.0000
0202-03-28_17:43:49.400000      18735.11        6.27574400e+00        6.20353857e-08  22.3999  19.4945  19.7322  0.0000
0202-03-28_17:43:49.746000      18735.45        6.57357400e+00        5.24910857e-08  22.3999  19.4945  19.7322  0.0000
0202-03-28_17:43:50.094000      18735.80        6.87209300e+00        5.23671857e-08  22.3999  19.4945  19.7322  0.0000
0202-03-28_17:43:50.440000      18736.15        7.17026200e+00        4.53019857e-08  22.4018  19.4811  19.7269  0.0000
0202-03-28_17:43:50.790000      18736.50        7.46874700e+00        5.31727857e-08  22.4018  19.4811  19.7269  0.0000
0202-03-28_17:43:51.150000      18736.86        7.76684400e+00        5.86266857e-08  22.3981  19.4915  19.7252  0.0000
0202-03-28_17:43:51.496000      18737.21        8.06525500e+00        7.49882857e-08  22.3981  19.4915  19.7252  0.0000
0202-03-28_17:43:51.840000      18737.55        8.36321400e+00        6.35227857e-08  22.3981  19.4915  19.7252  0.0000
0202-03-28_17:43:52.188000      18737.90        8.66162500e+00        6.72412857e-08  22.4013  19.4864  19.7333  0.0000
0202-03-28_17:43:52.535000      18738.25        8.95978800e+00        6.92244857e-08  22.4013  19.4864  19.7333  0.0000
0202-03-28_17:43:52.883000      18738.59        9.25832400e+00        7.62896857e-08  22.4013  19.4864  19.7333  0.0000
0202-03-28_17:43:53.234000      18738.95        9.55625700e+00        7.33148857e-08  22.3942  19.4842  19.7109  0.0000
0202-03-28_17:43:53.582000      18739.29        9.85444600e+00        8.34788857e-08  22.3942  19.4842  19.7109  0.0000
0202-03-28_17:43:53.930000      18739.64        1.01524500e+01        7.92645857e-08  22.3942  19.4842  19.7109  0.0000
0202-03-28_17:43:54.277000      18739.99        1.04506900e+01        7.46783857e-08  22.4019  19.4934  19.7299  0.0000
0202-03-28_17:43:54.625000      18740.33        1.07492300e+01        6.31508857e-08  22.4019  19.4934  19.7299  0.0000
0202-03-28_17:43:54.990000      18740.70        1.10470900e+01        5.73233857e-08  22.4019  19.4934  19.7299  0.0000
