# Ic = 26.32 A, n = 37.21 , Tavg = 22.01 K, ffj51-15e19pm2-0T-anneal300k-720min-22k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-28_18:16:22.918000      126.78        8.93781300e-03        3.78393333e-09  21.9894  19.1763  19.4028  0.0000
0202-03-28_18:16:23.277000      127.14        3.11112500e-01        5.14743333e-09  21.9894  19.1763  19.4028  0.0000
0202-03-28_18:16:23.625000      127.48        6.09161000e-01        8.12223333e-09  21.9900  19.1872  19.4198  0.0000
0202-03-28_18:16:23.977000      127.83        9.07047700e-01        7.37853333e-09  21.9900  19.1872  19.4198  0.0000
0202-03-28_18:16:24.324000      128.18        1.20532200e+00        7.87433333e-09  21.9900  19.1872  19.4198  0.0000
0202-03-28_18:16:24.670000      128.53        1.50346000e+00        1.94018333e-08  21.9812  19.1735  19.4080  0.0000
0202-03-28_18:16:25.027000      128.89        1.80179500e+00       -2.91006667e-09  21.9812  19.1735  19.4080  0.0000
0202-03-28_18:16:25.375000      129.23        2.09976600e+00        1.07206333e-08  21.9812  19.1735  19.4080  0.0000
0202-03-28_18:16:25.727000      129.59        2.39797900e+00        1.04088333e-08  21.9808  19.1844  19.4062  0.0000
0202-03-28_18:16:26.074000      129.93        2.69599900e+00        7.86783333e-09  21.9808  19.1844  19.4062  0.0000
0202-03-28_18:16:26.420000      130.28        2.99399100e+00        1.26399333e-08  21.9808  19.1844  19.4062  0.0000
0202-03-28_18:16:26.780000      130.64        3.29218300e+00        1.11525333e-08  21.9874  19.1795  19.4232  0.0000
0202-03-28_18:16:27.130000      130.99        3.59080900e+00        1.00369333e-08  21.9874  19.1795  19.4232  0.0000
0202-03-28_18:16:27.480000      131.34        3.88893600e+00        9.72703333e-09  21.9874  19.1795  19.4232  0.0000
0202-03-28_18:16:27.855000      131.72        4.18696800e+00        1.51809333e-08  21.9876  19.1759  19.4090  0.0000
0202-03-28_18:16:28.203000      132.06        4.48506700e+00        1.83416333e-08  21.9876  19.1759  19.4090  0.0000
0202-03-28_18:16:28.590000      132.45        4.78353000e+00        1.07806333e-08  21.9876  19.1759  19.4090  0.0000
0202-03-28_18:16:28.960000      132.82        5.08152200e+00        1.82177333e-08  21.9885  19.1867  19.4206  0.0000
0202-03-28_18:16:29.310000      133.17        5.37999400e+00        1.89614333e-08  21.9885  19.1867  19.4206  0.0000
0202-03-28_18:16:29.656000      133.51        5.67788200e+00        1.31357333e-08  21.9936  19.1728  19.4192  0.0000
0202-03-28_18:16:30.010000      133.87        5.97612900e+00        1.90854333e-08  21.9936  19.1728  19.4192  0.0000
0202-03-28_18:16:30.363000      134.22        6.27404200e+00        2.96832333e-08  21.9936  19.1728  19.4192  0.0000
0202-03-28_18:16:30.710000      134.57        6.57263800e+00        2.39814333e-08  21.9849  19.1836  19.4100  0.0000
0202-03-28_18:16:31.060000      134.92        6.87062500e+00        3.18553333e-08  21.9849  19.1836  19.4100  0.0000
0202-03-28_18:16:31.406000      135.26        7.16885600e+00        3.97306333e-08  21.9849  19.1836  19.4100  0.0000
0202-03-28_18:16:31.760000      135.62        7.46706200e+00        3.88009333e-08  21.9901  19.1792  19.4230  0.0000
0202-03-28_18:16:32.110000      135.97        7.76513000e+00        5.04523333e-08  21.9901  19.1792  19.4230  0.0000
0202-03-28_18:16:32.457000      136.32        8.06334400e+00        4.80353333e-08  21.9901  19.1792  19.4230  0.0000
0202-03-28_18:16:32.810000      136.67        8.36162900e+00        4.68578333e-08  21.9850  19.1762  19.4007  0.0000
0202-03-28_18:16:33.156000      137.01        8.65953600e+00        4.69197333e-08  21.9850  19.1762  19.4007  0.0000
0202-03-28_18:16:33.574000      137.43        8.95800800e+00        5.52864333e-08  21.9850  19.1762  19.4007  0.0000
0202-03-28_18:16:33.938000      137.80        9.25624400e+00        6.55124333e-08  21.9871  19.1872  19.4181  0.0000
0202-03-28_18:16:34.297000      138.16        9.55432400e+00        6.36532333e-08  21.9871  19.1872  19.4181  0.0000
0202-03-28_18:16:34.645000      138.51        9.85241900e+00        6.73717333e-08  21.9808  19.1736  19.4064  0.0000
0202-03-28_18:16:35.004000      138.86        1.01507400e+01        5.76415333e-08  21.9808  19.1736  19.4064  0.0000
0202-03-28_18:16:35.350000      139.21        1.04490300e+01        6.69379333e-08  21.9808  19.1736  19.4064  0.0000
0202-03-28_18:16:35.700000      139.56        1.07471900e+01        6.96028333e-08  21.9800  19.1841  19.4029  0.0000
0202-03-28_18:16:36.047000      139.91        1.10452200e+01        6.60702333e-08  21.9800  19.1841  19.4029  0.0000
0202-03-28_18:16:36.400000      140.26        1.13434400e+01        6.74956333e-08  21.9800  19.1841  19.4029  0.0000
0202-03-28_18:16:36.754000      140.61        1.16417200e+01        6.01225333e-08  21.9889  19.1795  19.4228  0.0000
0202-03-28_18:16:37.100000      140.96        1.19394400e+01        6.44108333e-08  21.9889  19.1795  19.4228  0.0000
0202-03-28_18:16:37.450000      141.31        1.22379600e+01        5.84671333e-08  21.9889  19.1795  19.4228  0.0000
0202-03-28_18:16:37.797000      141.66        1.25361300e+01        6.11321333e-08  21.9816  19.1752  19.4059  0.0000
0202-03-28_18:16:38.150000      142.01        1.28342500e+01        5.45627333e-08  21.9816  19.1752  19.4059  0.0000
0202-03-28_18:16:38.594000      142.45        1.31320800e+01        5.74135333e-08  21.9816  19.1752  19.4059  0.0000
0202-03-28_18:16:38.957000      142.82        1.34302100e+01        5.28893333e-08  21.9845  19.1870  19.4236  0.0000
0202-03-28_18:16:39.305000      143.16        1.37288400e+01        5.43147333e-08  21.9845  19.1870  19.4236  0.0000
0202-03-28_18:16:39.652000      143.51        1.40268500e+01        5.43147333e-08  21.9881  19.1735  19.4146  0.0000
0202-03-28_18:16:40             143.86        1.43252800e+01        5.38189333e-08  21.9881  19.1735  19.4146  0.0000
0202-03-28_18:16:40.348000      144.21        1.46232800e+01        4.37789333e-08  21.9881  19.1735  19.4146  0.0000
0202-03-28_18:16:40.700000      144.56        1.49215800e+01        4.32831333e-08  21.9809  19.1839  19.4051  0.0000
0202-03-28_18:16:41.047000      144.91        1.52194600e+01        4.20436333e-08  21.9809  19.1839  19.4051  0.0000
0202-03-28_18:16:41.400000      145.26        1.55179400e+01        3.82011333e-08  21.9809  19.1839  19.4051  0.0000
0202-03-28_18:16:41.754000      145.61        1.58156500e+01        3.36769333e-08  21.9931  19.1805  19.4249  0.0000
0202-03-28_18:16:42.100000      145.96        1.61141400e+01        3.96885333e-08  21.9931  19.1805  19.4249  0.0000
0202-03-28_18:16:42.450000      146.31        1.64120400e+01        3.51023333e-08  21.9931  19.1805  19.4249  0.0000
0202-03-28_18:16:42.797000      146.66        1.67106100e+01        3.05805333e-08  21.9844  19.1766  19.3998  0.0000
0202-03-28_18:16:43.145000      147.01        1.70088500e+01        2.87868333e-08  21.9844  19.1766  19.3998  0.0000
0202-03-28_18:16:43.540000      147.40        1.73072100e+01        3.25673333e-08  21.9844  19.1766  19.3998  0.0000
0202-03-28_18:16:43.920000      147.78        1.76050600e+01        3.70915333e-08  21.9836  19.1875  19.4152  0.0000
0202-03-28_18:16:44.280000      148.14        1.79037500e+01        4.84950333e-08  21.9836  19.1875  19.4152  0.0000
0202-03-28_18:16:44.630000      148.49        1.82017300e+01        3.74014333e-08  21.9891  19.1749  19.4094  0.0000
0202-03-28_18:16:44.990000      148.85        1.84998900e+01        3.87649333e-08  21.9891  19.1749  19.4094  0.0000
0202-03-28_18:16:45.336000      149.20        1.87980400e+01        3.95086333e-08  21.9891  19.1749  19.4094  0.0000
0202-03-28_18:16:45.684000      149.54        1.90965600e+01        4.05622333e-08  21.9817  19.1849  19.4051  0.0000
0202-03-28_18:16:46.030000      149.89        1.93942900e+01        3.46125333e-08  21.9817  19.1849  19.4051  0.0000
0202-03-28_18:16:46.383000      150.24        1.96922800e+01        3.20096333e-08  21.9817  19.1849  19.4051  0.0000
0202-03-28_18:16:46.740000      150.60        1.99906600e+01        1.99243333e-08  21.9957  19.1820  19.4238  0.0000
0202-03-28_18:16:47.086000      150.95        2.02889300e+01        3.15138333e-08  21.9957  19.1820  19.4238  0.0000
0202-03-28_18:16:47.434000      151.29        2.05871600e+01        2.80431333e-08  21.9957  19.1820  19.4238  0.0000
0202-03-28_18:16:47.785000      151.64        2.08854900e+01        3.90128333e-08  21.9847  19.1783  19.4083  0.0000
