# Ic = 28.45 A, n = 26.92 , Tavg = 25.73 K, 20Kafterstep12
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  201.66        1.98325200e+01        1.94031040e-08  25.7500  20.0729
    1  201.91        2.00766800e+01       -2.01399460e-08  25.7125  19.7788
    2  202.16        2.02612900e+01       -4.84026860e-08  25.7125  19.7788
    3  202.45        2.05054200e+01       -2.80733460e-08  25.7249  20.2933
    4  202.70        2.07327200e+01       -3.33416260e-08  25.7249  20.2933
    5  202.95        2.08793900e+01       -6.26580160e-08  25.7249  20.2933
    6  203.20        2.10555400e+01       -1.07717256e-07  25.7249  20.2933
    7  203.48        2.13135000e+01       -1.50607206e-07  25.7403  19.7460
    8  203.72        2.14846700e+01       -1.65916186e-07  25.7403  19.7460
    9  203.97        2.16825200e+01       -1.85873656e-07  25.7403  19.7460
   10  204.21        2.18582900e+01       -2.04467566e-07  25.7403  19.7460
   11  204.59        2.21272300e+01       -1.61949486e-07  25.7403  19.7460
   12  204.83        2.22861100e+01       -1.40566496e-07  25.7024  20.1366
   13  205.08        2.25004200e+01       -1.55193706e-07  25.7024  20.1366
   14  205.35        2.27254900e+01       -1.54697866e-07  25.7024  20.1366
   15  205.65        2.29516400e+01       -2.08930096e-07  25.7492  20.0720
   16  205.89        2.30700700e+01       -2.46241876e-07  25.7492  20.0720
   17  206.14        2.32585400e+01       -2.83367716e-07  25.7492  20.0720
   18  206.58        2.34912200e+01       -3.40946856e-07  25.7492  20.0720
   19  206.85        2.36867700e+01       -3.65987016e-07  25.7125  19.7801
   20  207.10        2.38897600e+01       -4.21149246e-07  25.7125  19.7801
   21  207.57        2.41246400e+01       -4.65650746e-07  25.7125  19.7801
   22  207.83        2.42889500e+01       -4.65588766e-07  25.7256  20.2904
   23  208.08        2.44688100e+01       -4.89450956e-07  25.7256  20.2904
   24  208.53        2.46687800e+01       -5.25461166e-07  25.7256  20.2904
   25  208.82        2.48924900e+01       -5.87874726e-07  25.7432  19.7481
   26  209.06        2.50786500e+01       -5.92957066e-07  25.7432  19.7481
   27  209.61        2.52774900e+01       -6.17129146e-07  25.7432  19.7481
   28  209.87        2.54798400e+01       -6.47437226e-07  25.7064  20.1452
   29  210.11        2.56660600e+01       -6.61816516e-07  25.7064  20.1452
   30  210.47        2.58849300e+01       -6.66031136e-07  25.7064  20.1452
   31  210.83        2.60823700e+01       -6.80224486e-07  25.7561  20.0781
   32  211.08        2.62964800e+01       -6.81154186e-07  25.7561  20.0781
   33  211.45        2.64803000e+01       -7.59124656e-07  25.7561  20.0781
   34  211.71        2.67517800e+01       -7.85156126e-07  25.7160  19.7848
   35  211.95        2.68860800e+01       -7.89184806e-07  25.7160  19.7848
   36  212.20        2.70645900e+01       -8.61887006e-07  25.7160  19.7848
   37  212.64        2.73193400e+01       -8.85687206e-07  25.7160  19.7848
   38  212.88        2.74795100e+01       -9.33786136e-07  25.7308  20.2977
   39  213.13        2.76822800e+01       -9.84982066e-07  25.7308  20.2977
   40  213.46        2.78926300e+01       -9.81387236e-07  25.7308  20.2977
   41  213.71        2.81166300e+01       -9.86035726e-07  25.7458  19.7511
   42  213.95        2.82791900e+01       -1.01082762e-06  25.7458  19.7511
   43  214.20        2.85141600e+01       -9.85539886e-07  25.7458  19.7511
   44  214.48        2.87139100e+01       -9.18291866e-07  25.7103  20.1459
   45  214.74        2.89341200e+01       -9.07197486e-07  25.7103  20.1459
   46  214.99        2.91068600e+01       -8.08339796e-07  25.7103  20.1459
   47  215.24        2.93361300e+01       -7.20390536e-07  25.7103  20.1459
   48  215.56        2.95162500e+01       -6.11492126e-07  25.7572  20.0786
   49  215.81        2.97347700e+01       -4.28589906e-07  25.7572  20.0786
   50  216.05        2.98932300e+01       -2.94713666e-07  25.7572  20.0786
   51  216.42        3.01216100e+01       -1.71869806e-07  25.7572  20.0786
   52  216.68        3.03150200e+01        2.33044040e-08  25.7210  19.7923
   53  216.92        3.04807400e+01        1.85195494e-07  25.7210  19.7923
   54  217.16        3.06833100e+01        3.14671174e-07  25.7210  19.7923
   55  217.68        3.09541600e+01        7.39356384e-07  25.7210  19.7923
   56  217.93        3.11366100e+01        9.52938574e-07  25.7337  20.3007
   57  218.18        3.12652900e+01        1.26451074e-06  25.7337  20.3007
   58  218.52        3.15042800e+01        1.56511267e-06  25.7492  19.7546
   59  218.77        3.17046700e+01        2.20939252e-06  25.7492  19.7546
   60  219.02        3.19019100e+01        2.74012507e-06  25.7492  19.7546
   61  219.64        3.20774500e+01        3.24352437e-06  25.7492  19.7546
   62  219.89        3.23137500e+01        4.40756668e-06  25.7142  20.1572
   63  220.13        3.24886500e+01        5.80453462e-06  25.7142  20.1572
   64  220.64        3.27430000e+01        6.94410065e-06  25.7142  20.1572
   65  220.89        3.28991400e+01        8.14471707e-06  25.7627  20.0849
   66  221.14        3.30878500e+01        9.89082029e-06  25.7627  20.0849
   67  221.42        3.33023200e+01        1.14252615e-05  25.7627  20.0849
   68  221.70        3.35458500e+01        1.44031570e-05  25.7265  19.7977
   69  221.94        3.37069600e+01        1.87550272e-05  25.7265  19.7977
   70  222.19        3.38803300e+01        2.20814368e-05  25.7265  19.7977
