# Ic = 34.40 A, n = 34.63 , Tavg = 20.05 K, f29-pristine-20K
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-02-07_11:32:09.824000      31961.09       -4.31556200e-01        7.19638165e-08  20.0269  19.6184
0202-02-07_11:32:10.220000      31961.49       -4.31832100e-01        6.65096665e-08  20.0060  19.7944
0202-02-07_11:32:10.613000      31961.88       -4.32510300e-01        6.06216565e-08  20.0060  19.7944
0202-02-07_11:32:11.010000      31962.28       -4.37264600e-01        7.27075665e-08  20.0196  19.5699
0202-02-07_11:32:11.414000      31962.68        4.20840700e-02        8.92559565e-08  20.0196  19.5699
0202-02-07_11:32:11.824000      31963.09        6.39725700e-01        1.05246536e-07  20.0196  19.5699
0202-02-07_11:32:12.223000      31963.49        1.22650900e+00        1.09273726e-07  19.9287  19.7487
0202-02-07_11:32:12.613000      31963.88        1.82482200e+00        1.06545216e-07  19.9287  19.7487
0202-02-07_11:32:13.010000      31964.28        2.41831500e+00        9.96035765e-08  20.0051  19.6659
0202-02-07_11:32:13.410000      31964.68        3.01422500e+00        1.05305636e-07  20.0051  19.6659
0202-02-07_11:32:13.832000      31965.10        3.60934900e+00        1.03818146e-07  20.0051  19.6659
0202-02-07_11:32:14.234000      31965.50        4.17958100e+00        1.16833726e-07  19.9651  19.6051
0202-02-07_11:32:14.630000      31965.89        4.77530000e+00        1.14354566e-07  19.9651  19.6051
0202-02-07_11:32:15.027000      31966.29        5.36460200e+00        1.07103026e-07  20.0148  19.7787
0202-02-07_11:32:15.420000      31966.69        5.96019900e+00        9.66285865e-08  20.0148  19.7787
0202-02-07_11:32:15.840000      31967.11        6.55411700e+00        9.51410865e-08  20.0148  19.7787
0202-02-07_11:32:16.250000      31967.51        7.14860300e+00        1.09706146e-07  20.0046  19.5544
0202-02-07_11:32:16.652000      31967.92        7.74156500e+00        1.22535786e-07  20.0046  19.5544
0202-02-07_11:32:17.055000      31968.32        8.33673400e+00        9.65666065e-08  19.9927  19.7460
0202-02-07_11:32:17.460000      31968.73        8.92951700e+00        9.16082865e-08  19.9927  19.7460
0202-02-07_11:32:17.863000      31969.13        9.52640400e+00        1.13858946e-07  19.9890  19.6625
0202-02-07_11:32:18.260000      31969.53        1.01236000e+01        1.23591116e-07  19.9890  19.6625
0202-02-07_11:32:18.656000      31969.92        1.06943900e+01        1.27434236e-07  19.9890  19.6625
0202-02-07_11:32:19.060000      31970.33        1.14909900e+01        1.22909766e-07  20.0060  19.6030
0202-02-07_11:32:19.460000      31970.73        1.20863700e+01        1.25946736e-07  20.0060  19.6030
0202-02-07_11:32:19.867000      31971.13        1.26810800e+01        1.18199366e-07  19.9824  19.7739
0202-02-07_11:32:20.266000      31971.53        1.32737200e+01        1.26256636e-07  19.9824  19.7739
0202-02-07_11:32:20.656000      31971.92        1.38667700e+01        1.36173266e-07  19.9824  19.7739
0202-02-07_11:32:21.050000      31972.32        1.44638400e+01        1.31710786e-07  20.0028  19.5600
0202-02-07_11:32:21.450000      31972.72        1.50338200e+01        1.37908686e-07  20.0028  19.5600
0202-02-07_11:32:21.867000      31973.13        1.56275900e+01        1.40201906e-07  19.9735  19.7429
0202-02-07_11:32:22.273000      31973.54        1.62199900e+01        1.50056566e-07  19.9735  19.7429
0202-02-07_11:32:22.676000      31973.94        1.68174900e+01        1.50800306e-07  19.9735  19.7429
0202-02-07_11:32:23.074000      31974.34        1.74118900e+01        1.73794516e-07  20.0279  19.6569
0202-02-07_11:32:23.477000      31974.74        1.80058200e+01        1.74476286e-07  20.0279  19.6569
0202-02-07_11:32:23.900000      31975.16        1.86005800e+01        1.90528776e-07  19.9885  19.6032
0202-02-07_11:32:24.310000      31975.57        1.91935300e+01        2.00383326e-07  19.9885  19.6032
0202-02-07_11:32:24.750000      31976.01        1.97937200e+01        2.12531206e-07  19.9885  19.6032
0202-02-07_11:32:25.170000      31976.44        2.03794300e+01        2.20030666e-07  20.0349  19.7704
0202-02-07_11:32:25.574000      31976.84        2.09756800e+01        2.24803046e-07  20.0349  19.7704
0202-02-07_11:32:25.992000      31977.26        2.15468200e+01        2.38934256e-07  19.9756  19.5610
0202-02-07_11:32:26.400000      31977.66        2.21445100e+01        2.37508736e-07  19.9756  19.5610
0202-02-07_11:32:26.816000      31978.08        2.27397900e+01        2.66824796e-07  19.9756  19.5610
0202-02-07_11:32:27.230000      31978.50        2.33323000e+01        2.67382606e-07  20.0116  19.7557
