# Ic = 3.65 A, n = 17.39 , Tavg = 59.94 K, 60k-15e19pm2-03T-anneal300k-720min
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-28_21:32:33.336000      11897.20        7.32774600e-03       -6.34910556e-09  59.9488  58.5978  59.1040  0.0000
0202-03-28_21:32:33.684000      11897.54        1.10887700e-01       -1.14930056e-08  59.9342  58.6010  59.0963  0.0000
0202-03-28_21:32:34.030000      11897.89        2.09713000e-01       -6.16310556e-09  59.9342  58.6010  59.0963  0.0000
0202-03-28_21:32:34.390000      11898.25        3.09209400e-01        1.82669444e-09  59.9342  58.6010  59.0963  0.0000
0202-03-28_21:32:34.740000      11898.60        4.08756000e-01        1.12436944e-08  59.9459  58.6029  59.1068  0.0000
0202-03-28_21:32:35.086000      11898.95        5.08163100e-01       -7.78280556e-09  59.9459  58.6029  59.1068  0.0000
0202-03-28_21:32:35.434000      11899.29        6.07731700e-01       -7.59690556e-09  59.9459  58.6029  59.1068  0.0000
0202-03-28_21:32:35.780000      11899.64        7.06827200e-01       -8.09270556e-09  59.9379  58.6055  59.1079  0.0000
0202-03-28_21:32:36.140000      11900.00        8.05651000e-01       -1.24310056e-08  59.9379  58.6055  59.1079  0.0000
0202-03-28_21:32:36.492000      11900.35        9.05580600e-01       -4.64557056e-08  59.9379  58.6055  59.1079  0.0000
0202-03-28_21:32:36.890000      11900.75        1.00470100e+00       -4.13737056e-08  59.9420  58.6069  59.1065  0.0000
0202-03-28_21:32:37.250000      11901.11        1.10413100e+00       -2.81109056e-08  59.9420  58.6069  59.1065  0.0000
0202-03-28_21:32:37.630000      11901.49        1.20362200e+00       -1.33740556e-09  59.9420  58.6069  59.1065  0.0000
0202-03-28_21:32:37.984000      11901.84        1.30270600e+00       -1.00140056e-08  59.9463  58.6078  59.1124  0.0000
0202-03-28_21:32:38.332000      11902.19        1.40248800e+00       -3.81640556e-09  59.9463  58.6078  59.1124  0.0000
