====== pysrim run =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    =  H   Energy = 150 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     2.E+04 A ;
  Layer # 1- Density = 5.846E22 atoms/cm3 = 10.47 g/cm3
  Layer # 1- Ag = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =50000.00
 Total Target Vacancies     = 5 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
==========================================================
   TARGET     VACANCIES     VACANCIES 
   DEPTH         by            by     
   (Ang.)       IONS         RECOILS  
-----------  -----------  ------------
200010.E-03  1650.00E-08  1796.14E-08  
400010.E-03  3720.00E-08  2928.16E-08  
600010.E-03  6590.00E-08  8461.26E-08  
800010.E-03  1007.00E-07  1157.27E-07  
100001.E-02  1262.00E-07  1484.10E-07  
120001.E-02  1374.00E-07  1545.40E-07  
140001.E-02  9650.00E-08  1136.60E-07  
160001.E-02  1174.00E-07  1383.77E-07  
180001.E-02  1318.00E-07  1223.44E-07  
200001.E-02  1515.00E-07  1789.08E-07  
220001.E-02  1675.00E-07  1731.86E-07  
240001.E-02  1591.00E-07  1420.90E-07  
260001.E-02  1847.00E-07  1816.36E-07  
280001.E-02  1892.00E-07  1904.72E-07  
300001.E-02  2028.00E-07  1863.10E-07  
320001.E-02  2023.00E-07  2194.69E-07  
340001.E-02  2281.00E-07  2088.70E-07  
360001.E-02  2383.00E-07  2237.13E-07  
380001.E-02  2446.00E-07  2249.85E-07  
400001.E-02  2827.00E-07  2281.01E-07  
420001.E-02  2966.00E-07  2547.80E-07  
440001.E-02  3243.00E-07  2637.65E-07  
460001.E-02  3594.00E-07  2776.89E-07  
480001.E-02  3912.00E-07  2813.36E-07  
500001.E-02  4312.00E-07  2766.12E-07  
520001.E-02  4831.00E-07  3034.70E-07  
540001.E-02  5496.00E-07  3183.04E-07  
560001.E-02  5940.00E-07  3240.53E-07  
580001.E-02  6589.00E-07  3337.81E-07  
600001.E-02  7415.00E-07  3319.76E-07  
620001.E-02  8178.00E-07  3356.15E-07  
640001.E-02  8779.00E-07  2959.08E-07  
660001.E-02  9219.00E-07  2835.26E-07  
680001.E-02  9738.00E-07  2671.95E-07  
700001.E-02  9704.00E-07  2186.65E-07  
720001.E-02  9115.00E-07  1720.88E-07  
740001.E-02  8074.00E-07  1262.41E-07  
760001.E-02  6420.00E-07  8358.99E-08  
780001.E-02  4990.00E-07  5304.00E-08  
800001.E-02  3422.00E-07  2985.39E-08  
820001.E-02  2107.00E-07  1588.68E-08  
840001.E-02  1184.00E-07  6543.73E-09  
860001.E-02  6060.00E-08  2844.59E-09  
880001.E-02  2450.00E-08  1210.10E-09  
900001.E-02  1050.00E-08  2264.48E-10  
920001.E-02  3500.00E-09  3114.81E-11  
940001.E-02  9000.00E-10  0000.00E+00  
960001.E-02  5000.00E-10  0000.00E+00  
980001.E-02  1000.00E-10  0000.00E+00  
100000.E-01  0000.00E+00  0000.00E+00  
102000.E-01  0000.00E+00  0000.00E+00  
