# Ic = 3.72 A, n = 14.89 , Tavg = 50.05 K, 50k-anneal300k-720min-03T
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-01_20:28:27.227000      38626.35        8.72634700e-03       -7.26291333e-09  50.0260  48.8573  49.1922  0.0000
0202-04-01_20:28:27.574000      38626.70        1.12098900e-01       -1.32747133e-08  50.0174  48.8570  49.1749  0.0000
0202-04-01_20:28:27.920000      38627.05        2.10907200e-01       -1.38325133e-08  50.0174  48.8570  49.1749  0.0000
0202-04-01_20:28:28.270000      38627.39        3.10627100e-01       -1.17873133e-08  50.0174  48.8570  49.1749  0.0000
0202-04-01_20:28:28.630000      38627.75        4.10244700e-01       -1.84808133e-08  50.0203  48.8560  49.1887  0.0000
0202-04-01_20:28:28.977000      38628.10        5.09886200e-01       -1.27169133e-08  50.0203  48.8560  49.1887  0.0000
0202-04-01_20:28:29.324000      38628.45        6.08212500e-01        1.78578667e-09  50.0203  48.8560  49.1887  0.0000
0202-04-01_20:28:29.707000      38628.83        7.08236700e-01       -2.35010133e-08  50.0522  48.8561  49.1959  0.0000
0202-04-01_20:28:30.050000      38629.18        8.08250600e-01       -1.53200133e-08  50.0522  48.8561  49.1959  0.0000
0202-04-01_20:28:30.426000      38629.55        9.06673400e-01        3.33518667e-09  50.0522  48.8561  49.1959  0.0000
0202-04-01_20:28:30.777000      38629.90        1.00661000e+00       -9.30821333e-09  50.0532  48.8563  49.2032  0.0000
0202-04-01_20:28:31.133000      38630.26        1.10576900e+00       -1.83569133e-08  50.0532  48.8563  49.2032  0.0000
0202-04-01_20:28:31.492000      38630.62        1.20516100e+00       -2.07120133e-08  50.0512  48.8576  49.1961  0.0000
0202-04-01_20:28:31.850000      38630.98        1.30431200e+00       -1.89147133e-08  50.0512  48.8576  49.1961  0.0000
0202-04-01_20:28:32.200000      38631.33        1.40371300e+00       -2.25094133e-08  50.0512  48.8576  49.1961  0.0000
0202-04-01_20:28:32.550000      38631.67        1.50317000e+00       -2.57323133e-08  50.0324  48.8579  49.2016  0.0000
0202-04-01_20:28:32.900000      38632.02        1.60240700e+00       -3.47190133e-08  50.0324  48.8579  49.2016  0.0000
0202-04-01_20:28:33.246000      38632.37        1.70217200e+00       -4.77343133e-08  50.0324  48.8579  49.2016  0.0000
0202-04-01_20:28:33.600000      38632.73        1.80144600e+00       -5.20107133e-08  50.0503  48.8579  49.1980  0.0000
0202-04-01_20:28:33.950000      38633.07        1.90076200e+00       -5.01514133e-08  50.0503  48.8579  49.1980  0.0000
0202-04-01_20:28:34.297000      38633.42        2.00044300e+00       -5.29404133e-08  50.0503  48.8579  49.1980  0.0000
0202-04-01_20:28:34.645000      38633.77        2.09938800e+00       -5.76507133e-08  50.0250  48.8578  49.1849  0.0000
0202-04-01_20:28:34.992000      38634.12        2.19874400e+00       -6.41583133e-08  50.0250  48.8578  49.1849  0.0000
0202-04-01_20:28:35.350000      38634.48        2.29807400e+00       -6.19891133e-08  50.0250  48.8578  49.1849  0.0000
0202-04-01_20:28:35.734000      38634.86        2.39726700e+00       -6.57077133e-08  50.0268  48.8579  49.1877  0.0000
0202-04-01_20:28:36.082000      38635.21        2.49696400e+00       -7.83511133e-08  50.0268  48.8579  49.1877  0.0000
0202-04-01_20:28:36.434000      38635.56        2.59623300e+00       -7.41986133e-08  50.0268  48.8579  49.1877  0.0000
0202-04-01_20:28:36.785000      38635.91        2.69548100e+00       -7.13477133e-08  50.0397  48.8583  49.2047  0.0000
0202-04-01_20:28:37.133000      38636.26        2.79509900e+00       -7.50663133e-08  50.0397  48.8583  49.2047  0.0000
0202-04-01_20:28:37.480000      38636.61        2.89432300e+00       -7.58720133e-08  50.0338  48.8592  49.1933  0.0000
0202-04-01_20:28:37.830000      38636.95        2.99373600e+00       -7.76693133e-08  50.0338  48.8592  49.1933  0.0000
0202-04-01_20:28:38.176000      38637.30        3.09328200e+00       -7.47600133e-08  50.0338  48.8592  49.1933  0.0000
0202-04-01_20:28:38.523000      38637.65        3.19253300e+00       -7.43315133e-08  50.0388  48.8591  49.2023  0.0000
0202-04-01_20:28:38.883000      38638.01        3.29191200e+00       -7.06129133e-08  50.0388  48.8591  49.2023  0.0000
0202-04-01_20:28:39.230000      38638.36        3.39157400e+00       -5.80935133e-08  50.0388  48.8591  49.2023  0.0000
0202-04-01_20:28:39.580000      38638.70        3.49071900e+00       -2.66089133e-08  50.0589  48.8597  49.2083  0.0000
0202-04-01_20:28:39.926000      38639.05        3.59036800e+00        8.16038667e-09  50.0589  48.8597  49.2083  0.0000
0202-04-01_20:28:40.273000      38639.40        3.68965800e+00        6.35680867e-08  50.0589  48.8597  49.2083  0.0000
0202-04-01_20:28:40.625000      38639.75        3.78884000e+00        1.42651287e-07  50.0359  48.8595  49.2108  0.0000
0202-04-01_20:28:40.970000      38640.10        3.88754300e+00        2.80550987e-07  50.0359  48.8595  49.2108  0.0000
0202-04-01_20:28:41.320000      38640.44        3.98749000e+00        4.68280387e-07  50.0359  48.8595  49.2108  0.0000
0202-04-01_20:28:41.723000      38640.85        4.08670100e+00        7.29143187e-07  50.0467  48.8594  49.1949  0.0000
0202-04-01_20:28:42.070000      38641.20        4.18598400e+00        1.09660709e-06  50.0467  48.8594  49.1949  0.0000
0202-04-01_20:28:42.430000      38641.56        4.28597400e+00        1.60153679e-06  50.0467  48.8594  49.1949  0.0000
0202-04-01_20:28:42.790000      38641.91        4.38491800e+00        2.26190579e-06  50.0337  48.8587  49.1894  0.0000
0202-04-01_20:28:43.145000      38642.27        4.48420600e+00        3.48515329e-06  50.0337  48.8587  49.1894  0.0000
0202-04-01_20:28:43.500000      38642.62        4.58382200e+00        4.95916129e-06  50.0444  48.8584  49.1958  0.0000
0202-04-01_20:28:43.860000      38642.99        4.68322500e+00        6.65957269e-06  50.0444  48.8584  49.1958  0.0000
0202-04-01_20:28:44.207000      38643.33        4.78280400e+00        8.80175849e-06  50.0444  48.8584  49.1958  0.0000
0202-04-01_20:28:44.555000      38643.68        4.88203000e+00        1.14827141e-05  50.0356  48.8582  49.1865  0.0000
0202-04-01_20:28:44.902000      38644.03        4.98125500e+00        1.49322512e-05  50.0356  48.8582  49.1865  0.0000
0202-04-01_20:28:45.250000      38644.38        5.08057000e+00        1.91602278e-05  50.0356  48.8582  49.1865  0.0000
0202-04-01_20:28:45.600000      38644.73        5.17998900e+00        2.47872501e-05  50.0507  48.8592  49.1975  0.0000
