# Ic = 13.41 A, n = 23.20 , Tavg = 22.11 K, ffj51-30p3e19pm2-anneal300k-720min-03T-22k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-02_00:37:02.120000      53541.24        8.35865100e-03       -1.06260556e-09  22.0870  19.1556  19.3535  0.0000
0202-04-02_00:37:02.473000      53541.60        1.11910000e-01        1.16422944e-08  22.0785  19.1435  19.3238  0.0000
0202-04-02_00:37:02.824000      53541.95        2.10995300e-01        2.91820944e-08  22.0785  19.1435  19.3238  0.0000
0202-04-02_00:37:03.180000      53542.30        3.10733100e-01        1.21381944e-08  22.0785  19.1435  19.3238  0.0000
0202-04-02_00:37:03.527000      53542.65        4.09779800e-01        1.70343944e-08  22.0986  19.1587  19.3536  0.0000
0202-04-02_00:37:03.875000      53543.00        5.09498800e-01       -1.33405556e-10  22.0986  19.1587  19.3536  0.0000
0202-04-02_00:37:04.223000      53543.35        6.09054300e-01       -3.51509056e-08  22.0986  19.1587  19.3536  0.0000
0202-04-02_00:37:04.582000      53543.71        7.08172300e-01        2.40378944e-08  22.0954  19.1476  19.3372  0.0000
0202-04-02_00:37:04.930000      53544.06        8.07732500e-01       -1.24910556e-09  22.0954  19.1476  19.3372  0.0000
0202-04-02_00:37:05.290000      53544.41        9.06984400e-01        6.49819444e-09  22.0954  19.1476  19.3372  0.0000
0202-04-02_00:37:05.645000      53544.77        1.00638600e+00        1.01548944e-08  22.0911  19.1592  19.3485  0.0000
0202-04-02_00:37:05.992000      53545.12        1.10557900e+00        2.29842944e-08  22.0911  19.1592  19.3485  0.0000
0202-04-02_00:37:06.360000      53545.49        1.20490000e+00        2.10009944e-08  22.0911  19.1592  19.3485  0.0000
0202-04-02_00:37:06.754000      53545.88        1.30488300e+00        2.06910944e-08  22.0947  19.1570  19.3592  0.0000
0202-04-02_00:37:07.100000      53546.23        1.40413600e+00        2.90580944e-08  22.0947  19.1570  19.3592  0.0000
0202-04-02_00:37:07.453000      53546.58        1.50329100e+00        2.81284944e-08  22.0761  19.1433  19.3149  0.0000
0202-04-02_00:37:07.800000      53546.93        1.60279900e+00        2.76946944e-08  22.0761  19.1433  19.3149  0.0000
0202-04-02_00:37:08.156000      53547.28        1.70210400e+00        3.19092944e-08  22.0761  19.1433  19.3149  0.0000
0202-04-02_00:37:08.504000      53547.63        1.80152900e+00        4.18257944e-08  22.0736  19.1583  19.3440  0.0000
0202-04-02_00:37:08.855000      53547.98        1.90062400e+00        3.94086944e-08  22.0736  19.1583  19.3440  0.0000
0202-04-02_00:37:09.200000      53548.33        2.00018200e+00        3.46363944e-08  22.0736  19.1583  19.3440  0.0000
0202-04-02_00:37:09.550000      53548.67        2.09958000e+00        3.58138944e-08  22.1016  19.1471  19.3583  0.0000
0202-04-02_00:37:09.906000      53549.03        2.19889300e+00        3.50081944e-08  22.1016  19.1471  19.3583  0.0000
0202-04-02_00:37:10.254000      53549.38        2.29849400e+00        3.76732944e-08  22.1016  19.1471  19.3583  0.0000
0202-04-02_00:37:10.613000      53549.74        2.39749900e+00        4.75277944e-08  22.0897  19.1579  19.3536  0.0000
0202-04-02_00:37:10.973000      53550.10        2.49709900e+00        4.95109944e-08  22.0897  19.1579  19.3536  0.0000
0202-04-02_00:37:11.324000      53550.45        2.59614200e+00        4.83334944e-08  22.0897  19.1579  19.3536  0.0000
0202-04-02_00:37:11.750000      53550.88        2.69565500e+00        4.77756944e-08  22.0887  19.1545  19.3593  0.0000
0202-04-02_00:37:12.110000      53551.23        2.79505600e+00        3.96565944e-08  22.0887  19.1545  19.3593  0.0000
0202-04-02_00:37:12.470000      53551.59        2.89427200e+00        4.30033944e-08  22.0808  19.1412  19.3321  0.0000
0202-04-02_00:37:12.832000      53551.96        2.99360400e+00        5.76920944e-08  22.0808  19.1412  19.3321  0.0000
0202-04-02_00:37:13.180000      53552.30        3.09277400e+00        5.24239944e-08  22.0808  19.1412  19.3321  0.0000
0202-04-02_00:37:13.527000      53552.65        3.19231300e+00        5.49648944e-08  22.0952  19.1571  19.3458  0.0000
0202-04-02_00:37:13.875000      53553.00        3.29178000e+00        4.98822944e-08  22.0952  19.1571  19.3458  0.0000
0202-04-02_00:37:14.227000      53553.35        3.39100800e+00        6.32693944e-08  22.0952  19.1571  19.3458  0.0000
0202-04-02_00:37:14.582000      53553.71        3.49015700e+00        6.45089944e-08  22.1063  19.1469  19.3520  0.0000
0202-04-02_00:37:14.930000      53554.05        3.58969800e+00        5.18654944e-08  22.1063  19.1469  19.3520  0.0000
0202-04-02_00:37:15.277000      53554.40        3.68894600e+00        6.09761944e-08  22.1063  19.1469  19.3520  0.0000
0202-04-02_00:37:15.625000      53554.75        3.78821900e+00        6.30214944e-08  22.0920  19.1582  19.3445  0.0000
0202-04-02_00:37:15.973000      53555.10        3.88775400e+00        5.54601944e-08  22.0920  19.1582  19.3445  0.0000
0202-04-02_00:37:16.330000      53555.45        3.98734800e+00        6.69880944e-08  22.0920  19.1582  19.3445  0.0000
