# Ic = 2.88 A, n = 31.57 , Tavg = 77.23 K, 77Kpristine
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-11-02_19:00:16.137000      9360.39        4.63239500e-02        4.24209340e-08  77.3084  76.8069
0202-11-02_19:00:16.370000      9360.63        2.86065000e-02        4.47761040e-08  77.3028  76.7994
0202-11-02_19:00:16.562000      9360.82        5.83958100e-02        5.00442540e-08  77.3028  76.7994
0202-11-02_19:00:16.766000      9361.02        8.86511200e-02        5.38868940e-08  77.3028  76.7994
0202-11-02_19:00:16.970000      9361.23        1.16922200e-01        5.02921640e-08  77.3028  76.7994
0202-11-02_19:00:17.200000      9361.46        1.48168900e-01        4.30407240e-08  77.3028  76.7994
0202-11-02_19:00:17.406000      9361.66        1.75789900e-01        4.22969840e-08  77.3008  76.8045
0202-11-02_19:00:17.610000      9361.87        2.07688600e-01        4.27928040e-08  77.3008  76.8045
0202-11-02_19:00:17.800000      9362.06        2.37394800e-01        4.49620440e-08  77.3008  76.8045
0202-11-02_19:00:18.008000      9362.27        2.64664100e-01        3.88881840e-08  77.3008  76.8045
0202-11-02_19:00:18.240000      9362.50        2.97715500e-01        4.09334640e-08  77.3008  76.8045
0202-11-02_19:00:18.438000      9362.70        3.24198200e-01        5.19655740e-08  77.2906  76.8030
0202-11-02_19:00:18.652000      9362.91        3.55961300e-01        4.86807340e-08  77.2906  76.8030
0202-11-02_19:00:18.848000      9363.10        3.85079800e-01        4.14292840e-08  77.2906  76.8030
0202-11-02_19:00:19.040000      9363.30        4.14248800e-01        3.92600540e-08  77.2906  76.8030
0202-11-02_19:00:19.280000      9363.54        4.45604800e-01        4.09334640e-08  77.2906  76.8030
0202-11-02_19:00:19.492000      9363.75        4.73860900e-01        4.01275940e-08  77.2608  76.8007
0202-11-02_19:00:19.684000      9363.94        5.04926600e-01        5.05398040e-08  77.2608  76.8007
0202-11-02_19:00:19.875000      9364.13        5.34862800e-01        4.44658340e-08  77.2608  76.8007
0202-11-02_19:00:20.080000      9364.34        5.61740300e-01        4.97339740e-08  77.2608  76.8007
0202-11-02_19:00:20.285000      9364.54        5.94011000e-01        4.45897840e-08  77.2608  76.8007
0202-11-02_19:00:20.492000      9364.75        6.23855200e-01        4.79985840e-08  77.2564  76.7998
0202-11-02_19:00:20.684000      9364.94        6.52001600e-01        4.61392440e-08  77.2564  76.7998
0202-11-02_19:00:20.875000      9365.13        6.83252700e-01        4.31642940e-08  77.2564  76.7998
0202-11-02_19:00:21.070000      9365.33        7.13036100e-01        4.50236340e-08  77.2564  76.7998
0202-11-02_19:00:21.280000      9365.54        7.41761300e-01        3.93216440e-08  77.2897  76.7950
0202-11-02_19:00:21.490000      9365.74        7.72485600e-01        4.30403340e-08  77.2897  76.7950
0202-11-02_19:00:21.688000      9365.95        8.02307500e-01        4.16148340e-08  77.2897  76.7950
