# Ic = 36.57 A, n = 43.83 , Tavg = 20.12 K, f24-pristine-20K
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-11-02_19:49:56.207000      223.65       -4.47945900e-01        8.83075881e-08  20.1046  19.8556
0202-11-02_19:49:56.617000      224.06       -4.47907300e-01        5.99214781e-08  20.0618  20.0339
0202-11-02_19:49:57.010000      224.45       -4.47950400e-01        8.33493181e-08  20.0618  20.0339
0202-11-02_19:49:57.410000      224.85       -4.48377900e-01        9.69225881e-08  20.0487  19.8123
0202-11-02_19:49:57.805000      225.24       -4.48069200e-01        1.15887978e-07  20.0487  19.8123
0202-11-02_19:49:58.200000      225.64       -4.48202500e-01        1.13532798e-07  20.0487  19.8123
0202-11-02_19:49:58.617000      226.05       -4.48236600e-01        8.17378781e-08  19.9962  19.9599
0202-11-02_19:49:59.016000      226.45       -4.48333100e-01        9.72324781e-08  19.9962  19.9599
0202-11-02_19:49:59.420000      226.86       -4.48388300e-01        1.08326618e-07  20.0218  19.9243
0202-11-02_19:49:59.824000      227.26       -4.48306700e-01        8.72539581e-08  20.0218  19.9243
0202-11-02_19:50:00.242000      227.68       -4.48794100e-01        6.66771181e-08  20.0218  19.9243
0202-11-02_19:50:00.637000      228.07       -4.49393600e-01        8.62003181e-08  20.0177  19.7996
0202-11-02_19:50:01.027000      228.46       -4.50870300e-01        1.16755688e-07  20.0177  19.7996
0202-11-02_19:50:01.420000      228.86       -2.58463700e-01        1.18491108e-07  20.0322  20.0445
0202-11-02_19:50:01.824000      229.26        1.25370500e-01        1.43778308e-07  20.0322  20.0445
0202-11-02_19:50:02.230000      229.67        7.18789600e-01        1.23077518e-07  20.0322  20.0445
0202-11-02_19:50:02.645000      230.08        1.10771800e+00        1.35101328e-07  20.0606  19.7559
0202-11-02_19:50:03.043000      230.48        1.70418100e+00        1.60078628e-07  20.0606  19.7559
0202-11-02_19:50:03.445000      230.88        2.10006000e+00        1.47806898e-07  20.0535  19.9769
0202-11-02_19:50:03.850000      231.29        2.68827600e+00        1.25742588e-07  20.0535  19.9769
0202-11-02_19:50:04.273000      231.71        3.28321700e+00        1.36216938e-07  20.0535  19.9769
0202-11-02_19:50:04.670000      232.11        3.67512000e+00        1.23325428e-07  20.0804  19.8876
0202-11-02_19:50:05.074000      232.51        4.26721100e+00        1.40245538e-07  20.0804  19.8876
0202-11-02_19:50:05.473000      232.91        4.67601800e+00        1.50595928e-07  19.9989  19.7929
0202-11-02_19:50:05.880000      233.32        5.27259100e+00        1.64045248e-07  19.9989  19.7929
0202-11-02_19:50:06.285000      233.72        5.66035900e+00        1.50843848e-07  20.0104  19.9777
0202-11-02_19:50:06.688000      234.12        6.25537600e+00        1.72040468e-07  20.0104  19.9777
0202-11-02_19:50:07.080000      234.52        6.64342100e+00        1.24812698e-07  20.0104  19.9777
0202-11-02_19:50:07.473000      234.91        7.23666600e+00        1.58590798e-07  20.0108  19.7699
0202-11-02_19:50:07.875000      235.31        7.63052300e+00        1.43096198e-07  20.0108  19.7699
0202-11-02_19:50:08.290000      235.72        8.22255900e+00        1.52145038e-07  20.0108  19.7699
0202-11-02_19:50:08.695000      236.13        8.61158300e+00        1.81646758e-07  20.0157  19.9384
0202-11-02_19:50:09.100000      236.54        9.20704200e+00        1.78609818e-07  20.0157  19.9384
0202-11-02_19:50:09.504000      236.94        9.61649100e+00        1.74581218e-07  20.0563  19.8997
0202-11-02_19:50:09.906000      237.34        1.01902900e+01        1.74519248e-07  20.0563  19.8997
0202-11-02_19:50:10.316000      237.75        1.06020900e+01        1.82204568e-07  20.0772  19.7916
0202-11-02_19:50:10.720000      238.16        1.11945900e+01        1.83320178e-07  20.0772  19.7916
0202-11-02_19:50:11.120000      238.56        1.17938700e+01        1.73279678e-07  20.0772  19.7916
0202-11-02_19:50:11.523000      238.96        1.21806300e+01        1.59086618e-07  20.0876  20.0288
0202-11-02_19:50:11.918000      239.35        1.27722900e+01        1.61503778e-07  20.0876  20.0288
0202-11-02_19:50:12.316000      239.75        1.31603800e+01        1.49975798e-07  20.0667  19.7595
0202-11-02_19:50:12.720000      240.15        1.37521400e+01        1.61937628e-07  20.0667  19.7595
0202-11-02_19:50:13.140000      240.58        1.41493700e+01        1.98442938e-07  20.0667  19.7595
0202-11-02_19:50:13.560000      241.00        1.47410100e+01        1.83878018e-07  20.0040  19.9727
0202-11-02_19:50:13.957000      241.40        1.51294500e+01        1.56855438e-07  20.0040  19.9727
0202-11-02_19:50:14.360000      241.80        1.57243700e+01        1.43096238e-07  20.0005  19.8552
0202-11-02_19:50:14.766000      242.20        1.61382900e+01        1.41422818e-07  20.0005  19.8552
0202-11-02_19:50:15.180000      242.62        1.67102500e+01        1.56049718e-07  20.0005  19.8552
0202-11-02_19:50:15.600000      243.04        1.71213700e+01        1.39935338e-07  19.9835  19.8026
0202-11-02_19:50:15.996000      243.43        1.77105600e+01        1.27663608e-07  19.9835  19.8026
0202-11-02_19:50:16.395000      243.83        1.81022700e+01        1.49541988e-07  20.0093  19.9805
0202-11-02_19:50:16.797000      244.23        1.86970500e+01        1.49727928e-07  20.0093  19.9805
0202-11-02_19:50:17.210000      244.65        1.90888500e+01        1.63053278e-07  20.0093  19.9805
0202-11-02_19:50:17.620000      245.06        1.96811600e+01        2.02223628e-07  20.0727  19.7960
0202-11-02_19:50:18.023000      245.46        2.02754700e+01        1.89394098e-07  20.0727  19.7960
0202-11-02_19:50:18.438000      245.88        2.06657500e+01        1.67143858e-07  20.0565  19.9643
0202-11-02_19:50:18.832000      246.27        2.12587700e+01        1.73960898e-07  20.0565  19.9643
