# Ic =  nan A, n =  nan , Tavg = 21.99 K, ffj51-45e19pm2-anneal300k-720min-0nA-0T-22k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-04_12:36:25.785000      269504.91        6.79550300e-03       -1.95541778e-08  21.9923  19.3670  19.5420  0.0000
0202-04-04_12:36:26.145000      269505.27        2.09477500e-01       -1.94301778e-08  21.9923  19.3670  19.5420  0.0000
0202-04-04_12:36:26.492000      269505.62        4.08190900e-01       -1.45958778e-08  21.9774  19.3611  19.5219  0.0000
0202-04-04_12:36:26.840000      269505.97        6.07049200e-01       -1.28604778e-08  21.9774  19.3611  19.5219  0.0000
0202-04-04_12:36:27.190000      269506.31        8.05701700e-01       -5.79097778e-09  21.9774  19.3611  19.5219  0.0000
0202-04-04_12:36:27.540000      269506.66        1.00444600e+00       -2.31407778e-09  21.9859  19.3744  19.5508  0.0000
0202-04-04_12:36:27.900000      269507.02        1.20317100e+00        9.08722222e-10  21.9859  19.3744  19.5508  0.0000
0202-04-04_12:36:28.250000      269507.38        1.40203400e+00        7.35452222e-09  21.9859  19.3744  19.5508  0.0000
0202-04-04_12:36:28.600000      269507.73        1.60052300e+00        1.59075222e-08  21.9786  19.3638  19.5410  0.0000
0202-04-04_12:36:28.950000      269508.08        1.79996600e+00        1.75189222e-08  21.9786  19.3638  19.5410  0.0000
0202-04-04_12:36:29.297000      269508.42        1.99886800e+00        2.94187222e-08  21.9786  19.3638  19.5410  0.0000
0202-04-04_12:36:29.650000      269508.78        2.19774700e+00        2.96666222e-08  21.9862  19.3771  19.5501  0.0000
0202-04-04_12:36:29.996000      269509.12        2.39655800e+00        1.21888222e-08  21.9862  19.3771  19.5501  0.0000
0202-04-04_12:36:30.370000      269509.50        2.59554200e+00        2.16715222e-08  21.9862  19.3771  19.5501  0.0000
0202-04-04_12:36:30.742000      269509.87        2.79424600e+00        2.34688222e-08  21.9855  19.3728  19.5537  0.0000
0202-04-04_12:36:31.090000      269510.22        2.99342400e+00        2.64438222e-08  21.9855  19.3728  19.5537  0.0000
0202-04-04_12:36:31.440000      269510.57        3.19188700e+00        2.86750222e-08  21.9608  19.3662  19.5216  0.0000
0202-04-04_12:36:31.793000      269510.92        3.39055000e+00        2.57000222e-08  21.9608  19.3662  19.5216  0.0000
0202-04-04_12:36:32.140000      269511.26        3.58864800e+00        2.11136222e-08  21.9608  19.3662  19.5216  0.0000
0202-04-04_12:36:32.490000      269511.61        3.78788300e+00        1.48538222e-08  21.9898  19.3793  19.5570  0.0000
0202-04-04_12:36:32.836000      269511.96        3.98655900e+00        1.17549222e-08  21.9898  19.3793  19.5570  0.0000
0202-04-04_12:36:33.190000      269512.32        4.18488700e+00        2.22307222e-08  21.9898  19.3793  19.5570  0.0000
0202-04-04_12:36:33.543000      269512.67        4.38326100e+00        3.81600222e-08  21.9849  19.3685  19.5482  0.0000
0202-04-04_12:36:33.890000      269513.01        4.58205300e+00        2.39050222e-08  21.9849  19.3685  19.5482  0.0000
0202-04-04_12:36:34.240000      269513.36        4.78150100e+00        1.62817222e-08  21.9849  19.3685  19.5482  0.0000
0202-04-04_12:36:34.586000      269513.71        4.98044200e+00        1.61578222e-08  21.9897  19.3762  19.5401  0.0000
0202-04-04_12:36:34.945000      269514.07        5.17859700e+00        1.88228222e-08  21.9897  19.3762  19.5401  0.0000
0202-04-04_12:36:35.293000      269514.42        5.37681100e+00        1.26250222e-08  21.9897  19.3762  19.5401  0.0000
0202-04-04_12:36:35.640000      269514.77        5.57486200e+00        1.64057222e-08  21.9771  19.3689  19.5236  0.0000
0202-04-04_12:36:36             269515.13        5.77427900e+00        2.10540222e-08  21.9771  19.3689  19.5236  0.0000
0202-04-04_12:36:36.370000      269515.50        5.97327500e+00        1.42984222e-08  21.9771  19.3689  19.5236  0.0000
0202-04-04_12:36:36.773000      269515.90        6.16944200e+00       -3.48937778e-09  21.9825  19.3706  19.5282  0.0000
0202-04-04_12:36:37.125000      269516.25        6.37042000e+00       -2.37367778e-09  21.9825  19.3706  19.5282  0.0000
0202-04-04_12:36:37.473000      269516.60        6.56797000e+00       -2.04477778e-10  21.9908  19.3839  19.5442  0.0000
0202-04-04_12:36:37.824000      269516.95        6.76685100e+00        1.78931222e-08  21.9908  19.3839  19.5442  0.0000
0202-04-04_12:36:38.176000      269517.30        6.96575300e+00        2.35951222e-08  21.9908  19.3839  19.5442  0.0000
0202-04-04_12:36:38.527000      269517.65        7.16856900e+00        2.35332222e-08  21.9835  19.3718  19.5539  0.0000
0202-04-04_12:36:38.875000      269518.00        7.36573300e+00        1.38000222e-08  21.9835  19.3718  19.5539  0.0000
0202-04-04_12:36:39.227000      269518.35        7.56138300e+00        1.83302222e-09  21.9835  19.3718  19.5539  0.0000
0202-04-04_12:36:39.574000      269518.70        7.76202200e+00       -1.04394778e-08  21.9834  19.3786  19.5322  0.0000
0202-04-04_12:36:39.930000      269519.05        7.95878700e+00       -2.71777778e-11  21.9834  19.3786  19.5322  0.0000
0202-04-04_12:36:40.277000      269519.40        8.15921500e+00        1.01992222e-08  21.9834  19.3786  19.5322  0.0000
0202-04-04_12:36:40.625000      269519.75        8.35710000e+00        6.35662222e-09  21.9823  19.3694  19.5471  0.0000
0202-04-04_12:36:40.977000      269520.10        8.55731100e+00        3.19572222e-09  21.9823  19.3694  19.5471  0.0000
0202-04-04_12:36:41.348000      269520.47        8.75315700e+00       -1.03775778e-08  21.9823  19.3694  19.5471  0.0000
0202-04-04_12:36:41.770000      269520.89        8.95339200e+00       -2.41366778e-08  21.9865  19.3714  19.5286  0.0000
0202-04-04_12:36:42.117000      269521.24        9.15144600e+00       -1.17410778e-08  21.9865  19.3714  19.5286  0.0000
0202-04-04_12:36:42.470000      269521.60        9.35270800e+00       -1.91164778e-08  21.9985  19.3847  19.5533  0.0000
0202-04-04_12:36:42.816000      269521.94        9.55086300e+00       -1.60175778e-08  21.9985  19.3847  19.5533  0.0000
0202-04-04_12:36:43.170000      269522.30        9.74810000e+00       -6.16297778e-09  21.9985  19.3847  19.5533  0.0000
0202-04-04_12:36:43.520000      269522.65        9.94589100e+00       -1.11212778e-08  21.9796  19.3726  19.5327  0.0000
0202-04-04_12:36:43.867000      269522.99        1.01443500e+01       -1.60795778e-08  21.9796  19.3726  19.5327  0.0000
0202-04-04_12:36:44.215000      269523.34        1.03428800e+01       -1.53977778e-08  21.9796  19.3726  19.5327  0.0000
0202-04-04_12:36:44.562000      269523.69        1.05427000e+01       -1.05014778e-08  21.9700  19.3801  19.5286  0.0000
0202-04-04_12:36:44.926000      269524.05        1.07404400e+01        6.36312222e-09  21.9700  19.3801  19.5286  0.0000
0202-04-04_12:36:45.273000      269524.40        1.09405900e+01        4.41123222e-08  21.9700  19.3801  19.5286  0.0000
0202-04-04_12:36:45.625000      269524.75        1.11395500e+01        8.29726222e-08  21.9825  19.3716  19.5364  0.0000
0202-04-04_12:36:45.977000      269525.10        1.13393000e+01        1.22576722e-07  21.9825  19.3716  19.5364  0.0000
0202-04-04_12:36:46.332000      269525.46        1.15359300e+01        1.93727722e-07  21.9825  19.3716  19.5364  0.0000
0202-04-04_12:36:46.746000      269525.87        1.17345900e+01        3.20845122e-07  21.9699  19.3742  19.5123  0.0000
0202-04-04_12:36:47.094000      269526.22        1.19335500e+01        5.34732022e-07  21.9699  19.3742  19.5123  0.0000
0202-04-04_12:36:47.453000      269526.58        1.21323900e+01        8.02973822e-07  22.0012  19.3875  19.5721  0.0000
0202-04-04_12:36:47.812000      269526.94        1.23301700e+01        1.29768402e-06  22.0012  19.3875  19.5721  0.0000
0202-04-04_12:36:48.170000      269527.30        1.25303100e+01        1.95595492e-06  22.0012  19.3875  19.5721  0.0000
0202-04-04_12:36:48.527000      269527.65        1.27271700e+01        3.44758502e-06  21.9935  19.3755  19.5384  0.0000
0202-04-04_12:36:48.875000      269528.00        1.29260100e+01        5.07519542e-06  21.9935  19.3755  19.5384  0.0000
0202-04-04_12:36:49.230000      269528.36        1.31244400e+01        7.20011923e-06  21.9935  19.3755  19.5384  0.0000
0202-04-04_12:36:49.590000      269528.72        1.33233400e+01        1.13344393e-05  21.9861  19.3831  19.5342  0.0000
0202-04-04_12:36:49.950000      269529.08        1.35223400e+01        1.50947264e-05  21.9861  19.3831  19.5342  0.0000
0202-04-04_12:36:50.297000      269529.42        1.37227400e+01        2.50271032e-05  21.9861  19.3831  19.5342  0.0000
