# Ic =  nan A, n =  nan , Tavg = 59.99 K, 45e19pm2-anneal300k-720min-0nA-0T-60k-
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-04_02:20:37.230000      232556.36        9.69893700e-03       -3.15098571e-09  60.0317  58.8381  59.2621  0.0000
0202-04-04_02:20:37.594000      232556.72        2.42097500e-02       -3.33578571e-09  60.0376  58.8403  59.2527  0.0000
0202-04-04_02:20:37.940000      232557.07        3.43193100e-02       -5.69098571e-09  60.0376  58.8403  59.2527  0.0000
0202-04-04_02:20:38.290000      232557.41        4.43226800e-02       -7.61228571e-09  60.0376  58.8403  59.2527  0.0000
0202-04-04_02:20:38.637000      232557.76        5.42043400e-02       -7.94685714e-10  60.0177  58.8410  59.2375  0.0000
0202-04-04_02:20:38.984000      232558.11        6.41006300e-02        1.43661429e-09  60.0177  58.8410  59.2375  0.0000
0202-04-04_02:20:39.390000      232558.52        7.40550200e-02       -3.70768571e-09  60.0177  58.8410  59.2375  0.0000
0202-04-04_02:20:39.770000      232558.90        8.38604800e-02        4.53551429e-09  59.9935  58.8399  59.2610  0.0000
0202-04-04_02:20:40.130000      232559.25        9.38712700e-02        9.30781429e-09  59.9935  58.8399  59.2610  0.0000
0202-04-04_02:20:40.477000      232559.60        1.03770700e-01        2.24231429e-09  60.0203  58.8420  59.2354  0.0000
0202-04-04_02:20:40.836000      232559.96        1.13794400e-01        1.31261429e-09  60.0203  58.8420  59.2354  0.0000
0202-04-04_02:20:41.184000      232560.31        1.23904600e-01        7.94431429e-09  60.0203  58.8420  59.2354  0.0000
0202-04-04_02:20:41.530000      232560.66        1.33823400e-01        1.67453143e-08  60.0173  58.8421  59.2679  0.0000
0202-04-04_02:20:41.883000      232561.01        1.43444800e-01        3.21779143e-08  60.0173  58.8421  59.2679  0.0000
0202-04-04_02:20:42.230000      232561.35        1.52654100e-01        1.50718143e-08  60.0173  58.8421  59.2679  0.0000
0202-04-04_02:20:42.586000      232561.71        1.63214000e-01        1.42661143e-08  60.0292  58.8412  59.2453  0.0000
0202-04-04_02:20:42.934000      232562.06        1.73242600e-01        1.74891143e-08  60.0292  58.8412  59.2453  0.0000
0202-04-04_02:20:43.285000      232562.41        1.83305400e-01        1.27171143e-08  60.0292  58.8412  59.2453  0.0000
0202-04-04_02:20:43.633000      232562.76        1.92977800e-01        8.37871429e-09  60.0149  58.8417  59.2457  0.0000
0202-04-04_02:20:43.980000      232563.11        2.03232000e-01        1.48245143e-08  60.0149  58.8417  59.2457  0.0000
0202-04-04_02:20:44.363000      232563.49        2.12959300e-01        2.54228143e-08  60.0149  58.8417  59.2457  0.0000
0202-04-04_02:20:44.770000      232563.90        2.23431500e-01        2.33156143e-08  60.0052  58.8400  59.2243  0.0000
0202-04-04_02:20:45.130000      232564.25        2.32817400e-01        3.85003143e-08  60.0052  58.8400  59.2243  0.0000
0202-04-04_02:20:45.480000      232564.61        2.42963100e-01        3.59592143e-08  60.0230  58.8411  59.2300  0.0000
0202-04-04_02:20:45.830000      232564.95        2.53172800e-01        2.59187143e-08  60.0230  58.8411  59.2300  0.0000
0202-04-04_02:20:46.176000      232565.30        2.62946100e-01        1.75516143e-08  60.0230  58.8411  59.2300  0.0000
0202-04-04_02:20:46.527000      232565.65        2.72452100e-01        2.14562143e-08  60.0027  58.8398  59.2554  0.0000
0202-04-04_02:20:46.875000      232566.00        2.82502900e-01        2.31296143e-08  60.0027  58.8398  59.2554  0.0000
0202-04-04_02:20:47.223000      232566.35        2.92623500e-01        2.59806143e-08  60.0027  58.8398  59.2554  0.0000
0202-04-04_02:20:47.582000      232566.71        3.02708400e-01        4.84601429e-09  60.0105  58.8388  59.2335  0.0000
0202-04-04_02:20:47.930000      232567.06        3.12410400e-01       -7.05388571e-09  60.0105  58.8388  59.2335  0.0000
0202-04-04_02:20:48.277000      232567.40        3.22433200e-01       -2.03368571e-09  60.0105  58.8388  59.2335  0.0000
0202-04-04_02:20:48.625000      232567.75        3.32472200e-01       -8.10758571e-09  60.0222  58.8388  59.2675  0.0000
0202-04-04_02:20:48.973000      232568.10        3.42097100e-01        5.95531429e-09  60.0222  58.8388  59.2675  0.0000
0202-04-04_02:20:49.344000      232568.47        3.51987700e-01        1.07833143e-08  60.0222  58.8388  59.2675  0.0000
0202-04-04_02:20:49.750000      232568.87        3.62534300e-01        4.02761429e-09  60.0214  58.8385  59.2767  0.0000
0202-04-04_02:20:50.105000      232569.23        3.72307600e-01       -3.90558571e-09  60.0214  58.8385  59.2767  0.0000
0202-04-04_02:20:50.465000      232569.59        3.81609600e-01       -4.15348571e-09  60.0263  58.8397  59.2420  0.0000
0202-04-04_02:20:50.824000      232569.95        3.91751000e-01        2.23031429e-09  60.0263  58.8397  59.2420  0.0000
0202-04-04_02:20:51.170000      232570.30        4.01772000e-01       -6.01288571e-09  60.0263  58.8397  59.2420  0.0000
0202-04-04_02:20:51.520000      232570.64        4.11818400e-01       -4.34785714e-10  60.0056  58.8410  59.2315  0.0000
0202-04-04_02:20:51.875000      232571.00        4.21887100e-01       -6.19878571e-09  60.0056  58.8410  59.2315  0.0000
0202-04-04_02:20:52.223000      232571.35        4.31761500e-01       -2.78912857e-08  60.0056  58.8410  59.2315  0.0000
0202-04-04_02:20:52.582000      232571.71        4.41604600e-01       -2.69615857e-08  60.0157  58.8399  59.2343  0.0000
0202-04-04_02:20:52.940000      232572.07        4.51385300e-01       -7.68628571e-09  60.0157  58.8399  59.2343  0.0000
0202-04-04_02:20:53.290000      232572.41        4.61558900e-01       -4.96785714e-10  60.0157  58.8399  59.2343  0.0000
0202-04-04_02:20:53.637000      232572.76        4.71212000e-01       -1.99580857e-08  60.0193  58.8401  59.2435  0.0000
0202-04-04_02:20:53.996000      232573.12        4.81450700e-01       -2.27470857e-08  60.0193  58.8401  59.2435  0.0000
0202-04-04_02:20:54.430000      232573.55        4.91908200e-01        1.05974143e-08  60.0193  58.8401  59.2435  0.0000
0202-04-04_02:20:54.790000      232573.92        5.01227400e-01       -2.17148571e-09  60.0199  58.8396  59.2515  0.0000
