# Ic = 57.80 A, n = 34.29 , Tavg = 27.59 K, 20Kstep2
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  7134.68        4.50011300e+01       -4.10046815e-07  27.5281  19.8001
    1  7134.92        4.56984700e+01       -2.99103415e-07  27.5281  19.8001
    2  7135.23        4.64028400e+01       -2.49023915e-07  27.5281  19.8001
    3  7135.53        4.71178900e+01       -1.39134215e-07  27.5992  20.2239
    4  7135.77        4.77761700e+01       -6.28994150e-08  27.5992  20.2239
    5  7136.01        4.84604500e+01       -1.73966715e-07  27.5992  20.2239
    6  7136.27        4.91853200e+01       -1.37336815e-07  27.6082  19.7328
    7  7136.54        4.98620100e+01       -4.10786150e-08  27.6082  19.7328
    8  7136.78        5.05519100e+01       -7.82610150e-08  27.6082  19.7328
    9  7137.03        5.13310900e+01       -6.86501150e-08  27.6082  19.7328
   10  7137.28        5.19799900e+01       -1.33418715e-07  27.5646  20.2248
   11  7137.56        5.26980600e+01        6.31182850e-08  27.5646  20.2248
   12  7137.81        5.33922800e+01        1.93337185e-07  27.5646  20.2248
   13  7138.06        5.40461300e+01        1.54352085e-07  27.5646  20.2248
   14  7138.38        5.48123800e+01        1.73503785e-07  27.6173  19.8867
   15  7138.64        5.55311800e+01        1.67057885e-07  27.6173  19.8867
   16  7138.89        5.62795700e+01        1.51872885e-07  27.6173  19.8867
   17  7139.17        5.69765100e+01        2.98020585e-07  27.6173  19.8867
   18  7139.47        5.76265000e+01        4.42928685e-07  27.5552  19.8391
   19  7139.72        5.83846300e+01        5.86783085e-07  27.5552  19.8391
   20  7139.98        5.90252400e+01        7.75014885e-07  27.5552  19.8391
   21  7140.27        5.97975800e+01        9.80724885e-07  27.6083  20.2327
   22  7140.53        6.04719500e+01        1.34361489e-06  27.6083  20.2327
   23  7140.77        6.11465300e+01        2.37644139e-06  27.6083  20.2327
   24  7141.02        6.18827400e+01        2.61487659e-06  27.6083  20.2327
   25  7141.29        6.26175300e+01        4.11626808e-06  27.5944  19.7285
   26  7141.55        6.32723200e+01        5.38573239e-06  27.5944  19.7285
   27  7141.79        6.39290500e+01        7.90482739e-06  27.5944  19.7285
   28  7142.04        6.46379600e+01        1.01561710e-05  27.5944  19.7285
   29  7142.35        6.53624400e+01        1.39127502e-05  27.5858  20.2500
   30  7142.60        6.60573600e+01        1.87265208e-05  27.5858  20.2500
   31  7142.84        6.67346800e+01        2.30199631e-05  27.5858  20.2500
