# Ic = 56.44 A, n = 29.25 , Tavg = 27.69 K, 20Kstep2
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  6715.82        4.49619700e+01        1.58072715e-07  27.6520  20.0805
    1  6716.06        4.56681000e+01        1.68864815e-07  27.6520  20.0805
    2  6716.36        4.64148000e+01        1.53747415e-07  27.6481  19.7682
    3  6716.61        4.71049700e+01        1.34161915e-07  27.6481  19.7682
    4  6716.87        4.77453600e+01        8.56319150e-08  27.6481  19.7682
    5  6717.14        4.84718600e+01        1.30815015e-07  27.6481  19.7682
    6  6717.49        4.91353600e+01        2.03455115e-07  27.6710  20.2950
    7  6717.74        4.98628500e+01        2.20003615e-07  27.6710  20.2950
    8  6717.98        5.05319700e+01        1.66825115e-07  27.6710  20.2950
    9  6718.30        5.12513600e+01        1.62610515e-07  27.6710  19.7485
   10  6718.57        5.19823200e+01        1.29637415e-07  27.6710  19.7485
   11  6718.82        5.26346500e+01        1.28893615e-07  27.6710  19.7485
   12  6719.06        5.33099900e+01        2.24218215e-07  27.6710  19.7485
   13  6719.33        5.40694200e+01        3.23695415e-07  27.6379  20.1034
   14  6719.60        5.47768400e+01        3.24997015e-07  27.6379  20.1034
   15  6719.84        5.54807400e+01        2.89606715e-07  27.6379  20.1034
   16  6720.10        5.61767500e+01        3.83443715e-07  27.6379  20.1034
   17  6720.37        5.69406600e+01        4.52117115e-07  27.6988  20.1323
   18  6720.62        5.76526800e+01        5.75642415e-07  27.6988  20.1323
   19  6720.86        5.83071200e+01        7.92756815e-07  27.6988  20.1323
   20  6721.23        5.90426300e+01        1.01433371e-06  27.6988  20.1323
   21  6721.53        5.97670600e+01        1.34344521e-06  27.6691  19.7892
   22  6721.78        6.04158100e+01        2.33667321e-06  27.6691  19.7892
   23  6722.03        6.11248600e+01        2.36481191e-06  27.6691  19.7892
   24  6722.32        6.18763200e+01        3.58624301e-06  27.6954  20.3194
   25  6722.58        6.25736600e+01        4.68018221e-06  27.6954  20.3194
   26  6722.83        6.32151000e+01        5.93266511e-06  27.6954  20.3194
   27  6723.09        6.39373800e+01        8.05013461e-06  27.6954  20.3194
   28  6723.41        6.46641400e+01        1.11820236e-05  27.6929  19.7771
   29  6723.65        6.53852800e+01        1.42586888e-05  27.6929  19.7771
   30  6723.90        6.60266700e+01        1.81302419e-05  27.6929  19.7771
   31  6724.19        6.67606300e+01        2.49263623e-05  27.6929  19.7771
