# Ic = 54.45 A, n = 23.37 , Tavg = 27.72 K, 20Kstep2
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  6611.84        4.49753200e+01        4.12708717e-06  27.6998  20.2711
    1  6612.10        4.59576700e+01        4.09640727e-06  27.6998  20.2711
    2  6612.43        4.70268100e+01        4.12473187e-06  27.7064  19.9648
    3  6612.69        4.80569200e+01        4.12752097e-06  27.7064  19.9648
    4  6612.95        4.89548100e+01        3.95422617e-06  27.7064  19.9648
    5  6613.27        4.99865500e+01        3.87792937e-06  27.7064  19.9648
    6  6613.54        5.09715300e+01        3.89137897e-06  27.7178  19.9211
    7  6613.78        5.19468600e+01        3.80473157e-06  27.7178  19.9211
    8  6614.03        5.29369900e+01        3.79084817e-06  27.7178  19.9211
    9  6614.30        5.40126800e+01        3.80256227e-06  27.7306  20.3051
   10  6614.58        5.49607500e+01        3.84948077e-06  27.7306  20.3051
   11  6614.84        5.60115900e+01        3.99878947e-06  27.7306  20.3051
   12  6615.10        5.69900400e+01        4.28154017e-06  27.7306  20.3051
   13  6615.40        5.79976000e+01        4.53782547e-06  27.7305  19.7851
   14  6615.65        5.90696900e+01        4.75128297e-06  27.7305  19.7851
   15  6615.91        6.00546700e+01        4.98984227e-06  27.7305  19.7851
   16  6616.17        6.10153700e+01        6.07671537e-06  27.7305  19.7851
   17  6616.45        6.20489200e+01        7.54643687e-06  27.7197  20.2852
   18  6616.74        6.30552600e+01        9.40936237e-06  27.7197  20.2852
   19  6616.98        6.40088000e+01        1.19856651e-05  27.7197  20.2852
   20  6617.28        6.50537700e+01        1.63938345e-05  27.7177  20.3220
   21  6617.54        6.60416000e+01        2.31481766e-05  27.7177  20.3220
