# Ic =  nan A, n =  nan , Tavg = 27.60 K, 20Kstep2
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  7239.46       -9.86478600e-02        5.96800100e-08  27.5768  20.0198
    1  7239.71        6.24439100e-01        1.66043100e-08  27.5768  20.0198
    2  7239.95        1.26920200e+00        4.22018100e-08  27.5768  20.0198
    3  7240.22        1.97252200e+00        7.57327100e-08  27.6054  20.1428
    4  7240.47        2.70187300e+00        6.63118100e-08  27.6054  20.1428
    5  7240.72        3.42112600e+00        5.21805100e-08  27.6054  20.1428
    6  7240.97        4.07157600e+00       -4.72965900e-08  27.6054  20.1428
    7  7241.25        4.80861100e+00       -1.78383190e-07  27.5632  19.7186
    8  7241.51        5.50815100e+00       -1.70573790e-07  27.5632  19.7186
    9  7241.75        6.16561500e+00       -1.15850490e-07  27.5632  19.7186
   10  7241.99        6.88473200e+00       -1.07797790e-07  27.5632  19.7186
   11  7242.26        7.64786900e+00       -2.74153090e-07  27.5797  20.2631
   12  7242.52        8.33570700e+00       -3.77225090e-07  27.5797  20.2631
   13  7242.77        9.05547300e+00       -4.14164890e-07  27.5797  20.2631
   14  7243.01        9.74527000e+00       -4.77631890e-07  27.5797  20.2631
   15  7243.34        1.04811100e+01       -3.91790190e-07  27.5885  19.7551
   16  7243.59        1.11894400e+01       -3.57763490e-07  27.5885  19.7551
   17  7243.84        1.18281300e+01       -4.52901990e-07  27.5885  19.7551
   18  7244.11        1.25276500e+01       -4.32386790e-07  27.5885  19.7551
   19  7244.42        1.32635000e+01       -3.48714490e-07  27.5526  20.0082
   20  7244.70        1.39606900e+01       -3.65882790e-07  27.5526  20.0082
   21  7244.95        1.45967800e+01       -2.55683190e-07  27.5526  20.0082
   22  7245.21        1.53281600e+01       -1.64635290e-07  27.5852  20.1184
   23  7245.51        1.60287700e+01       -2.40622190e-07  27.5852  20.1184
   24  7245.77        1.67060900e+01       -2.53513990e-07  27.5852  20.1184
   25  7246.01        1.73774100e+01       -2.78243790e-07  27.5852  20.1184
   26  7246.35        1.81182500e+01       -3.59312990e-07  27.5579  19.7200
   27  7246.62        1.88075100e+01       -2.85743290e-07  27.5579  19.7200
   28  7246.88        1.94669500e+01       -1.27881490e-07  27.5579  19.7200
   29  7247.25        2.02477300e+01       -2.23143990e-07  27.5579  19.7200
   30  7247.54        2.09444600e+01       -2.71305890e-07  27.5941  20.2756
   31  7247.80        2.16119900e+01       -2.67968590e-07  27.5941  20.2756
   32  7248.05        2.23215000e+01       -3.60695590e-07  27.5941  20.2756
   33  7248.38        2.30523900e+01       -2.80184190e-07  27.5718  19.7365
   34  7248.63        2.37822100e+01       -2.85390490e-07  27.5718  19.7365
   35  7248.88        2.44734900e+01       -4.09721490e-07  27.5718  19.7365
   36  7249.17        2.51524100e+01       -3.22392290e-07  27.5718  19.7365
   37  7249.52        2.58421800e+01       -2.95307190e-07  27.5706  20.0359
   38  7249.78        2.65448200e+01       -5.29403990e-07  27.5706  20.0359
   39  7250.03        2.71773000e+01       -5.56550990e-07  27.5706  20.0359
   40  7250.36        2.79376100e+01       -4.92030290e-07  27.5231  20.0340
   41  7250.62        2.86676500e+01       -5.34176390e-07  27.5231  20.0340
   42  7250.86        2.93213500e+01       -4.32839790e-07  27.5231  20.0340
   43  7251.14        3.00335700e+01       -3.81334790e-07  27.5231  20.0340
   44  7251.42        3.07495100e+01       -4.33707490e-07  27.5627  19.7246
   45  7251.68        3.14369200e+01       -3.63484690e-07  27.5627  19.7246
   46  7251.93        3.21425200e+01       -4.06064690e-07  27.5627  19.7246
   47  7252.25        3.28858900e+01       -5.37585290e-07  27.5627  19.7246
   48  7252.55        3.35802500e+01       -4.98847990e-07  27.5921  20.2727
   49  7252.79        3.42303400e+01       -4.65936890e-07  27.5921  20.2727
   50  7253.04        3.49238300e+01       -5.56736890e-07  27.5921  20.2727
   51  7253.40        3.56286700e+01       -5.00828090e-07  27.5687  19.7333
   52  7253.68        3.63496400e+01       -4.01207090e-07  27.5687  19.7333
   53  7253.92        3.70672400e+01       -3.98470090e-07  27.5687  19.7333
   54  7254.22        3.78194200e+01       -4.16506090e-07  27.5687  19.7333
   55  7254.52        3.84895500e+01       -4.35657790e-07  27.5620  20.0392
   56  7254.78        3.91538000e+01       -4.23137890e-07  27.5620  20.0392
   57  7255.02        3.98487700e+01       -3.87499690e-07  27.5620  20.0392
   58  7255.26        4.05817600e+01       -4.13593090e-07  27.5841  20.1078
   59  7255.54        4.12519600e+01       -4.46318290e-07  27.5841  20.1078
   60  7255.80        4.19720500e+01       -4.05969590e-07  27.5841  20.1078
   61  7256.05        4.26635700e+01       -3.94627390e-07  27.5841  20.1078
   62  7256.33        4.33562200e+01       -3.69339690e-07  27.5726  19.7350
   63  7256.60        4.41419400e+01       -3.48576590e-07  27.5726  19.7350
   64  7256.84        4.48069100e+01       -2.76308490e-07  27.5726  19.7350
   65  7257.10        4.54870600e+01       -2.85047590e-07  27.5726  19.7350
   66  7257.40        4.62286800e+01       -3.31842190e-07  27.5716  20.2580
   67  7257.65        4.69416700e+01       -2.90315890e-07  27.5716  20.2580
   68  7257.90        4.75903800e+01       -3.35188990e-07  27.5716  20.2580
   69  7258.27        4.83257400e+01       -4.21030590e-07  27.5716  20.2580
   70  7258.53        4.90037800e+01       -3.64319390e-07  27.5893  19.7491
   71  7258.77        4.96956100e+01       -3.90598690e-07  27.5893  19.7491
   72  7259.01        5.03463600e+01       -4.54747490e-07  27.5893  19.7491
   73  7259.27        5.10945300e+01       -4.22393590e-07  27.5663  20.0482
   74  7259.53        5.17919900e+01       -3.23595590e-07  27.5663  20.0482
   75  7259.78        5.24683100e+01       -3.70573890e-07  27.5663  20.0482
   76  7260.03        5.31332300e+01       -3.21981990e-07  27.5663  20.0482
   77  7260.31        5.38739700e+01       -3.26630390e-07  27.5926  20.1148
   78  7260.56        5.46061000e+01       -4.39804990e-07  27.5926  20.1148
   79  7260.82        5.53090600e+01       -2.77232790e-07  27.5926  20.1148
   80  7261.06        5.59951400e+01       -1.91143290e-07  27.5926  20.1148
   81  7261.32        5.67571900e+01       -1.88973990e-07  27.5901  19.7575
   82  7261.59        5.74530100e+01       -1.61888990e-07  27.5901  19.7575
   83  7261.83        5.81081300e+01       -1.59719690e-07  27.5901  19.7575
   84  7262.08        5.88511500e+01       -1.63066590e-07  27.5901  19.7575
   85  7262.37        5.95855800e+01       -1.16148090e-07  27.5952  20.2806
   86  7262.65        6.02932300e+01        1.00718110e-07  27.5952  20.2806
   87  7262.90        6.09567000e+01        5.57196910e-07  27.5952  20.2806
   88  7263.20        6.16856400e+01        1.72612991e-06  27.5952  20.2806
   89  7263.47        6.23919500e+01        2.92468901e-06  27.6055  19.7645
   90  7263.72        6.30917900e+01        3.98509591e-06  27.6055  19.7645
   91  7263.96        6.37433000e+01        5.88625441e-06  27.6055  19.7645
   92  7264.32        6.45051400e+01        8.45524181e-06  27.6055  19.7645
   93  7264.58        6.51958400e+01        1.10399099e-05  27.6036  20.0903
   94  7264.82        6.58891600e+01        1.56179001e-05  27.6036  20.0903
   95  7265.07        6.65735200e+01        2.16328225e-05  27.6036  20.0903
