# Ic = 17.30 A, n = 21.79 , Tavg = 22.73 K, ffj51-22k-0e19pm2-03T-33nA
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-27_00:41:41.656000      16688.72        7.52482500e-03       -7.36822222e-10  22.6957  19.7130  19.9155  0.0000
0202-03-27_00:41:42             16689.06        3.09343000e-01        8.68357778e-09  22.6957  19.7130  19.9155  0.0000
0202-03-27_00:41:42.350000      16689.41        6.07101300e-01       -1.35662222e-09  22.7090  19.7068  19.9344  0.0000
0202-03-27_00:41:42.710000      16689.77        9.05364200e-01       -1.33180222e-08  22.7090  19.7068  19.9344  0.0000
0202-03-27_00:41:43.055000      16690.12        1.20377100e+00       -4.00298222e-08  22.7090  19.7068  19.9344  0.0000
0202-03-27_00:41:43.414000      16690.48        1.50179700e+00       -2.20567222e-08  22.6951  19.7049  19.9012  0.0000
0202-03-27_00:41:43.777000      16690.84        1.80014000e+00       -2.55893222e-08  22.6951  19.7049  19.9012  0.0000
0202-03-27_00:41:44.125000      16691.19        2.09810300e+00       -3.42040222e-08  22.6951  19.7049  19.9012  0.0000
0202-03-27_00:41:44.477000      16691.54        2.39667100e+00       -4.26948222e-08  22.7106  19.7135  19.9342  0.0000
0202-03-27_00:41:44.832000      16691.89        2.69417600e+00       -5.07517222e-08  22.7106  19.7135  19.9342  0.0000
0202-03-27_00:41:45.180000      16692.24        2.99296900e+00       -4.73416222e-08  22.7106  19.7135  19.9342  0.0000
0202-03-27_00:41:45.590000      16692.65        3.29055200e+00       -5.47117222e-08  22.7065  19.7003  19.9098  0.0000
0202-03-27_00:41:45.938000      16693.00        3.58915800e+00       -5.95452222e-08  22.7065  19.7003  19.9098  0.0000
0202-03-27_00:41:46.293000      16693.35        3.88751100e+00       -6.84078222e-08  22.7063  19.7121  19.9151  0.0000
0202-03-27_00:41:46.640000      16693.70        4.18553400e+00       -6.67344222e-08  22.7063  19.7121  19.9151  0.0000
0202-03-27_00:41:46.990000      16694.05        4.48389000e+00       -7.07009222e-08  22.7063  19.7121  19.9151  0.0000
0202-03-27_00:41:47.340000      16694.40        4.78213800e+00       -7.32419222e-08  22.7185  19.7054  19.9344  0.0000
0202-03-27_00:41:47.688000      16694.75        5.07971100e+00       -7.71464222e-08  22.7185  19.7054  19.9344  0.0000
0202-03-27_00:41:48.035000      16695.10        5.37811400e+00       -6.97093222e-08  22.7185  19.7054  19.9344  0.0000
0202-03-27_00:41:48.383000      16695.44        5.67625600e+00       -6.94614222e-08  22.7033  19.7038  19.9024  0.0000
0202-03-27_00:41:48.730000      16695.79        5.97453300e+00       -6.79120222e-08  22.7033  19.7038  19.9024  0.0000
0202-03-27_00:41:49.080000      16696.14        6.27262400e+00       -7.08868222e-08  22.7033  19.7038  19.9024  0.0000
0202-03-27_00:41:49.426000      16696.49        6.57095300e+00       -7.74563222e-08  22.7156  19.7114  19.9325  0.0000
0202-03-27_00:41:49.777000      16696.84        6.86854000e+00       -6.74162222e-08  22.7156  19.7114  19.9325  0.0000
0202-03-27_00:41:50.130000      16697.19        7.16659100e+00       -7.90677222e-08  22.7156  19.7114  19.9325  0.0000
0202-03-27_00:41:50.477000      16697.54        7.46506000e+00       -7.23743222e-08  22.7083  19.6979  19.9056  0.0000
0202-03-27_00:41:50.824000      16697.89        7.76318700e+00       -7.97495222e-08  22.7083  19.6979  19.9056  0.0000
0202-03-27_00:41:51.176000      16698.24        8.06102000e+00       -8.29723222e-08  22.7083  19.6979  19.9056  0.0000
0202-03-27_00:41:51.530000      16698.59        8.35899300e+00       -8.17949222e-08  22.7064  19.7102  19.9103  0.0000
0202-03-27_00:41:51.880000      16698.94        8.65717500e+00       -8.97279222e-08  22.7064  19.7102  19.9103  0.0000
