# Ic =  nan A, n =  nan , Tavg = 22.11 K, ffj51-22k-0e19pm2-03T-0nA
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-27_01:01:31.650000      17878.71        1.17328600e-02        6.86250000e-09  22.0942  19.6880  19.9026  0.0000
0202-03-27_01:01:31.992000      17879.06        3.12870700e-01        2.05592000e-08  22.0942  19.6880  19.9026  0.0000
0202-03-27_01:01:32.344000      17879.41        6.11470600e-01        3.62392000e-08  22.0803  19.6889  19.8827  0.0000
0202-03-27_01:01:32.690000      17879.76        9.09185800e-01        2.63850000e-08  22.0803  19.6889  19.8827  0.0000
0202-03-27_01:01:33.050000      17880.11        1.20825900e+00        2.16748000e-08  22.0803  19.6889  19.8827  0.0000
0202-03-27_01:01:33.400000      17880.46        1.50594200e+00        3.35742000e-08  22.0945  19.6953  19.9090  0.0000
0202-03-27_01:01:33.746000      17880.81        1.80467800e+00        1.15107000e-08  22.0945  19.6953  19.9090  0.0000
0202-03-27_01:01:34.094000      17881.16        2.10241600e+00        2.63216000e-08  22.0945  19.6953  19.9090  0.0000
0202-03-27_01:01:34.445000      17881.51        2.40079800e+00        3.17113000e-08  22.0793  19.6836  19.8841  0.0000
0202-03-27_01:01:34.800000      17881.86        2.69878200e+00        3.32608000e-08  22.0793  19.6836  19.8841  0.0000
0202-03-27_01:01:35.150000      17882.21        2.99737900e+00        4.62138000e-08  22.0793  19.6836  19.8841  0.0000
0202-03-27_01:01:35.500000      17882.56        3.29548800e+00        3.79090000e-08  22.0836  19.6970  19.8947  0.0000
0202-03-27_01:01:35.848000      17882.91        3.59354300e+00        4.33629000e-08  22.0836  19.6970  19.8947  0.0000
0202-03-27_01:01:36.230000      17883.29        3.89161100e+00        4.72674000e-08  22.0836  19.6970  19.8947  0.0000
0202-03-27_01:01:36.630000      17883.69        4.18914900e+00        5.29072000e-08  22.0879  19.6887  19.8981  0.0000
0202-03-27_01:01:36.992000      17884.05        4.48813200e+00        5.71216000e-08  22.0879  19.6887  19.8981  0.0000
0202-03-27_01:01:37.344000      17884.41        4.78605400e+00        6.14599000e-08  22.0879  19.6887  19.8981  0.0000
0202-03-27_01:01:37.690000      17884.75        5.08448900e+00        5.40228000e-08  22.0777  19.6897  19.8790  0.0000
0202-03-27_01:01:38.043000      17885.11        5.38273100e+00        6.37531000e-08  22.0777  19.6897  19.8790  0.0000
0202-03-27_01:01:38.390000      17885.45        5.68095900e+00        7.34833000e-08  22.0888  19.6954  19.9041  0.0000
0202-03-27_01:01:38.740000      17885.80        5.97889200e+00        6.31953000e-08  22.0888  19.6954  19.9041  0.0000
0202-03-27_01:01:39.090000      17886.15        6.27704400e+00        6.16459000e-08  22.0888  19.6954  19.9041  0.0000
0202-03-27_01:01:39.438000      17886.50        6.57545400e+00        6.16459000e-08  22.0798  19.6835  19.8854  0.0000
0202-03-27_01:01:39.797000      17886.86        6.87373000e+00        7.44754000e-08  22.0798  19.6835  19.8854  0.0000
0202-03-27_01:01:40.145000      17887.21        7.17184400e+00        8.46421000e-08  22.0798  19.6835  19.8854  0.0000
0202-03-27_01:01:40.492000      17887.55        7.46992500e+00        7.49132000e-08  22.0782  19.6963  19.8915  0.0000
0202-03-27_01:01:40.840000      17887.90        7.76839800e+00        7.53470000e-08  22.0782  19.6963  19.8915  0.0000
0202-03-27_01:01:41.200000      17888.26        8.06615200e+00        8.06770000e-08  22.0782  19.6963  19.8915  0.0000
0202-03-27_01:01:41.613000      17888.67        8.36444300e+00        9.69767000e-08  22.0849  19.6877  19.9007  0.0000
0202-03-27_01:01:41.957000      17889.02        8.66242300e+00        8.91677000e-08  22.0849  19.6877  19.9007  0.0000
0202-03-27_01:01:42.305000      17889.37        8.96096200e+00        9.71627000e-08  22.0718  19.6890  19.8767  0.0000
0202-03-27_01:01:42.664000      17889.73        9.25893000e+00        1.01686900e-07  22.0718  19.6890  19.8767  0.0000
0202-03-27_01:01:43.016000      17890.08        9.55683300e+00        1.04723800e-07  22.0718  19.6890  19.8767  0.0000
0202-03-27_01:01:43.370000      17890.43        9.85569900e+00        1.05281600e-07  22.0846  19.6944  19.9036  0.0000
0202-03-27_01:01:43.730000      17890.79        1.01532600e+01        9.42498000e-08  22.0846  19.6944  19.9036  0.0000
0202-03-27_01:01:44.080000      17891.14        1.04520700e+01        1.02864500e-07  22.0846  19.6944  19.9036  0.0000
0202-03-27_01:01:44.426000      17891.49        1.07502300e+01        1.00943200e-07  22.0738  19.6822  19.8793  0.0000
0202-03-27_01:01:44.785000      17891.85        1.10477400e+01        9.97037000e-08  22.0738  19.6822  19.8793  0.0000
0202-03-27_01:01:45.133000      17892.20        1.13460600e+01        1.07698600e-07  22.0738  19.6822  19.8793  0.0000
0202-03-27_01:01:45.480000      17892.54        1.16442700e+01        1.02926500e-07  22.0771  19.6953  19.8899  0.0000
0202-03-27_01:01:45.830000      17892.89        1.19424600e+01        1.03049600e-07  22.0771  19.6953  19.8899  0.0000
0202-03-27_01:01:46.203000      17893.26        1.22405500e+01        1.05279500e-07  22.0771  19.6953  19.8899  0.0000
0202-03-27_01:01:46.610000      17893.67        1.25389500e+01        1.16745100e-07  22.0834  19.6870  19.8985  0.0000
0202-03-27_01:01:46.970000      17894.03        1.28372800e+01        1.16559100e-07  22.0834  19.6870  19.8985  0.0000
0202-03-27_01:01:47.330000      17894.39        1.31352400e+01        1.15319600e-07  22.0725  19.6891  19.8840  0.0000
0202-03-27_01:01:47.690000      17894.75        1.34330800e+01        1.15195700e-07  22.0725  19.6891  19.8840  0.0000
0202-03-27_01:01:48.040000      17895.10        1.37316600e+01        1.22137000e-07  22.0725  19.6891  19.8840  0.0000
0202-03-27_01:01:48.387000      17895.45        1.40297700e+01        1.19843900e-07  22.0875  19.6955  19.9120  0.0000
0202-03-27_01:01:48.742000      17895.81        1.43279600e+01        1.26103500e-07  22.0875  19.6955  19.9120  0.0000
0202-03-27_01:01:49.100000      17896.16        1.46260400e+01        1.19843900e-07  22.0875  19.6955  19.9120  0.0000
0202-03-27_01:01:49.465000      17896.53        1.49245700e+01        1.24616100e-07  22.0741  19.6848  19.8858  0.0000
0202-03-27_01:01:49.812000      17896.87        1.52225500e+01        1.21951100e-07  22.0741  19.6848  19.8858  0.0000
0202-03-27_01:01:50.160000      17897.22        1.55210900e+01        1.21269300e-07  22.0741  19.6848  19.8858  0.0000
0202-03-27_01:01:50.508000      17897.57        1.58194600e+01        1.27405000e-07  22.0793  19.6978  19.8936  0.0000
0202-03-27_01:01:50.855000      17897.92        1.61172300e+01        1.25359800e-07  22.0793  19.6978  19.8936  0.0000
0202-03-27_01:01:51.223000      17898.28        1.64153000e+01        1.19967800e-07  22.0793  19.6978  19.8936  0.0000
0202-03-27_01:01:51.625000      17898.69        1.67136900e+01        1.23004500e-07  22.0841  19.6893  19.9004  0.0000
0202-03-27_01:01:51.973000      17899.04        1.70122700e+01        1.29635700e-07  22.0841  19.6893  19.9004  0.0000
0202-03-27_01:01:52.330000      17899.39        1.73103400e+01        1.31742900e-07  22.0749  19.6920  19.8831  0.0000
0202-03-27_01:01:52.676000      17899.74        1.76084900e+01        1.33416200e-07  22.0749  19.6920  19.8831  0.0000
0202-03-27_01:01:53.023000      17900.09        1.79065500e+01        1.50335800e-07  22.0749  19.6920  19.8831  0.0000
0202-03-27_01:01:53.375000      17900.44        1.82046000e+01        1.41597100e-07  22.0870  19.6980  19.9102  0.0000
0202-03-27_01:01:53.723000      17900.78        1.85031500e+01        1.38622300e-07  22.0870  19.6980  19.9102  0.0000
0202-03-27_01:01:54.070000      17901.13        1.88014500e+01        1.35337500e-07  22.0870  19.6980  19.9102  0.0000
0202-03-27_01:01:54.418000      17901.48        1.90992200e+01        1.36515100e-07  22.0784  19.6872  19.8887  0.0000
0202-03-27_01:01:54.770000      17901.83        1.93971700e+01        1.43952200e-07  22.0784  19.6872  19.8887  0.0000
0202-03-27_01:01:55.117000      17902.18        1.96954600e+01        1.44695900e-07  22.0784  19.6872  19.8887  0.0000
0202-03-27_01:01:55.465000      17902.53        1.99938500e+01        1.43022600e-07  22.0789  19.7005  19.8953  0.0000
0202-03-27_01:01:55.812000      17902.87        2.02923800e+01        1.42650700e-07  22.0789  19.7005  19.8953  0.0000
0202-03-27_01:01:56.160000      17903.22        2.05903200e+01        1.46369300e-07  22.0789  19.7005  19.8953  0.0000
0202-03-27_01:01:56.516000      17903.58        2.08883300e+01        1.44324100e-07  22.0828  19.6919  19.8999  0.0000
0202-03-27_01:01:56.863000      17903.92        2.11865500e+01        1.50831600e-07  22.0828  19.6919  19.8999  0.0000
0202-03-27_01:01:57.240000      17904.30        2.14844300e+01        1.46245300e-07  22.0828  19.6919  19.8999  0.0000
0202-03-27_01:01:57.617000      17904.68        2.17833900e+01        1.40478900e-07  22.0796  19.6951  19.8866  0.0000
0202-03-27_01:01:57.973000      17905.04        2.20811300e+01        1.43513200e-07  22.0796  19.6951  19.8866  0.0000
0202-03-27_01:01:58.324000      17905.39        2.23797400e+01        1.59689000e-07  22.0933  19.7009  19.9146  0.0000
0202-03-27_01:01:58.670000      17905.74        2.26774700e+01        1.56838100e-07  22.0933  19.7009  19.9146  0.0000
0202-03-27_01:01:59.020000      17906.08        2.29756600e+01        1.55784500e-07  22.0933  19.7009  19.9146  0.0000
0202-03-27_01:01:59.367000      17906.43        2.32741600e+01        1.58511400e-07  22.0858  19.6905  19.8926  0.0000
