# Ic = 13.39 A, n = 22.70 , Tavg = 22.02 K, ffj51-30p3e19pm2-anneal300k-720min-03T-22k-setup
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-02_02:37:47.440000      60786.57        8.23227100e-03       -6.58790000e-09  21.9899  19.0996  19.2974  0.0000
0202-04-02_02:37:47.810000      60786.93        1.11663500e-01       -9.37690000e-09  21.9874  19.0930  19.2605  0.0000
0202-04-02_02:37:48.156000      60787.28        2.11012900e-01       -4.35670000e-09  21.9874  19.0930  19.2605  0.0000
0202-04-02_02:37:48.508000      60787.63        3.10370500e-01        1.03540000e-09  21.9792  19.1061  19.3012  0.0000
0202-04-02_02:37:48.855000      60787.98        4.09435000e-01        1.84110000e-09  21.9792  19.1061  19.3012  0.0000
0202-04-02_02:37:49.207000      60788.33        5.08952100e-01        8.49100000e-10  21.9792  19.1061  19.3012  0.0000
0202-04-02_02:37:49.562000      60788.69        6.08178400e-01       -4.54330000e-09  21.9856  19.0916  19.2693  0.0000
0202-04-02_02:37:49.910000      60789.04        7.07582700e-01       -2.51820000e-08  21.9856  19.0916  19.2693  0.0000
0202-04-02_02:37:50.258000      60789.38        8.06946900e-01        1.69630000e-08  21.9856  19.0916  19.2693  0.0000
0202-04-02_02:37:50.610000      60789.73        9.06222300e-01       -1.56840000e-09  21.9931  19.1062  19.2999  0.0000
0202-04-02_02:37:50.957000      60790.08        1.00559200e+00       -2.86990000e-09  21.9931  19.1062  19.2999  0.0000
0202-04-02_02:37:51.316000      60790.44        1.10499100e+00       -3.24180000e-09  21.9931  19.1062  19.2999  0.0000
0202-04-02_02:37:51.750000      60790.88        1.20437000e+00       -1.05552000e-08  22.0056  19.1006  19.3090  0.0000
0202-04-02_02:37:52.100000      60791.23        1.30361400e+00       -5.16310000e-09  22.0056  19.1006  19.3090  0.0000
0202-04-02_02:37:52.465000      60791.59        1.40312800e+00       -5.53500000e-09  21.9713  19.0946  19.2708  0.0000
0202-04-02_02:37:52.812000      60791.94        1.50255700e+00       -9.93540000e-09  21.9713  19.0946  19.2708  0.0000
0202-04-02_02:37:53.160000      60792.29        1.60178200e+00       -1.78686000e-08  21.9713  19.0946  19.2708  0.0000
0202-04-02_02:37:53.508000      60792.63        1.70096000e+00       -1.62572000e-08  21.9985  19.1075  19.3065  0.0000
0202-04-02_02:37:53.855000      60792.98        1.80057800e+00       -9.37760000e-09  21.9985  19.1075  19.3065  0.0000
0202-04-02_02:37:54.203000      60793.33        1.89992900e+00       -1.19187000e-08  21.9985  19.1075  19.3065  0.0000
0202-04-02_02:37:54.560000      60793.68        1.99935500e+00       -8.94380000e-09  21.9825  19.0932  19.2751  0.0000
0202-04-02_02:37:54.906000      60794.03        2.09873100e+00       -1.13006000e-08  21.9825  19.0932  19.2751  0.0000
0202-04-02_02:37:55.254000      60794.38        2.19815300e+00       -1.24213000e-08  21.9825  19.0932  19.2751  0.0000
0202-04-02_02:37:55.600000      60794.73        2.29757000e+00       -1.14933000e-08  21.9952  19.1070  19.2975  0.0000
0202-04-02_02:37:55.950000      60795.08        2.39676400e+00       -4.98560000e-09  21.9952  19.1070  19.2975  0.0000
0202-04-02_02:37:56.310000      60795.43        2.49619200e+00       -9.81990000e-09  21.9952  19.1070  19.2975  0.0000
0202-04-02_02:37:56.703000      60795.83        2.59539600e+00        2.45170000e-09  21.9908  19.1005  19.2943  0.0000
0202-04-02_02:37:57.055000      60796.18        2.69472300e+00        8.27770000e-09  21.9908  19.1005  19.2943  0.0000
0202-04-02_02:37:57.420000      60796.55        2.79417000e+00        2.45170000e-09  21.9908  19.1005  19.2943  0.0000
0202-04-02_02:37:57.790000      60796.91        2.89357700e+00       -2.38260000e-09  21.9765  19.0943  19.2601  0.0000
0202-04-02_02:37:58.137000      60797.26        2.99304100e+00        3.19550000e-09  21.9765  19.0943  19.2601  0.0000
0202-04-02_02:37:58.484000      60797.61        3.09242000e+00        5.11680000e-09  21.9923  19.1076  19.2986  0.0000
0202-04-02_02:37:58.832000      60797.96        3.19194000e+00        6.85220000e-09  21.9923  19.1076  19.2986  0.0000
0202-04-02_02:37:59.180000      60798.31        3.29084100e+00        1.76363000e-08  21.9923  19.1076  19.2986  0.0000
0202-04-02_02:37:59.540000      60798.66        3.39021100e+00        1.59010000e-08  21.9984  19.0939  19.2946  0.0000
0202-04-02_02:37:59.887000      60799.01        3.49003200e+00        1.49093000e-08  21.9984  19.0939  19.2946  0.0000
0202-04-02_02:38:00.234000      60799.36        3.58929200e+00        9.76510000e-09  21.9984  19.0939  19.2946  0.0000
0202-04-02_02:38:00.586000      60799.71        3.68876700e+00        8.27770000e-09  21.9841  19.1032  19.2806  0.0000
0202-04-02_02:38:00.934000      60800.06        3.78790100e+00        1.81936000e-08  21.9841  19.1032  19.2806  0.0000
0202-04-02_02:38:01.290000      60800.42        3.88714300e+00        1.34208000e-08  21.9841  19.1032  19.2806  0.0000
0202-04-02_02:38:01.640000      60800.76        3.98660500e+00        1.22432000e-08  21.9819  19.0924  19.2715  0.0000
0202-04-02_02:38:01.990000      60801.11        4.08609300e+00        1.51562000e-08  21.9819  19.0924  19.2715  0.0000
0202-04-02_02:38:02.360000      60801.48        4.18536200e+00        1.37307000e-08  21.9819  19.0924  19.2715  0.0000
0202-04-02_02:38:02.746000      60801.87        4.28480000e+00        1.05698000e-08  21.9702  19.0947  19.2560  0.0000
0202-04-02_02:38:03.094000      60802.22        4.38409700e+00        7.22300000e-09  21.9702  19.0947  19.2560  0.0000
0202-04-02_02:38:03.457000      60802.58        4.48358100e+00        6.91310000e-09  21.9963  19.1076  19.2998  0.0000
0202-04-02_02:38:03.812000      60802.94        4.58289500e+00        1.25531000e-08  21.9963  19.1076  19.2998  0.0000
0202-04-02_02:38:04.156000      60803.28        4.68217900e+00        1.53421000e-08  21.9963  19.1076  19.2998  0.0000
0202-04-02_02:38:04.516000      60803.64        4.78166300e+00        2.02384000e-08  21.9818  19.0936  19.2730  0.0000
0202-04-02_02:38:04.863000      60803.99        4.88052000e+00        2.12300000e-08  21.9818  19.0936  19.2730  0.0000
0202-04-02_02:38:05.215000      60804.34        4.98024900e+00        2.07962000e-08  21.9818  19.0936  19.2730  0.0000
0202-04-02_02:38:05.562000      60804.69        5.07929400e+00        1.83791000e-08  21.9758  19.1027  19.2681  0.0000
0202-04-02_02:38:05.910000      60805.03        5.17909600e+00        2.53826000e-08  21.9758  19.1027  19.2681  0.0000
0202-04-02_02:38:06.260000      60805.39        5.27790700e+00        2.76138000e-08  21.9758  19.1027  19.2681  0.0000
0202-04-02_02:38:06.610000      60805.74        5.37714800e+00        2.91639000e-08  21.9769  19.0917  19.2740  0.0000
0202-04-02_02:38:06.957000      60806.08        5.47644200e+00        2.28443000e-08  21.9769  19.0917  19.2740  0.0000
0202-04-02_02:38:07.310000      60806.44        5.57591300e+00        1.84446000e-08  21.9769  19.0917  19.2740  0.0000
0202-04-02_02:38:07.660000      60806.79        5.67534500e+00        2.26591000e-08  21.9892  19.0934  19.2612  0.0000
0202-04-02_02:38:08.008000      60807.13        5.77507700e+00        2.43945000e-08  21.9892  19.0934  19.2612  0.0000
0202-04-02_02:38:08.390000      60807.51        5.87517800e+00        2.63778000e-08  21.9892  19.0934  19.2612  0.0000
0202-04-02_02:38:08.770000      60807.89        5.97334600e+00        2.16055000e-08  21.9817  19.1063  19.2985  0.0000
0202-04-02_02:38:09.117000      60808.24        6.07344600e+00        2.21633000e-08  21.9817  19.1063  19.2985  0.0000
0202-04-02_02:38:09.477000      60808.60        6.17213000e+00        3.07162000e-08  21.9967  19.0923  19.2739  0.0000
0202-04-02_02:38:09.832000      60808.96        6.27171800e+00        3.22037000e-08  21.9967  19.0923  19.2739  0.0000
0202-04-02_02:38:10.180000      60809.31        6.37080900e+00        3.93312000e-08  21.9967  19.0923  19.2739  0.0000
0202-04-02_02:38:10.527000      60809.65        6.47053000e+00        3.93312000e-08  21.9800  19.1018  19.2748  0.0000
0202-04-02_02:38:10.875000      60810.00        6.56998900e+00        2.95386000e-08  21.9800  19.1018  19.2748  0.0000
0202-04-02_02:38:11.234000      60810.36        6.66891900e+00        2.09857000e-08  21.9800  19.1018  19.2748  0.0000
0202-04-02_02:38:11.582000      60810.71        6.76825200e+00        2.03039000e-08  21.9890  19.1013  19.3003  0.0000
0202-04-02_02:38:11.930000      60811.06        6.86752300e+00        1.70811000e-08  21.9890  19.1013  19.3003  0.0000
0202-04-02_02:38:12.277000      60811.40        6.96726600e+00        1.55936000e-08  21.9890  19.1013  19.3003  0.0000
0202-04-02_02:38:12.630000      60811.75        7.06582700e+00        1.88201000e-08  21.9833  19.1048  19.2683  0.0000
0202-04-02_02:38:12.984000      60812.11        7.16529900e+00        1.36176000e-08  21.9833  19.1048  19.2683  0.0000
0202-04-02_02:38:13.350000      60812.48        7.26448800e+00        7.35780000e-09  21.9833  19.1048  19.2683  0.0000
