# Ic = 3.73 A, n = 14.98 , Tavg = 50.03 K, 50k-anneal300k-720min-03T
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-01_20:27:56.758000      38595.88        9.26917800e-03       -7.35627692e-09  50.0208  48.8483  49.1943  0.0000
0202-04-01_20:27:57.113000      38596.24        1.12011100e-01       -6.62676923e-10  50.0208  48.8483  49.1943  0.0000
0202-04-01_20:27:57.480000      38596.60        2.11981800e-01        8.70322308e-09  50.0217  48.8475  49.1768  0.0000
0202-04-01_20:27:57.832000      38596.96        3.10889700e-01        8.02872308e-09  50.0217  48.8475  49.1768  0.0000
0202-04-01_20:27:58.180000      38597.30        4.10206200e-01       -6.41197692e-09  50.0217  48.8475  49.1768  0.0000
0202-04-01_20:27:58.527000      38597.65        5.09422900e-01       -9.57287692e-09  50.0436  48.8482  49.1905  0.0000
0202-04-01_20:27:58.875000      38598.00        6.09370600e-01       -1.44070769e-08  50.0436  48.8482  49.1905  0.0000
0202-04-01_20:27:59.230000      38598.36        7.08498300e-01        5.54962308e-09  50.0436  48.8482  49.1905  0.0000
0202-04-01_20:27:59.580000      38598.70        8.07508700e-01       -6.59787692e-09  50.0331  48.8489  49.1876  0.0000
0202-04-01_20:27:59.926000      38599.05        9.06728000e-01       -1.02545769e-08  50.0331  48.8489  49.1876  0.0000
0202-04-01_20:28:00.285000      38599.41        1.00654400e+00       -1.54606769e-08  50.0331  48.8489  49.1876  0.0000
0202-04-01_20:28:00.640000      38599.77        1.10544300e+00       -1.52127769e-08  50.0203  48.8486  49.1800  0.0000
0202-04-01_20:28:01             38600.13        1.20489300e+00       -5.04847692e-09  50.0203  48.8486  49.1800  0.0000
0202-04-01_20:28:01.380000      38600.50        1.30424800e+00       -6.28807692e-09  50.0203  48.8486  49.1800  0.0000
0202-04-01_20:28:01.746000      38600.87        1.40399800e+00       -1.16180769e-08  50.0270  48.8486  49.1816  0.0000
0202-04-01_20:28:02.094000      38601.22        1.50303200e+00       -1.19899769e-08  50.0270  48.8486  49.1816  0.0000
0202-04-01_20:28:02.457000      38601.58        1.60259600e+00       -1.62043769e-08  50.0270  48.8486  49.1816  0.0000
0202-04-01_20:28:02.800000      38601.93        1.70205600e+00       -1.78157769e-08  50.0342  48.8499  49.1794  0.0000
