# Ic = 69.04 A, n = 33.49 , Tavg = 25.87 K, 20Ktargetstep1b15sec
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  4375.25        6.00950200e+01       -7.39177300e-08  25.8560  19.8734
    1  4375.50        6.05778000e+01       -1.83745930e-07  25.8560  19.8734
    2  4375.75        6.10308300e+01       -1.45690330e-07  25.8560  19.8734
    3  4376.01        6.15890200e+01       -2.21925430e-07  25.8560  19.8734
    4  4376.27        6.20761300e+01       -1.52756030e-07  25.7903  20.2921
    5  4376.52        6.26102100e+01       -1.27344330e-07  25.7903  20.2921
    6  4376.77        6.30448900e+01       -2.01720030e-07  25.7903  20.2921
    7  4377.06        6.35571500e+01       -1.38438630e-07  25.7903  20.2921
    8  4377.36        6.40882100e+01       -2.61902430e-07  25.8344  20.0945
    9  4377.60        6.45605000e+01       -3.13410830e-07  25.8344  20.0945
   10  4377.85        6.50514200e+01       -1.11546930e-07  25.8344  20.0945
   11  4378.18        6.55837400e+01       -1.43965530e-07  25.8344  20.0945
   12  4378.46        6.60529200e+01       -2.57264530e-07  25.7887  19.9215
   13  4378.71        6.65458200e+01       -2.02164530e-07  25.7887  19.9215
   14  4378.96        6.70452100e+01       -2.09602130e-07  25.7887  19.9215
   15  4379.25        6.76007700e+01       -2.20014730e-07  25.8275  20.3828
   16  4379.53        6.80689100e+01       -9.31421300e-08  25.8275  20.3828
   17  4379.77        6.86168100e+01       -1.07831330e-07  25.8275  20.3828
   18  4380.24        6.91209500e+01       -7.68414300e-08  25.8275  20.3828
   19  4380.50        6.96664400e+01       -7.66555300e-08  25.8234  19.8485
   20  4380.74        7.00884800e+01        1.69339700e-08  25.8234  19.8485
   21  4381.11        7.06303000e+01        1.38969700e-08  25.8234  19.8485
   22  4381.36        7.11406100e+01        2.15765070e-07  25.8288  19.9487
   23  4381.63        7.16405200e+01        4.91451070e-07  25.8288  19.9487
   24  4381.90        7.21681600e+01        7.15321970e-07  25.8288  19.9487
   25  4382.22        7.26629400e+01        8.22484970e-07  25.8519  20.1186
   26  4382.48        7.31709800e+01        1.14818857e-06  25.8519  20.1186
   27  4382.73        7.37020800e+01        1.48889137e-06  25.8519  20.1186
   28  4383.02        7.41508600e+01        1.87198827e-06  25.8519  20.1186
   29  4383.30        7.46683000e+01        3.13953647e-06  25.8269  19.9575
   30  4383.55        7.51402100e+01        3.17312617e-06  25.8269  19.9575
   31  4383.80        7.56316900e+01        4.51578847e-06  25.8269  19.9575
   32  4384.11        7.61496700e+01        5.55605647e-06  25.8269  19.9575
   33  4384.41        7.66897100e+01        6.68297227e-06  25.8445  20.3998
   34  4384.65        7.71689900e+01        8.22453257e-06  25.8445  20.3998
   35  4384.91        7.76376800e+01        1.02383165e-05  25.8445  20.3998
   36  4385.18        7.82033800e+01        1.14728910e-05  25.8715  19.8907
   37  4385.45        7.86991000e+01        1.39385072e-05  25.8715  19.8907
   38  4385.70        7.92772200e+01        1.78808528e-05  25.8715  19.8907
   39  4385.95        7.97080100e+01        2.09041007e-05  25.8715  19.8907
