# Ic = 68.54 A, n = 31.13 , Tavg = 25.66 K, 20Ktargetstep1b15sec
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  4342.82        6.00199300e+01        1.79787115e-07  25.7340  19.9404
    1  4343.08        6.05540700e+01        7.58468150e-08  25.6915  19.8604
    2  4343.39        6.10569500e+01        8.19828150e-08  25.6915  19.8604
    3  4343.64        6.15769100e+01        1.16629615e-07  25.6915  19.8604
    4  4343.88        6.20226700e+01       -2.70397850e-08  25.6915  19.8604
    5  4344.13        6.25681900e+01        6.07237150e-08  25.7353  20.2729
    6  4344.42        6.30761600e+01        3.92787150e-08  25.7353  20.2729
    7  4344.70        6.35243300e+01       -2.88371850e-08  25.7353  20.2729
    8  4344.95        6.40297200e+01        6.01039150e-08  25.7353  20.2729
    9  4345.25        6.45595300e+01        4.85137150e-08  25.7000  19.7192
   10  4345.51        6.50933200e+01        2.60770150e-08  25.7000  19.7192
   11  4345.75        6.55451600e+01        9.12798150e-08  25.7000  19.7192
   12  4346.03        6.60831500e+01        4.19811500e-09  25.7000  19.7192
   13  4346.31        6.66129700e+01        3.97125150e-08  25.6898  20.2247
   14  4346.56        6.70527100e+01        1.17373315e-07  25.6898  20.2247
   15  4346.80        6.76123800e+01        3.98985150e-08  25.6898  20.2247
   16  4347.09        6.80982300e+01        1.35099615e-07  25.7745  19.9882
   17  4347.39        6.86074500e+01        1.89084115e-07  25.7745  19.9882
   18  4347.63        6.90592700e+01        1.68692715e-07  25.7745  19.9882
   19  4347.87        6.95701600e+01        3.36844115e-07  25.7745  19.9882
   20  4348.17        7.01186400e+01        4.00682315e-07  25.6979  19.8645
   21  4348.44        7.06256900e+01        3.60638115e-07  25.6979  19.8645
   22  4348.70        7.10725300e+01        5.25996215e-07  25.6979  19.8645
   23  4348.94        7.15696400e+01        6.22250915e-07  25.6979  19.8645
   24  4349.24        7.21362900e+01        7.88356915e-07  25.7597  20.3023
   25  4349.50        7.26629900e+01        1.12403992e-06  25.7597  20.3023
   26  4349.75        7.30977100e+01        1.30595071e-06  25.7597  20.3023
   27  4350.02        7.36564900e+01        1.62713041e-06  25.7597  20.3023
   28  4350.29        7.41688100e+01        2.82185412e-06  25.7293  19.7513
   29  4350.55        7.46208100e+01        2.83003552e-06  25.7293  19.7513
   30  4350.79        7.51527000e+01        3.92794672e-06  25.7293  19.7513
   31  4351.12        7.56762100e+01        4.14115741e-06  25.7293  19.7513
   32  4351.42        7.61726600e+01        5.40474071e-06  25.7469  20.2749
   33  4351.67        7.66334000e+01        6.90211212e-06  25.7469  20.2749
   34  4351.91        7.71355700e+01        8.50329971e-06  25.7469  20.2749
   35  4352.22        7.76812500e+01        9.85563822e-06  25.7759  20.0080
   36  4352.46        7.82248600e+01        1.14560821e-05  25.7759  20.0080
   37  4352.71        7.86368300e+01        1.41845593e-05  25.7759  20.0080
   38  4352.99        7.91583500e+01        1.60787876e-05  25.7759  20.0080
   39  4353.26        7.97213400e+01        2.04679530e-05  25.6621  19.7039
