# Ic = 68.84 A, n = 31.93 , Tavg = 25.86 K, 20Ktargetstep1b15sec
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  4516.36        6.01060200e+01        4.34004000e-08  25.8634  19.9090
    1  4516.61        6.05762100e+01        5.26974000e-08  25.8634  19.9090
    2  4516.86        6.10634100e+01        4.47710000e-09  25.8634  19.9090
    3  4517.18        6.16049000e+01        8.64144000e-08  25.8643  20.4151
    4  4517.45        6.21023900e+01        1.12198000e-07  25.8643  20.4151
    5  4517.69        6.25649400e+01        1.45000000e-11  25.8643  20.4151
    6  4517.94        6.30664700e+01        4.40202000e-08  25.8643  20.4151
    7  4518.26        6.36123100e+01        9.67030000e-08  25.8468  19.9127
    8  4518.52        6.41308500e+01        3.76910000e-08  25.8468  19.9127
    9  4518.77        6.45627700e+01        9.08018000e-08  25.8468  19.9127
   10  4519.06        6.51023500e+01        9.35274000e-08  25.8468  19.9127
   11  4519.34        6.55970800e+01        2.31804000e-08  25.8059  20.1362
   12  4519.62        6.60395600e+01        6.70621000e-08  25.8059  20.1362
   13  4519.86        6.65358600e+01        8.64617000e-08  25.8059  20.1362
   14  4520.14        6.71371300e+01        4.10305000e-08  25.8644  20.2901
   15  4520.40        6.76302600e+01        2.09925500e-07  25.8644  20.2901
   16  4520.64        6.81316100e+01        2.59447400e-07  25.8644  20.2901
   17  4520.89        6.85968800e+01        3.44049800e-07  25.8644  20.2901
   18  4521.18        6.91465600e+01        4.07889000e-07  25.8642  19.9046
   19  4521.44        6.96668800e+01        3.12192200e-07  25.8642  19.9046
   20  4521.69        7.01050300e+01        3.77580800e-07  25.8642  19.9046
   21  4521.93        7.05991900e+01        5.05321200e-07  25.8642  19.9046
   22  4522.21        7.11525900e+01        6.05046700e-07  25.8525  20.4051
   23  4522.47        7.16513400e+01        8.07410700e-07  25.8525  20.4051
   24  4522.72        7.21363300e+01        8.68150900e-07  25.8525  20.4051
   25  4522.97        7.26889200e+01        1.06041230e-06  25.8525  20.4051
   26  4523.23        7.31910700e+01        1.34056100e-06  25.8847  19.9546
   27  4523.48        7.36732900e+01        1.62498620e-06  25.8847  19.9546
   28  4523.73        7.41531700e+01        2.77861620e-06  25.8847  19.9546
   29  4523.98        7.46739100e+01        2.76807960e-06  25.8847  19.9546
   30  4524.29        7.52113000e+01        4.02546030e-06  25.8793  20.2011
   31  4524.55        7.56824700e+01        4.88380400e-06  25.8793  20.2011
   32  4524.79        7.61553300e+01        4.94851090e-06  25.8793  20.2011
   33  4525.04        7.67140700e+01        6.96626200e-06  25.8744  20.3075
   34  4525.34        7.71954400e+01        8.31010720e-06  25.8744  20.3075
   35  4525.59        7.76825900e+01        9.79774540e-06  25.8744  20.3075
   36  4525.84        7.81922400e+01        1.24057917e-05  25.8744  20.3075
   37  4526.14        7.87254000e+01        1.41293868e-05  25.8616  19.9085
   38  4526.40        7.92560700e+01        1.75395131e-05  25.8616  19.9085
   39  4526.65        7.97367600e+01        2.09871991e-05  25.8616  19.9085
