# Ic = 69.85 A, n = 36.23 , Tavg = 25.66 K, 20Ktargetstep1b15sec
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  4435.49        6.00627400e+01        1.14844985e-07  25.7647  19.7777
    1  4435.73        6.05503300e+01        9.77384850e-08  25.7647  19.7777
    2  4436.01        6.10551400e+01        4.10889850e-08  25.7647  19.7777
    3  4436.32        6.15774700e+01        6.55095850e-08  25.7834  20.2423
    4  4436.58        6.20328500e+01        8.47238850e-08  25.7834  20.2423
    5  4436.82        6.25434800e+01        3.89207850e-08  25.7834  20.2423
    6  4437.11        6.30877100e+01        1.05425085e-07  25.8232  20.1164
    7  4437.38        6.35745000e+01        1.59161585e-07  25.8232  20.1164
    8  4437.64        6.40685900e+01        1.28171685e-07  25.8232  20.1164
    9  4437.88        6.45373200e+01        1.76825785e-07  25.8232  20.1164
   10  4438.19        6.50643700e+01        1.39204085e-07  25.7643  19.8597
   11  4438.47        6.55973400e+01        1.05982885e-07  25.7643  19.8597
   12  4438.71        6.60376500e+01        1.78623185e-07  25.7643  19.8597
   13  4438.96        6.65383700e+01        2.02547385e-07  25.7643  19.8597
   14  4439.26        6.71150500e+01        1.87734285e-07  25.8125  20.3699
   15  4439.54        6.76029400e+01        2.14261585e-07  25.8125  20.3699
   16  4439.79        6.80929000e+01        2.17980385e-07  25.8125  20.3699
   17  4440.11        6.85918300e+01        2.66696485e-07  25.8125  20.3699
   18  4440.42        6.91029800e+01        3.90718085e-07  25.6665  19.7604
   19  4440.66        6.95880500e+01        4.18237085e-07  25.6665  19.7604
   20  4440.91        7.00731600e+01        4.37698685e-07  25.6665  19.7604
   21  4441.18        7.06357100e+01        5.76781385e-07  25.7959  20.2514
   22  4441.45        7.11436200e+01        6.06903585e-07  25.7959  20.2514
   23  4441.71        7.15938100e+01        7.11897285e-07  25.7959  20.2514
   24  4441.96        7.20928900e+01        9.64897585e-07  25.7959  20.2514
   25  4442.22        7.26524900e+01        1.08432759e-06  25.8305  20.1291
   26  4442.47        7.31374600e+01        1.27032259e-06  25.8305  20.1291
   27  4442.72        7.35968500e+01        1.45310089e-06  25.8305  20.1291
   28  4442.96        7.41019500e+01        1.81376109e-06  25.8305  20.1291
   29  4443.27        7.46728400e+01        3.16950639e-06  25.8020  19.8964
   30  4443.53        7.51717700e+01        3.28106999e-06  25.8020  19.8964
   31  4443.78        7.56445600e+01        4.53051989e-06  25.8020  19.8964
   32  4444.09        7.61545500e+01        5.63766429e-06  25.8020  19.8964
   33  4444.39        7.66898800e+01        7.02966769e-06  25.8333  20.3916
   34  4444.63        7.71467700e+01        8.14381579e-06  25.8333  20.3916
   35  4444.88        7.76617000e+01        1.01989406e-05  25.8333  20.3916
   36  4445.15        7.81860900e+01        1.18516928e-05  25.6577  19.7823
   37  4445.43        7.87258500e+01        1.37263944e-05  25.6577  19.7823
   38  4445.67        7.92034900e+01        1.75868035e-05  25.6577  19.7823
   39  4445.91        7.97085000e+01        2.11524987e-05  25.6577  19.7823
