====== pysrim run =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    =  H   Energy = 1200 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     1.E+05 A ;
  Layer # 1- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 1-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 1- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 1- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 1-  O = 53.8 Atomic Percent = 16.8 Mass Percent
====================================================================
 Total Ions calculated =50000.00
 Total Target Vacancies     = 20 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
==========================================================
   TARGET     VACANCIES     VACANCIES 
   DEPTH         by            by     
   (Ang.)       IONS         RECOILS  
-----------  -----------  ------------
140001.E-02  1485.71E-09  2045.39E-09  
280001.E-02  4514.29E-09  8382.67E-09  
420001.E-02  9257.14E-09  1285.92E-08  
560001.E-02  1428.57E-08  2133.79E-08  
700001.E-02  1977.14E-08  2740.97E-08  
840001.E-02  9257.14E-09  1273.20E-08  
980001.E-02  1115.71E-08  4542.62E-08  
112000.E-01  1311.43E-08  3022.32E-08  
126000.E-01  1407.14E-08  3182.92E-08  
140000.E-01  1502.86E-08  4387.70E-08  
154000.E-01  1591.43E-08  2911.14E-08  
168000.E-01  1575.71E-08  8237.46E-08  
182000.E-01  1558.57E-08  7016.36E-08  
196000.E-01  1655.71E-08  3408.53E-08  
210000.E-01  1625.71E-08  3803.04E-08  
224000.E-01  1657.14E-08  3174.66E-08  
238000.E-01  1651.43E-08  3957.57E-08  
252000.E-01  1671.43E-08  4166.75E-08  
266000.E-01  1724.29E-08  3380.29E-08  
280000.E-01  1715.71E-08  9144.45E-08  
294000.E-01  1760.00E-08  4230.32E-08  
308000.E-01  1717.14E-08  5231.94E-08  
322000.E-01  1804.29E-08  3237.52E-08  
336000.E-01  1754.29E-08  4859.69E-08  
350000.E-01  1767.14E-08  4250.11E-08  
364000.E-01  1795.71E-08  4846.13E-08  
378000.E-01  1832.86E-08  3137.10E-08  
392000.E-01  1884.29E-08  3488.79E-08  
406000.E-01  1884.29E-08  3418.82E-08  
420000.E-01  1900.00E-08  4792.21E-08  
434000.E-01  1927.14E-08  6731.26E-08  
448000.E-01  1890.00E-08  4576.82E-08  
462000.E-01  1975.71E-08  4439.81E-08  
476000.E-01  2090.00E-08  3836.84E-08  
490000.E-01  2038.57E-08  5473.71E-08  
504000.E-01  2100.00E-08  2783.57E-08  
518000.E-01  2018.57E-08  3096.26E-08  
532000.E-01  2200.00E-08  5780.25E-08  
546000.E-01  2147.14E-08  8400.08E-08  
560000.E-01  2187.14E-08  4253.94E-08  
574000.E-01  2111.43E-08  4181.54E-08  
588000.E-01  2244.29E-08  4466.51E-08  
602000.E-01  2337.14E-08  4581.24E-08  
616000.E-01  2287.14E-08  4092.11E-08  
630000.E-01  2354.29E-08  4015.74E-08  
644000.E-01  2435.71E-08  4880.24E-08  
658000.E-01  2570.00E-08  5572.20E-08  
672000.E-01  2594.29E-08  4429.46E-08  
686000.E-01  2541.43E-08  5543.68E-08  
700000.E-01  2608.57E-08  7579.83E-08  
714000.E-01  2615.71E-08  6048.83E-08  
728000.E-01  2767.14E-08  4073.79E-08  
742000.E-01  2778.57E-08  6766.46E-08  
756000.E-01  2810.00E-08  4465.90E-08  
770000.E-01  2925.71E-08  6375.00E-08  
784000.E-01  2947.14E-08  4833.22E-08  
798000.E-01  2960.00E-08  5420.81E-08  
812000.E-01  3125.71E-08  6860.21E-08  
826000.E-01  3198.57E-08  5544.99E-08  
840000.E-01  3455.71E-08  7327.19E-08  
854000.E-01  3365.71E-08  6945.75E-08  
868000.E-01  3547.14E-08  7961.06E-08  
882000.E-01  3665.71E-08  7554.80E-08  
896000.E-01  3841.43E-08  7890.61E-08  
910000.E-01  3934.29E-08  7856.18E-08  
924000.E-01  4075.71E-08  1088.95E-07  
938000.E-01  4267.14E-08  7217.98E-08  
952000.E-01  4628.57E-08  1101.68E-07  
966000.E-01  4715.71E-08  8765.98E-08  
980000.E-01  4975.71E-08  9846.49E-08  
994000.E-01  5247.14E-08  7942.66E-08  
100800.E+00  5544.29E-08  9074.31E-08  
102200.E+00  5892.86E-08  9640.16E-08  
103600.E+00  6575.71E-08  1102.10E-07  
105000.E+00  6815.71E-08  1514.18E-07  
