# Ic =  nan A, n =  nan , Tavg = 22.20 K, 22k-30p4pm2-03T-0nA-anneal70k-6min
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-29_05:50:49.727000      14327.49        6.71709800e-03        1.44356892e-08  22.1986  19.8978  20.1002  0.0000
0202-03-29_05:50:50.086000      14327.85        3.08791600e-01        2.02614492e-08  22.1986  19.8978  20.1002  0.0000
0202-03-29_05:50:50.434000      14328.20        6.07016500e-01        1.10889692e-08  22.1986  19.8978  20.1002  0.0000
0202-03-29_05:50:50.780000      14328.55        9.05729200e-01        2.46609592e-08  22.1830  19.8931  20.0713  0.0000
0202-03-29_05:50:51.130000      14328.90        1.20323900e+00        2.78201192e-08  22.1830  19.8931  20.0713  0.0000
0202-03-29_05:50:51.480000      14329.25        1.50172900e+00        9.35093923e-09  22.1830  19.8931  20.0713  0.0000
0202-03-29_05:50:51.890000      14329.66        1.79944200e+00        1.41850892e-08  22.1867  19.8988  20.0821  0.0000
0202-03-29_05:50:52.234000      14330.00        2.09785800e+00        1.67261092e-08  22.1867  19.8988  20.0821  0.0000
0202-03-29_05:50:52.594000      14330.36        2.39578300e+00        8.85512923e-09  22.1867  19.8988  20.0821  0.0000
0202-03-29_05:50:52.945000      14330.71        2.69392600e+00        7.30572923e-09  22.1957  19.8904  20.0893  0.0000
0202-03-29_05:50:53.293000      14331.06        2.99198700e+00        1.05284892e-08  22.1957  19.8904  20.0893  0.0000
0202-03-29_05:50:53.645000      14331.41        3.29030900e+00        1.18299892e-08  22.1829  19.8908  20.0685  0.0000
0202-03-29_05:50:54.004000      14331.77        3.58852200e+00        1.21398692e-08  22.1829  19.8908  20.0685  0.0000
0202-03-29_05:50:54.363000      14332.13        3.88672400e+00        2.47157923e-09  22.1829  19.8908  20.0685  0.0000
0202-03-29_05:50:54.710000      14332.48        4.18464600e+00       -2.55370769e-10  22.1957  19.8979  20.0975  0.0000
0202-03-29_05:50:55.066000      14332.84        4.48316000e+00       -2.92035077e-09  22.1957  19.8979  20.0975  0.0000
0202-03-29_05:50:55.414000      14333.18        4.78083400e+00        5.13655923e-09  22.1957  19.8979  20.0975  0.0000
0202-03-29_05:50:55.760000      14333.53        5.07910700e+00       -2.05268077e-09  22.1875  19.8859  20.0731  0.0000
0202-03-29_05:50:56.110000      14333.88        5.37722100e+00       -3.91197077e-09  22.1875  19.8859  20.0731  0.0000
0202-03-29_05:50:56.457000      14334.23        5.67562900e+00       -1.45099008e-08  22.1875  19.8859  20.0731  0.0000
0202-03-29_05:50:56.820000      14334.59        5.97369500e+00       -8.93332077e-09  22.1993  19.8967  20.1019  0.0000
0202-03-29_05:50:57.164000      14334.93        6.27157500e+00        5.75418923e-09  22.1993  19.8967  20.1019  0.0000
0202-03-29_05:50:57.586000      14335.35        6.56948300e+00       -1.24913077e-09  22.1993  19.8967  20.1019  0.0000
0202-03-29_05:50:57.934000      14335.70        6.86773400e+00        6.31197923e-09  22.1992  19.8907  20.0948  0.0000
0202-03-29_05:50:58.280000      14336.05        7.16634000e+00        9.03892923e-09  22.1992  19.8907  20.0948  0.0000
0202-03-29_05:50:58.633000      14336.40        7.46406100e+00        1.69099092e-08  22.1806  19.8913  20.0651  0.0000
0202-03-29_05:50:58.980000      14336.75        7.76210100e+00        1.48027192e-08  22.1806  19.8913  20.0651  0.0000
0202-03-29_05:50:59.336000      14337.10        8.06029700e+00        3.14743292e-08  22.1806  19.8913  20.0651  0.0000
0202-03-29_05:50:59.695000      14337.46        8.35858600e+00        8.16750792e-08  22.1941  19.8977  20.0960  0.0000
0202-03-29_05:51:00.060000      14337.82        8.65697200e+00        1.59579209e-07  22.1941  19.8977  20.0960  0.0000
0202-03-29_05:51:00.402000      14338.17        8.95496900e+00        3.18672209e-07  22.1941  19.8977  20.0960  0.0000
0202-03-29_05:51:00.754000      14338.52        9.25301100e+00        6.08906939e-07  22.1839  19.8851  20.0690  0.0000
0202-03-29_05:51:01.100000      14338.87        9.55110000e+00        1.12541690e-06  22.1839  19.8851  20.0690  0.0000
0202-03-29_05:51:01.450000      14339.22        9.84915600e+00        2.59716662e-06  22.1839  19.8851  20.0690  0.0000
0202-03-29_05:51:01.800000      14339.57        1.01463100e+01        4.56863074e-06  22.1965  19.8957  20.0970  0.0000
0202-03-29_05:51:02.150000      14339.92        1.04453100e+01        7.90084514e-06  22.1965  19.8957  20.0970  0.0000
0202-03-29_05:51:02.540000      14340.31        1.07431000e+01        1.36285290e-05  22.1965  19.8957  20.0970  0.0000
0202-03-29_05:51:02.910000      14340.68        1.10415900e+01        2.41332523e-05  22.1994  19.8892  20.0901  0.0000
