# Ic = 23.08 A, n = 28.00 , Tavg = 22.03 K, ffj51-22k-5e19pm2-03T-0nA
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-27_01:59:59.348000      21386.41        7.63487000e-03       -6.38980000e-09  21.9923  19.7002  19.8916  0.0000
0202-03-27_01:59:59.695000      21386.76        3.09072200e-01       -5.70800000e-09  21.9923  19.7002  19.8916  0.0000
0202-03-27_02:00:00.047000      21387.11        6.07108000e-01        1.44963000e-08  21.9923  19.7002  19.8916  0.0000
0202-03-27_02:00:00.395000      21387.46        9.05355600e-01        5.50970000e-09  22.0074  19.7073  19.9139  0.0000
0202-03-27_02:00:00.742000      21387.80        1.20319600e+00       -1.10380000e-08  22.0074  19.7073  19.9139  0.0000
0202-03-27_02:00:01.090000      21388.15        1.50161000e+00       -1.95287000e-08  22.0074  19.7073  19.9139  0.0000
0202-03-27_02:00:01.438000      21388.50        1.79978700e+00       -2.25656000e-08  21.9967  19.6945  19.8972  0.0000
0202-03-27_02:00:01.790000      21388.85        2.09766300e+00       -2.05823000e-08  21.9967  19.6945  19.8972  0.0000
0202-03-27_02:00:02.140000      21389.20        2.39581500e+00       -2.82674000e-08  21.9967  19.6945  19.8972  0.0000
0202-03-27_02:00:02.492000      21389.56        2.69412500e+00       -2.25656000e-08  22.0033  19.7049  19.9168  0.0000
0202-03-27_02:00:02.840000      21389.90        2.99197900e+00       -2.62842000e-08  22.0033  19.7049  19.9168  0.0000
0202-03-27_02:00:03.203000      21390.27        3.29037000e+00       -2.88872000e-08  22.0033  19.7049  19.9168  0.0000
0202-03-27_02:00:03.600000      21390.66        3.58871100e+00       -3.86714000e-08  22.0022  19.6980  19.9106  0.0000
0202-03-27_02:00:03.950000      21391.01        3.88685200e+00       -3.16007000e-08  22.0022  19.6980  19.9106  0.0000
0202-03-27_02:00:04.310000      21391.37        4.18439400e+00       -3.35839000e-08  21.9892  19.6982  19.8891  0.0000
0202-03-27_02:00:04.668000      21391.73        4.48271900e+00       -2.85018000e-08  21.9892  19.6982  19.8891  0.0000
0202-03-27_02:00:05.030000      21392.09        4.78059200e+00       -3.02372000e-08  21.9892  19.6982  19.8891  0.0000
0202-03-27_02:00:05.387000      21392.45        5.07915600e+00       -3.55052000e-08  22.0027  19.7051  19.9152  0.0000
0202-03-27_02:00:05.734000      21392.80        5.37702500e+00       -3.57531000e-08  22.0027  19.7051  19.9152  0.0000
0202-03-27_02:00:06.082000      21393.14        5.67574000e+00       -3.38318000e-08  22.0027  19.7051  19.9152  0.0000
0202-03-27_02:00:06.438000      21393.50        5.97360100e+00       -2.75102000e-08  21.9935  19.6929  19.8954  0.0000
0202-03-27_02:00:06.785000      21393.85        6.27125800e+00       -3.69306000e-08  21.9935  19.6929  19.8954  0.0000
0202-03-27_02:00:07.145000      21394.21        6.56972600e+00       -3.45755000e-08  21.9935  19.6929  19.8954  0.0000
0202-03-27_02:00:07.500000      21394.56        6.86775800e+00       -3.32120000e-08  22.0050  19.7042  19.9157  0.0000
0202-03-27_02:00:07.850000      21394.91        7.16613400e+00       -3.38318000e-08  22.0050  19.7042  19.9157  0.0000
0202-03-27_02:00:08.227000      21395.29        7.46392300e+00       -4.33762000e-08  22.0050  19.7042  19.9157  0.0000
0202-03-27_02:00:08.617000      21395.68        7.76216700e+00       -4.16408000e-08  22.0026  19.6978  19.9088  0.0000
0202-03-27_02:00:08.965000      21396.03        8.06033900e+00       -4.92639000e-08  22.0026  19.6978  19.9088  0.0000
0202-03-27_02:00:09.316000      21396.38        8.35854600e+00       -5.08734000e-08  21.9896  19.6977  19.8880  0.0000
0202-03-27_02:00:09.668000      21396.73        8.65666600e+00       -4.74618000e-08  21.9896  19.6977  19.8880  0.0000
0202-03-27_02:00:10.023000      21397.08        8.95483100e+00       -5.58286000e-08  21.9896  19.6977  19.8880  0.0000
0202-03-27_02:00:10.375000      21397.44        9.25301100e+00       -5.06226000e-08  22.0026  19.7044  19.9137  0.0000
0202-03-27_02:00:10.723000      21397.79        9.55093100e+00       -6.17164000e-08  22.0026  19.7044  19.9137  0.0000
0202-03-27_02:00:11.070000      21398.13        9.84907400e+00       -7.25002000e-08  22.0026  19.7044  19.9137  0.0000
0202-03-27_02:00:11.420000      21398.49        1.01471900e+01       -6.10966000e-08  21.9920  19.6924  19.8923  0.0000
0202-03-27_02:00:11.773000      21398.83        1.04456600e+01       -5.67583000e-08  21.9920  19.6924  19.8923  0.0000
0202-03-27_02:00:12.133000      21399.20        1.07437700e+01       -5.52708000e-08  21.9920  19.6924  19.8923  0.0000
0202-03-27_02:00:12.492000      21399.56        1.10420500e+01       -5.46511000e-08  21.9940  19.7056  19.9027  0.0000
0202-03-27_02:00:12.840000      21399.90        1.13396700e+01       -6.07867000e-08  21.9940  19.7056  19.9027  0.0000
0202-03-27_02:00:13.195000      21400.26        1.16379100e+01       -6.88436000e-08  21.9940  19.7056  19.9027  0.0000
0202-03-27_02:00:13.605000      21400.67        1.19362400e+01       -5.52088000e-08  22.0028  19.6980  19.9102  0.0000
0202-03-27_02:00:13.953000      21401.02        1.22341400e+01       -6.06008000e-08  22.0028  19.6980  19.9102  0.0000
0202-03-27_02:00:14.300000      21401.37        1.25322400e+01       -6.50631000e-08  22.0028  19.6980  19.9102  0.0000
0202-03-27_02:00:14.656000      21401.72        1.28302100e+01       -7.08888000e-08  21.9881  19.6980  19.8871  0.0000
0202-03-27_02:00:15.016000      21402.08        1.31285500e+01       -7.71489000e-08  21.9881  19.6980  19.8871  0.0000
0202-03-27_02:00:15.363000      21402.43        1.34267000e+01       -6.43224000e-08  22.0040  19.7051  19.9122  0.0000
0202-03-27_02:00:15.715000      21402.78        1.37246700e+01       -7.33103000e-08  22.0040  19.7051  19.9122  0.0000
0202-03-27_02:00:16.062000      21403.12        1.40229000e+01       -8.90523000e-08  22.0040  19.7051  19.9122  0.0000
0202-03-27_02:00:16.410000      21403.47        1.43211400e+01       -1.00393900e-07  21.9979  19.6933  19.8942  0.0000
0202-03-27_02:00:16.770000      21403.83        1.46194600e+01       -9.65514000e-08  21.9979  19.6933  19.8942  0.0000
0202-03-27_02:00:17.120000      21404.19        1.49175200e+01       -1.01633400e-07  21.9979  19.6933  19.8942  0.0000
0202-03-27_02:00:17.477000      21404.54        1.52154600e+01       -8.83085000e-08  21.9992  19.7063  19.9054  0.0000
0202-03-27_02:00:17.832000      21404.90        1.55136700e+01       -8.53957000e-08  21.9992  19.7063  19.9054  0.0000
0202-03-27_02:00:18.207000      21405.27        1.58116700e+01       -8.76888000e-08  21.9992  19.7063  19.9054  0.0000
0202-03-27_02:00:18.598000      21405.66        1.61098700e+01       -9.26469000e-08  22.0095  19.6996  19.9113  0.0000
0202-03-27_02:00:18.957000      21406.02        1.64079400e+01       -9.73571000e-08  22.0095  19.6996  19.9113  0.0000
0202-03-27_02:00:19.312000      21406.37        1.67063600e+01       -1.02996900e-07  22.0095  19.6996  19.9113  0.0000
0202-03-27_02:00:19.668000      21406.73        1.70043000e+01       -1.07335300e-07  21.9931  19.7003  19.8893  0.0000
0202-03-27_02:00:20.020000      21407.08        1.73025600e+01       -1.07335300e-07  21.9931  19.7003  19.8893  0.0000
0202-03-27_02:00:20.367000      21407.43        1.76009700e+01       -1.16755700e-07  22.0080  19.7072  19.9192  0.0000
0202-03-27_02:00:20.720000      21407.78        1.78988900e+01       -1.18119100e-07  22.0080  19.7072  19.9192  0.0000
0202-03-27_02:00:21.062000      21408.13        1.81972700e+01       -1.17249400e-07  22.0080  19.7072  19.9192  0.0000
0202-03-27_02:00:21.414000      21408.48        1.84953700e+01       -1.14519300e-07  22.0012  19.6950  19.8969  0.0000
0202-03-27_02:00:21.773000      21408.83        1.87934300e+01       -1.23319900e-07  22.0012  19.6950  19.8969  0.0000
0202-03-27_02:00:22.125000      21409.19        1.90916800e+01       -1.23815700e-07  22.0012  19.6950  19.8969  0.0000
